explainer,n_trees,max_depth,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,ext_min,ext_avg,ext_max,avg_nnodes,avg_nleaves,avg_depth
FACETBranchBound,5,3,162,10,9,1.0,1.0,1.0,1.0,-0.2,0.5585714285714285,1.0,0.07965335862482298,1.5,0.014000415802001953,0.021999359130859375,23,63.7,113,11.0,6.0,3.0
FACETBranchBound,10,3,162,10,9,0.9,0.8571428571428571,1.0,0.923076923076923,0.1799145299145299,0.3861111111111111,1.0,0.048203910263394434,3.4,0.06574845314025879,0.4628124237060547,429,1044.0,1670,12.0,6.5,3.0
FACETBranchBound,15,3,162,10,9,1.0,1.0,1.0,1.0,0.004637848923563192,0.42673469387755103,1.0,0.052918469679463884,2.6,0.15700864791870117,2.928990364074707,3003,6117.2,12263,11.8,6.4,3.0
FACETBranchBound,20,3,162,10,9,1.0,1.0,1.0,1.0,0.03367372393688183,0.3763032581453634,1.0,0.051019266625097794,3.3,0.3014333248138428,77.29085755348206,20135,155078.6,328255,11.8,6.4,3.0
