explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime,clique_size,init_time
FACETPaths,162,33,9,0.7272727272727273,0.6666666666666666,0.875,0.7567567567567567,11.0,6.0,3.0,0.5658996292932537,0.3809147869674185,1.0,0.2772373650584918,5.121212121212121,58.124518632888794,18.5,0.6120016574859619
BestCandidate,162,33,9,0.7272727272727273,0.6666666666666666,0.875,0.7567567567567567,11.0,6.0,3.0,0.5658996292932537,0.3809147869674185,1.0,0.14943469351948524,1.5454545454545454,0.059999704360961914,-1.0,0.0
OCEAN,162,33,9,0.7272727272727273,0.6666666666666666,0.875,0.7567567567567567,11.0,6.0,3.0,0.5658996292932537,0.3809147869674185,1.0,0.05564792576705839,3.3333333333333335,1.3249993324279785,-1.0,0.0
FACETPaths,162,33,9,0.8787878787878788,0.8095238095238095,1.0,0.8947368421052632,12.8,6.9,3.0,0.44103836703354543,0.39822681704260654,1.0,0.5654960330209813,6.0,61.67166614532471,18.5,0.891000509262085
BestCandidate,162,33,9,0.8787878787878788,0.8095238095238095,1.0,0.8947368421052632,12.8,6.9,3.0,0.44103836703354543,0.39822681704260654,0.9393939393939394,0.1255378965047415,1.5161290322580645,0.06200003623962402,-1.0,0.0
OCEAN,162,33,9,0.8787878787878788,0.8095238095238095,1.0,0.8947368421052632,12.8,6.9,3.0,0.44103836703354543,0.39822681704260654,1.0,0.0720000994610036,2.242424242424242,1.5849995613098145,-1.0,0.0
FACETPaths,162,33,9,0.696969696969697,0.6,0.8571428571428571,0.7058823529411764,10.7,5.85,3.0,0.3371657252310659,0.35457393483709276,1.0,0.48851197828067605,5.757575757575758,59.751078367233276,18.5,0.5799999237060547
BestCandidate,162,33,9,0.696969696969697,0.6,0.8571428571428571,0.7058823529411764,10.7,5.85,3.0,0.3371657252310659,0.35457393483709276,1.0,0.1541184684780417,1.1818181818181819,0.058001041412353516,-1.0,0.0
OCEAN,162,33,9,0.696969696969697,0.6,0.8571428571428571,0.7058823529411764,10.7,5.85,3.0,0.3371657252310659,0.35457393483709276,1.0,0.10232447083798402,2.5757575757575757,1.2160019874572754,-1.0,0.0
FACETPaths,162,33,9,0.8787878787878788,0.8125,0.9285714285714286,0.8666666666666666,10.8,5.9,3.0,0.5058615322729828,0.3885651629072682,1.0,0.3319420859944578,4.696969696969697,52.14101600646973,17.5,0.6049990653991699
BestCandidate,162,33,9,0.8787878787878788,0.8125,0.9285714285714286,0.8666666666666666,10.8,5.9,3.0,0.5058615322729828,0.3885651629072682,1.0,0.1180529776446279,1.4242424242424243,0.05800127983093262,-1.0,0.0
OCEAN,162,33,9,0.8787878787878788,0.8125,0.9285714285714286,0.8666666666666666,10.8,5.9,3.0,0.5058615322729828,0.3885651629072682,1.0,0.061435001417852506,2.8181818181818183,1.300999641418457,-1.0,0.0
FACETPaths,162,33,9,0.9090909090909091,0.8333333333333334,1.0,0.9090909090909091,11.0,6.0,3.0,0.3182048013241835,0.36265037593984967,1.0,0.4914912710190978,6.515151515151516,62.54982566833496,18.5,0.6329996585845947
BestCandidate,162,33,9,0.9090909090909091,0.8333333333333334,1.0,0.9090909090909091,11.0,6.0,3.0,0.3182048013241835,0.36265037593984967,1.0,0.11695008758273212,1.5454545454545454,0.05699944496154785,-1.0,0.0
OCEAN,162,33,9,0.9090909090909091,0.8333333333333334,1.0,0.9090909090909091,11.0,6.0,3.0,0.3182048013241835,0.36265037593984967,1.0,0.06968090223824945,3.090909090909091,1.313000202178955,-1.0,0.0
