explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime,clique_size,init_time
GraphMerge,20,20,21,1.0,1.0,1.0,1.0,53.2,27.1,9.9,0.025146198830409357,0.6101756616774133,0.0,,,1.5302574634552002,1,0.009999513626098633
BestCandidate,20,20,21,1.0,1.0,1.0,1.0,53.2,27.1,9.9,0.025146198830409357,0.6101756616774133,0.6,0.3540810179204248,1.9166666666666667,0.11300158500671387,-1,0.0
GraphMerge,20,20,21,1.0,1.0,1.0,1.0,47.0,24.0,9.7,-0.005263157894736842,0.5894053386323632,0.0,,,1.4166908264160156,1,0.01100015640258789
BestCandidate,20,20,21,1.0,1.0,1.0,1.0,47.0,24.0,9.7,-0.005263157894736842,0.5894053386323632,1.0,0.34910917385298423,1.35,0.10199594497680664,-1,0.0
GraphMerge,20,20,21,1.0,1.0,1.0,1.0,44.3,22.65,8.6,0.015789473684210527,0.5514389415827414,0.0,,,1.4170215129852295,1,0.010999441146850586
BestCandidate,20,20,21,1.0,1.0,1.0,1.0,44.3,22.65,8.6,0.015789473684210527,0.5514389415827414,0.95,0.4287423442070983,1.5263157894736843,0.09199953079223633,-1,0.0
GraphMerge,20,20,21,1.0,1.0,1.0,1.0,48.2,24.6,9.55,-0.010526315789473684,0.5837814899736442,0.0,,,1.519606590270996,1,0.009999752044677734
BestCandidate,20,20,21,1.0,1.0,1.0,1.0,48.2,24.6,9.55,-0.010526315789473684,0.5837814899736442,0.8,0.4624264656742709,2.25,0.10500407218933105,-1,0.0
GraphMerge,20,20,21,1.0,,,,37.9,19.45,8.45,-0.005263157894736842,0.5324346370411223,0.0,,,1.420278549194336,1,0.009999275207519531
BestCandidate,20,20,21,1.0,,,,37.9,19.45,8.45,-0.005263157894736842,0.5324346370411223,0.85,0.6028194020845068,2.3529411764705883,0.07899928092956543,-1,0.0
GraphMerge,20,20,21,1.0,1.0,1.0,1.0,42.2,21.6,8.8,-0.0064327485380116945,0.524402119502535,0.0,,,1.5251984596252441,1,0.010999441146850586
BestCandidate,20,20,21,1.0,1.0,1.0,1.0,42.2,21.6,8.8,-0.0064327485380116945,0.524402119502535,0.95,0.3750926051090181,1.5263157894736843,0.08925962448120117,-1,0.0
GraphMerge,20,20,21,1.0,1.0,1.0,1.0,46.1,23.55,9.25,-0.005263157894736842,0.5231442900336496,0.0,,,1.4156513214111328,1,0.009999275207519531
BestCandidate,20,20,21,1.0,1.0,1.0,1.0,46.1,23.55,9.25,-0.005263157894736842,0.5231442900336496,1.0,0.3734928934088207,1.5,0.09699654579162598,-1,0.0
GraphMerge,20,20,21,1.0,1.0,1.0,1.0,47.1,24.05,9.55,-0.07368421052631578,0.5782562346268146,0.0,,,1.5169792175292969,1,0.009998321533203125
BestCandidate,20,20,21,1.0,1.0,1.0,1.0,47.1,24.05,9.55,-0.07368421052631578,0.5782562346268146,0.85,0.551475318747728,2.7058823529411766,0.0989992618560791,-1,0.0
GraphMerge,20,20,21,1.0,1.0,1.0,1.0,50.3,25.65,9.45,0.0,0.6045492601472723,0.0,,,1.42215895652771,1,0.0110015869140625
BestCandidate,20,20,21,1.0,1.0,1.0,1.0,50.3,25.65,9.45,0.0,0.6045492601472723,1.0,0.4567594487284712,1.8,0.10400557518005371,-1,0.0
GraphMerge,20,20,21,1.0,1.0,1.0,1.0,41.8,21.4,8.6,-0.021052631578947368,0.5567067028530285,0.0,,,1.4237802028656006,1,0.009999990463256836
BestCandidate,20,20,21,1.0,1.0,1.0,1.0,41.8,21.4,8.6,-0.021052631578947368,0.5567067028530285,1.0,0.3344517476540147,1.7,0.08999967575073242,-1,0.0
