,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard
0,2.0,0.9605263157894737,0.9857142857142858,0.971830985915493,0.9787234042553192,1.0,0.18335241375805678,17.2,9.1,5.45,0.9819102606019853,1.0
1,3.0,0.9210526315789473,0.9210526315789473,1.0,0.958904109589041,0.0,,19.9,10.45,5.8,0.9940618048111871,0.9035087719298247
2,4.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,0.0,,12.2,6.6,3.9,0.9897178442143905,0.8026315789473685
3,5.0,0.9736842105263158,0.9726027397260274,1.0,0.9861111111111112,0.9736842105263158,0.37758311801393313,14.0,7.5,4.35,0.9969290995592647,0.622719298245614
4,6.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,0.0,,13.6,7.3,4.05,0.9878011327892889,0.547719298245614
5,7.0,0.9736842105263158,0.972972972972973,1.0,0.9863013698630138,1.0,0.3715845497859761,9.4,5.2,3.45,0.9960981326951194,0.3923308270676692
6,8.0,0.9605263157894737,0.9594594594594594,1.0,0.9793103448275862,0.4078947368421053,0.40128540868607876,12.2,6.6,4.25,0.9866549385905499,0.40090225563909776
7,9.0,0.9605263157894737,0.958904109589041,1.0,0.9790209790209791,0.9605263157894737,0.3864984955904846,8.6,4.8,3.2,0.9997941062926264,0.3068671679197995
8,10.0,0.9868421052631579,0.9861111111111112,1.0,0.993006993006993,0.9868421052631579,0.4269213348860747,10.8,5.9,3.75,0.9954483395132905,0.33367794486215535
9,11.0,0.9736842105263158,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9210526315789473,0.3757722430795033,12.7,6.85,4.1,0.9883734388485146,0.3160651629072681
10,12.0,0.9736842105263158,0.971830985915493,1.0,0.9857142857142858,0.3421052631578947,0.2752871760514149,11.1,6.05,3.65,0.9983559573374408,0.27852339181286545
11,13.0,0.9736842105263158,0.9722222222222222,1.0,0.9859154929577464,0.13157894736842102,0.23437282096042406,8.8,4.9,3.35,0.9932745702079585,0.20375522138680033
12,14.0,0.9736842105263158,0.9733333333333334,1.0,0.9864864864864865,0.06578947368421051,0.09927616658731528,11.1,6.05,3.8,0.9939915925113784,0.24799137996506418
13,15.0,0.9868421052631579,0.9857142857142858,1.0,0.9928057553956835,0.13157894736842102,0.43325913153229506,9.0,5.0,3.15,0.9948955271065286,0.1574310776942356
14,16.0,0.9736842105263158,0.9722222222222222,1.0,0.9859154929577464,0.09210526315789469,0.31025604996888045,12.1,6.55,4.05,0.9976340740385664,0.22549498746867166
15,17.0,0.9736842105263158,0.972972972972973,1.0,0.9863013698630138,0.11842105263157898,0.31284875828608516,11.2,6.1,3.7,0.9930038408687393,0.2011299081035923
16,18.0,0.9868421052631579,0.9868421052631579,1.0,0.9933774834437086,0.09210526315789469,0.22729536936662553,11.0,6.0,3.95,0.9783448514135584,0.1825001898686109
17,19.0,0.9736842105263158,0.9722222222222222,1.0,0.9859154929577464,0.07894736842105265,0.5890953264301518,11.0,6.0,3.8,0.9985903523383669,0.19239557226399331
18,20.0,0.9736842105263158,0.972972972972973,1.0,0.9863013698630138,0.07894736842105265,0.22728222262863426,10.6,5.8,3.8,0.9927677890272836,0.17796802612592086
19,21.0,0.9736842105263158,0.9726027397260274,1.0,0.9861111111111112,0.1578947368421053,0.3756071847804916,11.5,6.25,3.9,0.9842255136775141,0.14848370927318297
20,22.0,0.9868421052631579,1.0,0.9868421052631579,0.9933774834437086,0.03947368421052633,0.05165365764000068,11.2,6.1,4.15,,0.16605267539478066
21,23.0,0.9736842105263158,0.972972972972973,1.0,0.9863013698630138,0.4605263157894737,0.30165907075645015,9.2,5.1,3.6,0.9849415397890416,0.1683270676691729
22,24.0,0.9473684210526315,0.9850746268656716,0.9565217391304348,0.9705882352941176,0.11842105263157898,0.16326766284006988,13.5,7.25,4.25,0.9873067690517856,0.16248045813835285
23,25.0,0.9736842105263158,0.9722222222222222,1.0,0.9859154929577464,0.013157894736842146,0.08888371350588314,9.2,5.1,3.5,0.9940018742918315,0.11256474519632413
24,26.0,0.9078947368421053,0.9078947368421053,1.0,0.9517241379310345,0.0,,7.0,4.0,2.7,0.9992203737568977,0.09048872180451129
25,27.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,0.0,,9.7,5.35,3.55,0.9979682384889941,0.14831111870585553
26,28.0,0.9605263157894737,0.9583333333333334,1.0,0.9787234042553191,0.03947368421052633,0.36482383977388816,10.2,5.6,3.65,0.9972918240862938,0.1083688387635756
27,29.0,0.9736842105263158,0.972972972972973,1.0,0.9863013698630138,0.03947368421052633,0.09276293693062444,9.9,5.45,3.5,0.9956627540248723,0.11695716564137618
28,30.0,0.9473684210526315,0.9571428571428572,0.9852941176470589,0.9710144927536232,0.052631578947368474,0.05769412829498251,9.3,5.15,3.5,0.9934770551178272,0.09161862990810359
29,2.0,0.9473684210526315,0.9726027397260274,0.9726027397260274,0.9726027397260274,1.0,0.08376378898521601,18.5,9.75,5.4,0.9865102719988416,1.0
30,3.0,0.9736842105263158,0.9736842105263158,1.0,0.9866666666666666,0.0,,20.3,10.65,5.8,0.9726035374781619,0.9035087719298247
31,4.0,0.9605263157894737,0.9857142857142858,0.971830985915493,0.9787234042553192,1.0,0.13343637250877252,11.3,6.15,3.9,0.991093673300314,0.65
32,5.0,0.881578947368421,0.881578947368421,1.0,0.9370629370629371,0.0,,11.5,6.25,4.05,0.9997844440452669,0.5662280701754385
33,6.0,1.0,1.0,1.0,1.0,0.9473684210526316,0.24119202940099418,15.1,8.05,4.95,0.9867976127694913,0.5351754385964912
34,7.0,0.9736842105263158,0.9726027397260274,1.0,0.9861111111111112,0.32894736842105265,0.34600715614059885,11.6,6.3,4.1,0.992221221462053,0.3550877192982456
