,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard
47,49.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3,1.0,0.14473684210526316
48,50.0,1.0,1.0,1.0,1.0,0.0,,5.0,3.0,1.8,0.9999900357397155,0.09647262094630517
49,51.0,1.0,1.0,1.0,1.0,0.0,,4.9,2.95,1.75,1.0,0.07271929824561403
50,52.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.5,1.0,0.07631578947368421
51,53.0,1.0,1.0,1.0,1.0,0.0,,4.5,2.75,1.65,1.0,0.07587719298245614
52,54.0,1.0,1.0,1.0,1.0,0.0,,4.4,2.7,1.6,0.9999990139282633,0.0875438596491228
53,55.0,1.0,1.0,1.0,1.0,0.0,,4.4,2.7,1.55,1.0,0.09078947368421053
54,56.0,1.0,1.0,1.0,1.0,0.0,,4.9,2.95,1.7,1.0,0.0956390977443609
55,57.0,1.0,1.0,1.0,1.0,0.0,,4.7,2.85,1.65,1.0,0.08780701754385965
56,58.0,1.0,1.0,1.0,1.0,0.0,,4.5,2.75,1.6,0.9999991095240851,0.08756265664160401
57,59.0,1.0,1.0,1.0,1.0,0.0,,4.9,2.95,1.9,1.0,0.07171679197994987
58,60.0,1.0,1.0,1.0,1.0,0.0,,5.0,3.0,1.85,1.0,0.07075187969924812
59,61.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25,1.0,0.0982456140350877
60,62.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3,1.0,0.10570175438596491
61,63.0,1.0,1.0,1.0,1.0,0.0,,4.9,2.95,1.8,1.0,0.06833333333333333
62,64.0,1.0,1.0,1.0,1.0,0.0,,4.3,2.65,1.6,0.9999926289180603,0.08166666666666667
63,65.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.3,1.0,0.10456140350877194
64,66.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25,1.0,0.06228070175438596
65,67.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.5,1.0,0.07368421052631578
66,68.0,1.0,1.0,1.0,1.0,0.0,,4.4,2.7,1.5,1.0,0.08281954887218045
67,69.0,1.0,1.0,1.0,1.0,0.0,,4.9,2.95,1.7,1.0,0.08319131161236423
68,70.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.4,1.0,0.05087719298245614
69,71.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.5,1.0,0.06640350877192983
70,72.0,1.0,1.0,1.0,1.0,0.965742251223491,0.3679737097415062,3.5,2.25,1.2,1.0,0.20877192982456144
71,73.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.35,1.0,0.06535087719298247
72,74.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,0.9999950696413165,0.08333333333333333
73,75.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.35,1.0,0.07254385964912281
74,76.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.3,0.9999981254891303,0.08087719298245614
75,77.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.3,1.0,0.075
76,78.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.35,1.0,0.03701754385964912
77,79.0,1.0,1.0,1.0,1.0,0.0,,4.4,2.7,1.55,1.0,0.07921052631578947
78,80.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.3,1.0,0.061578947368421046
79,81.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15,1.0,0.06578947368421052
80,82.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.5,0.9999945443910067,0.06070175438596491
81,83.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.45,1.0,0.06859649122807017
82,84.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.45,1.0,0.0600125313283208
83,85.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3,1.0,0.053684210526315786
84,86.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15,0.9999992815291933,0.05701754385964913
85,87.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3,1.0,0.04298245614035087
86,88.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2,1.0,0.0675438596491228
87,89.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.45,1.0,0.039210526315789467
88,90.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.5,1.0,0.06403508771929825
89,91.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.4,1.0,0.0506140350877193
90,92.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.3,1.0,0.05385964912280701
91,93.0,1.0,1.0,1.0,1.0,0.0,,4.4,2.7,1.55,1.0,0.04447368421052632
92,94.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,1.0,0.06578947368421052
93,95.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,1.0,0.051754385964912275
94,96.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3,0.9999980247108671,0.06666666666666667
95,97.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.4,1.0,0.029736842105263155
96,98.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.35,1.0,0.045614035087719294
97,99.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.45,1.0,0.03350877192982456
98,100.0,1.0,1.0,1.0,1.0,0.0,,4.4,2.7,1.6,0.9999949392712552,0.03175438596491228
99,101.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.45,1.0,0.05017543859649123
100,102.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2,1.0,0.03728070175438596
101,103.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.4,1.0,0.06087719298245614
102,104.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,1.0,0.04473684210526316
103,105.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25,1.0,0.08596491228070174
104,106.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3,1.0,0.031578947368421054
105,107.0,1.0,1.0,1.0,1.0,0.0,,4.3,2.65,1.6,0.9999943593913784,0.04078947368421052
106,108.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,1.0,0.0719298245614035
107,109.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,1.0,0.06754385964912281
108,110.0,1.0,1.0,1.0,1.0,0.0,,4.3,2.65,1.6,1.0,0.04692982456140351
109,111.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2,1.0,0.08157894736842106
110,112.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,1.0,0.05526315789473684
111,113.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.4,1.0,0.035964912280701755
112,114.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.35,1.0,0.06710526315789474
113,115.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.5,1.0,0.029824561403508767
114,116.0,1.0,1.0,1.0,1.0,0.0,,4.5,2.75,1.65,0.9999989576873166,0.042205513784461156
115,117.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.4,1.0,0.11008771929824562
116,118.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,1.0,0.05526315789473684
117,119.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.45,0.9999992217141745,0.03464912280701754
118,120.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,1.0,0.05526315789473684
119,121.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,1.0,0.060526315789473685
120,122.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.5,1.0,0.03192982456140351
121,123.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3,1.0,0.0681578947368421
122,124.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3,1.0,0.053684210526315786
123,125.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15,1.0,0.06403508771929824
124,126.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35,1.0,0.04210526315789473
125,127.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,1.0,0.02412280701754386
126,128.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2,1.0,0.09035087719298245
127,129.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25,1.0,0.060526315789473685
128,130.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.35,1.0,0.046491228070175444
129,131.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,1.0,0.03333333333333333
130,132.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3,1.0,0.023245614035087715
131,133.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25,1.0,0.06315789473684211
132,134.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,1.0,0.05482456140350877
133,135.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.4,1.0,0.05236842105263158
134,136.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.45,1.0,0.059649122807017535
135,137.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35,1.0,0.06026315789473684
136,138.0,1.0,1.0,1.0,1.0,0.0,,3.0,2.0,1.0,1.0,0.06315789473684211
137,139.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35,1.0,0.041578947368421056
138,140.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,1.0,0.04824561403508772
139,141.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,1.0,0.021052631578947368
140,142.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.25,1.0,0.04964912280701755
141,143.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.3,1.0,0.06201754385964913
142,144.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3,1.0,0.03333333333333333
143,145.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,1.0,0.04736842105263158
144,146.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25,1.0,0.04912280701754385
145,147.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.4,1.0,0.06710526315789474
146,148.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3,1.0,0.03245614035087719
147,149.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25,1.0,0.035964912280701755
148,150.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,1.0,0.05219298245614035
149,151.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,0.9999633026842123,0.059649122807017535
150,152.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,1.0,0.04517543859649122
151,153.0,1.0,1.0,1.0,1.0,0.0,,3.1,2.05,1.05,1.0,0.031578947368421054
152,154.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,1.0,0.05175438596491228
153,155.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,1.0,0.04868421052631579
154,156.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15,1.0,0.05394736842105263
155,157.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,1.0,0.02631578947368421
156,158.0,1.0,1.0,1.0,1.0,0.0,,3.1,2.05,1.05,1.0,0.04473684210526316
157,159.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25,1.0,0.03508771929824561
158,160.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,1.0,0.028070175438596495
159,161.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,1.0,0.039473684210526314
160,162.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,1.0,0.04473684210526316
161,163.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3,1.0,0.021929824561403504
162,164.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2,1.0,0.02807017543859649
163,165.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3,1.0,0.030263157894736843
164,166.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,1.0,0.03070175438596491
165,2.0,0.9934747145187602,0.9983136593591906,0.9949579831932773,0.9966329966329966,1.0,0.20268495545777676,27.3,14.15,8.45,0.9997266349888985,1.0
166,3.0,0.99836867862969,0.9983277591973244,1.0,0.9991631799163181,1.0,0.2668396943696005,20.2,10.6,6.8,0.9996495000038916,0.9368421052631579
167,4.0,0.99836867862969,0.9983108108108109,1.0,0.9991546914623838,1.0,0.30935441826426124,19.1,10.05,6.55,0.9999063779389991,0.8592105263157894
168,5.0,0.99836867862969,0.9983108108108109,1.0,0.9991546914623838,1.0,0.3326198385981244,16.7,8.85,5.4,0.9999967429629584,0.6492105263157895
169,6.0,0.9967373572593801,0.9966386554621849,1.0,0.9983164983164983,0.8711256117455138,0.36023863622156693,19.3,10.15,6.05,0.9998858516296337,0.6007017543859648
170,7.0,1.0,1.0,1.0,1.0,0.6851549755301795,0.27940282021498847,19.0,10.0,6.25,0.9997973005351161,0.6396115288220551
171,8.0,1.0,1.0,1.0,1.0,1.0,0.3234265909936297,8.7,4.85,3.2,0.99999384576841,0.36773182957393485
172,9.0,1.0,1.0,1.0,1.0,1.0,0.2584433908534535,9.0,5.0,3.2,0.9999937494379665,0.376234335839599
173,10.0,1.0,1.0,1.0,1.0,1.0,0.25469634084394366,6.4,3.7,2.5,0.9999982161810219,0.3722055137844612
174,11.0,1.0,1.0,1.0,1.0,0.4828711256117455,0.6304113702661478,5.7,3.35,2.1,1.0,0.2443421052631579
175,12.0,1.0,1.0,1.0,1.0,0.3230016313213703,0.5041595383894374,5.7,3.35,2.1,1.0,0.2389348370927318
176,13.0,1.0,1.0,1.0,1.0,0.004893964110929905,0.371577234249774,5.3,3.15,2.1,1.0,0.18406015037593987
177,14.0,1.0,1.0,1.0,1.0,0.0,,6.7,3.85,2.45,1.0,0.20549498746867167
178,15.0,1.0,1.0,1.0,1.0,0.0032626427406199365,0.4736206382781821,6.1,3.55,2.35,1.0,0.1612407913723703
179,16.0,1.0,1.0,1.0,1.0,0.0016313213703099683,0.5902395029026355,5.2,3.1,1.8,1.0,0.2229949874686717
180,17.0,1.0,1.0,1.0,1.0,0.0016313213703099683,0.30223309696314754,5.6,3.3,2.0,0.9999960557130532,0.17120300751879697
181,18.0,1.0,1.0,1.0,1.0,0.0016313213703099683,0.27565110719156355,5.6,3.3,1.9,1.0,0.20604636591478695
182,19.0,1.0,1.0,1.0,1.0,0.0,,6.3,3.65,2.2,1.0,0.16834168755221388
183,20.0,1.0,1.0,1.0,1.0,0.40783034257748774,0.5887041986865122,5.0,3.0,1.75,0.9999974432072409,0.2043734335839599
184,21.0,1.0,1.0,1.0,1.0,0.0,,4.7,2.85,1.7,1.0,0.17780701754385964
185,22.0,1.0,1.0,1.0,1.0,0.7112561174551386,0.3533676194372842,4.9,2.95,1.75,1.0,0.25028195488721805
186,23.0,1.0,1.0,1.0,1.0,0.0,,5.7,3.35,2.0,1.0,0.16462406015037592
187,24.0,1.0,1.0,1.0,1.0,0.0,,4.1,2.55,1.55,0.9999921474780444,0.15929824561403508
188,25.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.55,1.0,0.14228070175438595
189,26.0,1.0,1.0,1.0,1.0,0.0,,4.6,2.8,1.75,1.0,0.12903508771929825
190,27.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.45,0.9999989576873166,0.1307017543859649
191,28.0,1.0,1.0,1.0,1.0,0.0,,4.4,2.7,1.55,1.0,0.13229323308270677
192,29.0,1.0,1.0,1.0,1.0,0.0,,4.9,2.95,1.8,0.9999989576873166,0.11185463659147868
193,30.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.4,1.0,0.14260651629072682
194,31.0,1.0,1.0,1.0,1.0,0.0,,4.3,2.65,1.55,1.0,0.09680451127819549
195,32.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.35,1.0,0.09394736842105264
196,33.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.4,1.0,0.13728070175438598
197,34.0,1.0,1.0,1.0,1.0,0.0,,3.1,2.05,1.05,1.0,0.12368421052631579
198,35.0,1.0,1.0,1.0,1.0,0.0,,4.6,2.8,1.6,1.0,0.07558897243107769
199,36.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.2,1.0,0.08947368421052632
200,37.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,1.0,0.14649122807017545
201,38.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,1.0,0.09842105263157894
202,39.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,1.0,0.08921052631578948
203,40.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15,1.0,0.12105263157894737
204,41.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,1.0,0.15175438596491228
205,42.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.4,1.0,0.09596491228070175
206,43.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15,1.0,0.09956140350877192
207,44.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.4,1.0,0.09868421052631579
208,45.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.35,1.0,0.06403508771929824
209,46.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35,1.0,0.09035087719298245
210,47.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,1.0,0.09122807017543859
211,48.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.5,1.0,0.0787719298245614
212,49.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,1.0,0.09561403508771929
213,50.0,1.0,1.0,1.0,1.0,0.0,,3.1,2.05,1.05,0.9999960367786938,0.06842105263157895
214,51.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,1.0,0.08421052631578947
215,52.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,1.0,0.08947368421052632
216,53.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.55,1.0,0.06228070175438596
217,54.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.4,1.0,0.049561403508771924
218,55.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,1.0,0.10263157894736842
219,56.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.2,1.0,0.09228070175438595
220,57.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.35,1.0,0.058333333333333334
221,58.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.2,1.0,0.05219298245614035
222,59.0,1.0,1.0,1.0,1.0,0.0,,4.6,2.8,1.65,0.9999962389224514,0.03912280701754386
223,60.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.35,1.0,0.0775062656641604
224,61.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3,1.0,0.07912280701754386
225,62.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15,1.0,0.11271929824561402
226,63.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.25,1.0,0.06842105263157895
227,64.0,1.0,1.0,1.0,1.0,0.0,,3.4,2.2,1.15,1.0,0.09298245614035089
228,65.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.35,1.0,0.12429824561403509
229,66.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.45,1.0,0.06228070175438596
230,67.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.25,1.0,0.08289473684210526
231,68.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.45,1.0,0.05412280701754385
232,69.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.4,1.0,0.060526315789473685
233,70.0,1.0,1.0,1.0,1.0,0.0,,3.5,2.25,1.25,1.0,0.07368421052631578
234,71.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.4,1.0,0.056578947368421055
235,72.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3,1.0,0.08859649122807017
236,73.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.35,1.0,0.08333333333333333
237,74.0,1.0,1.0,1.0,1.0,0.0,,4.3,2.65,1.5,1.0,0.07010025062656641
238,75.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.4,1.0,0.07280701754385965
239,76.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.35,1.0,0.08245614035087719
240,77.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.5,1.0,0.06552631578947368
241,78.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.3,1.0,0.05350877192982456
242,79.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3,1.0,0.06096491228070175
243,80.0,1.0,1.0,1.0,1.0,0.0,,3.7,2.35,1.35,1.0,0.05131578947368421
244,81.0,1.0,1.0,1.0,1.0,0.0,,3.9,2.45,1.4,1.0,0.08105263157894738
245,82.0,1.0,1.0,1.0,1.0,0.0,,3.8,2.4,1.4,1.0,0.05447368421052631
246,83.0,1.0,1.0,1.0,1.0,0.0,,3.3,2.15,1.15,1.0,0.07543859649122807
247,84.0,1.0,1.0,1.0,1.0,0.0,,4.0,2.5,1.45,1.0,0.07517543859649124
248,85.0,1.0,1.0,1.0,1.0,0.0,,4.2,2.6,1.5,1.0,0.0607017543859649
249,86.0,1.0,1.0,1.0,1.0,0.0,,3.2,2.1,1.1,1.0,0.10263157894736842
250,87.0,1.0,1.0,1.0,1.0,0.0,,3.6,2.3,1.3,1.0,0.051754385964912275
