,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard
0,2.0,0.9708609271523179,0.9708609271523179,1.0,0.9852150537634409,0.0,,115.0,58.0,11.4,0.994754035634492,1.0
1,3.0,0.9867549668874173,0.9972489683631361,0.9890859481582538,0.9931506849315069,1.0,0.08806450183850902,53.8,27.4,9.3,0.9987552167083051,1.0
2,4.0,0.9880794701986755,0.9945945945945946,0.9932523616734144,0.9939230249831196,1.0,0.09475767214494552,24.5,12.75,6.55,0.9996929928811067,0.8907894736842106
3,5.0,0.9854304635761589,0.9959183673469387,0.9891891891891892,0.9925423728813559,1.0,0.08330106213849782,34.0,17.5,7.2,0.9990132554059039,0.8852631578947368
4,6.0,1.0,1.0,1.0,1.0,0.9986754966887417,0.11241505918039471,23.7,12.35,5.8,0.9997182844141826,0.7107017543859651
5,2.0,0.9788079470198675,0.986468200270636,0.9918367346938776,0.989145183175034,1.0,0.039736143622727794,62.3,31.65,10.9,0.9990920380617182,1.0
6,3.0,0.9827814569536424,0.9891891891891892,0.9932157394843962,0.991198375084631,1.0,0.05110831579724327,70.6,35.8,10.75,0.9974862830710618,1.0
7,4.0,0.990728476821192,0.9905405405405405,1.0,0.9952477936184657,1.0,0.12699277522724287,24.3,12.65,6.05,0.9995122142054654,0.8421052631578947
8,5.0,1.0,1.0,1.0,1.0,1.0,0.08567218170914713,21.4,11.2,5.35,0.99951925265429,0.7250877192982456
9,6.0,0.9973509933774835,0.997275204359673,1.0,0.9986357435197818,1.0,0.08664374216505648,26.8,13.9,6.0,0.9997368866295843,0.8122807017543858
10,2.0,0.9841059602649007,0.9891891891891892,0.9945652173913043,0.9918699186991871,1.0,0.09753328778528701,61.7,31.35,9.5,0.9990715194865204,1.0
11,3.0,0.9947019867549669,0.9986504723346828,0.9959623149394348,0.9973045822102427,1.0,0.12029580557663562,35.4,18.2,7.2,0.9994880843377222,1.0
12,4.0,0.9920529801324504,0.9945429740791268,0.9972640218878249,0.9959016393442623,1.0,0.11474092121799166,30.1,15.55,6.45,0.999086472192426,0.9078947368421053
13,5.0,0.9973509933774835,1.0,0.9973118279569892,0.9986541049798116,1.0,0.08545286356686695,18.6,9.8,5.15,0.9996576895246221,0.7372807017543859
14,6.0,0.9960264900662251,0.9973154362416108,0.9986559139784946,0.9979852249832103,1.0,0.10373490467610443,23.9,12.45,5.8,0.9994388842595113,0.7363157894736843
15,2.0,0.9814569536423841,0.9890710382513661,0.9917808219178083,0.9904240766073872,1.0,0.09353278764389518,58.0,29.5,9.05,0.9993788379817132,1.0
16,3.0,0.9894039735099338,0.9932614555256065,0.995945945945946,0.9946018893387316,1.0,0.10977390199764826,57.6,29.3,9.0,0.9986906898810135,1.0
17,4.0,0.9894039735099338,0.9918367346938776,0.9972640218878249,0.9945429740791268,1.0,0.14071368285194197,29.4,15.2,6.0,0.9995092499559525,0.95
18,5.0,0.9960264900662251,0.9972972972972973,0.9986468200270636,0.997971602434077,1.0,0.1410276252081946,31.6,16.3,6.5,0.9997277146087552,0.9084210526315789
19,6.0,0.990728476821192,0.9918367346938776,0.9986301369863013,0.995221843003413,1.0,0.19249258536010877,20.4,10.7,5.0,0.9995434264556494,0.7052631578947367
20,2.0,0.9960264900662251,0.9973118279569892,0.9986541049798116,0.9979825151311366,1.0,0.0896232407366842,22.7,11.85,6.3,0.9998356788199233,1.0
21,3.0,0.9973509933774835,0.9973118279569892,1.0,0.9986541049798116,1.0,0.08563066548650701,27.4,14.2,6.3,0.9997840154995689,0.9666666666666668
22,4.0,0.9986754966887417,0.9986449864498645,1.0,0.9993220338983051,1.0,0.08808727436068418,22.4,11.7,5.6,0.9999848737493343,0.9276315789473685
23,5.0,0.9973509933774835,1.0,0.9972936400541272,0.9986449864498645,1.0,0.08556964944993088,21.0,11.0,5.2,0.9998618964446834,0.7713157894736841
24,6.0,0.9986754966887417,1.0,0.9986376021798365,0.9993183367416496,1.0,0.08417766958848284,22.9,11.95,5.9,0.9994274750057619,0.6955263157894735
