,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard
0,2.0,0.9237057220708447,0.9415204678362573,0.9757575757575757,0.9583333333333334,1.0,0.010316071660941787,82.1,41.55,12.8,0.9981334953028376,1.0
1,3.0,0.9373297002724795,0.9458689458689459,0.9880952380952381,0.9665211062590976,1.0,0.04891789081932218,126.3,63.65,15.45,0.9929709445257895,1.0
2,4.0,0.9318801089918256,0.9371428571428572,0.9909365558912386,0.9632892804698973,1.0,0.03998500923103875,110.8,55.9,14.9,0.9958518977413001,1.0
3,5.0,0.9727520435967303,0.9822485207100592,0.9880952380952381,0.9851632047477745,1.0,0.14202475587674082,90.9,45.95,14.45,0.9964338562975472,0.9621052631578948
4,6.0,0.9700272479564033,0.9758308157099698,0.99079754601227,0.9832572298325724,1.0,0.16726223898317144,64.0,32.5,11.1,0.9982116725733136,0.9263157894736842
5,7.0,0.9700272479564033,0.975975975975976,0.9908536585365854,0.9833585476550681,1.0,0.14941520540851322,70.1,35.55,12.3,0.9986117138670998,0.8805764411027568
6,8.0,0.9782016348773842,0.9795918367346939,0.9970326409495549,0.988235294117647,1.0,0.18825032104982106,81.2,41.1,12.9,0.9980658333218305,0.9506578947368421
7,9.0,0.9863760217983651,0.991304347826087,0.9941860465116279,0.9927431059506532,1.0,0.20872771384197233,61.3,31.15,11.1,0.9953590495807362,0.8438805346700082
8,10.0,0.9782016348773842,0.9846153846153847,0.9907120743034056,0.9876543209876544,1.0,0.22958385362282174,50.7,25.85,10.05,0.9980921638004373,0.858216374269006
9,11.0,0.9836512261580381,0.9940119760479041,0.9880952380952381,0.991044776119403,1.0,0.2370039822184512,43.8,22.4,8.85,0.9968151446694686,0.7866674261411106
10,12.0,0.9945504087193461,0.9941520467836257,1.0,0.9970674486803519,1.0,0.2982535793184248,49.2,25.1,8.85,0.9971801385657826,0.788112706007443
11,13.0,0.997275204359673,0.996969696969697,1.0,0.9984825493171471,1.0,0.25645258362643947,51.4,26.2,9.95,0.9992224701516244,0.7672639348955137
12,14.0,0.9945504087193461,0.993920972644377,1.0,0.9969512195121951,1.0,0.2865666410144912,51.7,26.35,9.15,0.9944931828959674,0.7372800883327197
13,15.0,0.9782016348773842,0.9848484848484849,0.9908536585365854,0.9878419452887538,0.9918256130790191,0.363397103828167,38.7,19.85,8.15,0.9979363766176895,0.6481939113518062
14,16.0,0.9918256130790191,0.9969418960244648,0.9939024390243902,0.9954198473282444,0.9673024523160763,0.3458672514859307,48.1,24.55,9.1,0.997844882455916,0.7111304265909528
15,17.0,0.9863760217983651,0.9941002949852508,0.9911764705882353,0.9926362297496317,1.0,0.3057411257267129,45.9,23.45,9.3,0.9972111854372363,0.6454130943875525
16,18.0,0.9918256130790191,0.9970326409495549,0.9940828402366864,0.9955555555555555,1.0,0.2804793253782713,43.8,22.4,8.85,0.9963474362248959,0.6626906491341477
17,19.0,0.9863760217983651,0.9940828402366864,0.9911504424778761,0.9926144756277695,0.9945504087193461,0.3222735716310811,41.2,21.1,8.45,0.9980548801891108,0.5816110222766571
18,20.0,0.9782016348773842,0.9820359281437125,0.9939393939393939,0.9879518072289156,0.9046321525885559,0.3732516014025536,42.2,21.6,8.7,0.997667151027843,0.5440767606237299
19,21.0,0.9809264305177112,0.9852941176470589,0.9940652818991098,0.9896602658788775,0.9918256130790191,0.30658092256714675,45.1,23.05,9.5,0.9967463472688624,0.5566529585056553
20,2.0,0.8937329700272479,0.8937329700272479,1.0,0.943884892086331,0.0,,129.9,65.45,12.45,0.9942452218804377,1.0
21,3.0,0.9400544959128065,0.9557522123893806,0.9788519637462235,0.9671641791044776,1.0,0.06806011146875013,164.5,82.75,13.9,0.9825951288020875,1.0
22,4.0,0.9427792915531336,0.9560117302052786,0.9819277108433735,0.9687964338781575,1.0,0.06940184798148535,162.8,81.9,14.7,0.98769839408841,0.8697368421052631
23,5.0,0.9645776566757494,0.9759036144578314,0.9848024316109423,0.9803328290468986,1.0,0.10279449463076067,96.2,48.6,12.45,0.9956632304420883,0.9042105263157896
24,6.0,0.9700272479564033,0.9845679012345679,0.9815384615384616,0.9830508474576272,1.0,0.12082035975175731,64.9,32.95,10.35,0.9987363038500524,0.98
25,7.0,0.9700272479564033,0.9819819819819819,0.9849397590361446,0.9834586466165414,1.0,0.1571996726505449,79.2,40.1,12.8,0.993627438568892,0.9135338345864664
26,8.0,0.9782016348773842,0.9823008849557522,0.9940298507462687,0.9881305637982195,1.0,0.1774291122690081,73.1,37.05,12.15,0.9946344065564316,0.9401315789473684
27,9.0,0.9727520435967303,0.9758308157099698,0.9938461538461538,0.9847560975609756,1.0,0.2232526249307342,61.1,31.05,10.65,0.9979259836900263,0.853717627401838
28,10.0,0.9809264305177112,0.9908256880733946,0.9878048780487805,0.9893129770992366,1.0,0.17761742130940358,57.2,29.1,10.25,0.9977595883632223,0.8723245614035088
29,11.0,0.9754768392370572,0.993920972644377,0.9790419161676647,0.9864253393665159,1.0,0.19074507300572244,50.5,25.75,9.35,0.995090296028624,0.8787586390217969
30,12.0,0.9809264305177112,0.9908256880733946,0.9878048780487805,0.9893129770992366,1.0,0.29950182815842125,53.7,27.35,10.35,0.9957211494979238,0.8322833599149387
31,13.0,0.989100817438692,0.991044776119403,0.996996996996997,0.9940119760479041,1.0,0.244633692630974,55.3,28.15,10.1,0.996594206371264,0.8254306220095693
32,14.0,0.9700272479564033,0.9815950920245399,0.9846153846153847,0.9831029185867896,1.0,0.3449945259461793,47.7,24.35,9.55,0.9973996258296534,0.7705080007711588
33,15.0,0.9863760217983651,0.9940119760479041,0.991044776119403,0.9925261584454409,0.9918256130790191,0.29274396827022114,59.7,30.35,10.3,0.9963658881853162,0.7839344865660656
34,16.0,0.9782016348773842,0.9882005899705014,0.9882005899705014,0.9882005899705014,1.0,0.2867001550165936,48.4,24.7,9.75,0.9958114959316774,0.6431306997096471
35,17.0,0.997275204359673,1.0,0.9970149253731343,0.9985052316890882,0.997275204359673,0.29503905813152786,55.2,28.1,10.05,0.9931962951460964,0.6832266327583665
36,18.0,0.9809264305177112,0.9880952380952381,0.991044776119403,0.9895678092399405,1.0,0.25780397636070446,44.2,22.6,8.8,0.9969601857914061,0.6383807983382287
37,19.0,0.9836512261580381,0.9852507374631269,0.9970149253731343,0.9910979228486647,0.8910081743869209,0.384563668859283,48.1,24.55,9.6,0.9983981509277232,0.5905079995276753
38,20.0,0.989100817438692,0.9910714285714286,0.9970059880239521,0.9940298507462687,1.0,0.33274084456713143,48.6,24.8,9.1,0.9980154175199744,0.5871833253153523
39,21.0,0.9782016348773842,0.9848942598187311,0.9908814589665653,0.9878787878787878,0.555858310626703,0.3743798749796127,45.1,23.05,8.7,0.9967866891043771,0.5778237612965493
40,2.0,0.9373297002724795,0.9436619718309859,0.9911242603550295,0.9668109668109668,1.0,0.2547486947814791,51.2,26.1,8.8,0.9984096944869937,1.0
41,3.0,0.9482288828337875,0.9619883040935673,0.982089552238806,0.9719350073855244,1.0,0.11778681371387431,135.2,68.1,15.35,0.9884866757191811,1.0
42,4.0,0.9645776566757494,0.975975975975976,0.9848484848484849,0.9803921568627451,1.0,0.15839373425911793,116.1,58.55,13.8,0.9947942346269496,1.0
43,5.0,0.9836512261580381,0.984984984984985,0.9969604863221885,0.9909365558912387,1.0,0.17133523743395387,82.5,41.75,12.4,0.9954203196714334,1.0
44,6.0,0.9754768392370572,0.9850299401197605,0.987987987987988,0.9865067466266867,1.0,0.20572642238707226,64.4,32.7,12.0,0.9968553225518426,0.968421052631579
45,7.0,0.9700272479564033,0.9761904761904762,0.9909365558912386,0.9835082458770614,1.0,0.21448960668460165,73.6,37.3,11.45,0.9961802168258399,1.0
46,8.0,0.9863760217983651,0.984984984984985,1.0,0.9924357034795764,1.0,0.2389123373523641,63.5,32.25,11.7,0.999426287264933,0.9875
47,9.0,0.9754768392370572,0.978978978978979,0.9939024390243902,0.9863842662632375,1.0,0.2100181904540386,50.0,25.5,9.85,0.9992000292947332,0.8913324979114453
48,10.0,0.9836512261580381,0.9969418960244648,0.9848942598187311,0.9908814589665653,1.0,0.20986388907538236,61.7,31.35,10.9,0.9976139207747867,0.9403508771929824
49,11.0,0.9754768392370572,0.9791666666666666,0.9939577039274925,0.9865067466266866,1.0,0.2739825619135962,45.3,23.15,9.3,0.9976885172911528,0.7744471026049973
50,12.0,0.9836512261580381,0.9909638554216867,0.9909638554216867,0.9909638554216867,1.0,0.24282587026136312,41.4,21.2,9.35,0.9981540063778892,0.7431392876129719
51,13.0,0.9673024523160763,0.9817629179331308,0.9817629179331308,0.9817629179331308,1.0,0.25666795087596095,45.1,23.05,9.05,0.9986074365101416,0.7659910849384535
52,14.0,1.0,1.0,1.0,1.0,1.0,0.3276280708233447,54.8,27.9,9.65,0.9979607870442354,0.7545699914120966
53,15.0,0.9754768392370572,0.9908256880733946,0.9818181818181818,0.9863013698630138,1.0,0.2704973378013772,51.6,26.3,9.7,0.9954044710933624,0.7170644268012688
54,16.0,0.989100817438692,0.996996996996997,0.991044776119403,0.9940119760479041,1.0,0.27247665820012973,47.7,24.35,9.45,0.9943164448534372,0.7712077396287923
55,17.0,0.989100817438692,0.9878787878787879,1.0,0.9939024390243903,1.0,0.36958860720137693,40.4,20.7,7.8,0.9983047736060805,0.557855090815617
56,18.0,0.989100817438692,0.9910979228486647,0.9970149253731343,0.994047619047619,1.0,0.2448648611997849,44.8,22.9,9.0,0.9989151466225806,0.6283704028169973
57,19.0,0.9863760217983651,0.9909365558912386,0.9939393939393939,0.9924357034795764,1.0,0.3092061230810421,44.4,22.7,8.7,0.9948197224034633,0.5846500603935019
58,20.0,0.9918256130790191,0.9969879518072289,0.993993993993994,0.9954887218045113,1.0,0.3197113505947018,44.0,22.5,9.25,0.9977376244313009,0.5469654724948435
59,21.0,0.9863760217983651,0.9878419452887538,0.9969325153374233,0.9923664122137404,0.9863760217983651,0.42764387998037856,46.3,23.65,9.45,0.9982319195898396,0.5793592797584977
60,2.0,0.9155313351498637,0.9155313351498637,1.0,0.9559032716927454,0.0,,32.1,16.55,9.5,0.9995029682695893,1.0
61,3.0,0.9264305177111717,0.9416909620991254,0.9787878787878788,0.9598811292719168,1.0,0.10767610253282502,96.0,48.5,12.8,0.990747325168005,0.9666666666666666
62,4.0,0.9209809264305178,0.930635838150289,0.9847094801223242,0.9569093610698366,1.0,0.11758667716613032,117.1,59.05,14.45,0.9930291193745314,0.975
63,5.0,0.9182561307901907,0.9457831325301205,0.9631901840490797,0.9544072948328267,1.0,0.1260006818992519,154.3,77.65,16.1,0.9903634349086574,1.0
