explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime,clique_size,init_time
FACET,162,33,9,0.5757575757575758,0.5882352941176471,0.5882352941176471,0.5882352941176471,11.3,6.15,3.0,0.7590823599653451,0.39553884711779447,0.7575757575757576,0.09689136406908679,1.76,2.2177507877349854,2,0.03699994087219238
BestCandidate,162,33,9,0.5757575757575758,0.5882352941176471,0.5882352941176471,0.5882352941176471,11.3,6.15,3.0,0.7590823599653451,0.39553884711779447,1.0,0.14463061617683914,1.0909090909090908,0.12999987602233887,-1,0.0
OCEAN,162,33,9,0.5757575757575758,0.5882352941176471,0.5882352941176471,0.5882352941176471,11.3,6.15,3.0,0.7590823599653451,0.39553884711779447,1.0,0.13358080507560607,1.9696969696969697,1.9940009117126465,-1,0.0
FACET,162,33,9,0.8181818181818182,0.7727272727272727,0.9444444444444444,0.85,12.2,6.6,3.0,0.42624347501256105,0.3924185463659148,0.48484848484848486,0.17883318377461466,1.6875,2.2130026817321777,2,0.03399991989135742
BestCandidate,162,33,9,0.8181818181818182,0.7727272727272727,0.9444444444444444,0.85,12.2,6.6,3.0,0.42624347501256105,0.3924185463659148,0.8484848484848485,0.10439090470288544,1.3928571428571428,0.13100004196166992,-1,0.0
OCEAN,162,33,9,0.8181818181818182,0.7727272727272727,0.9444444444444444,0.85,12.2,6.6,3.0,0.42624347501256105,0.3924185463659148,1.0,0.06763545600294808,2.3636363636363638,2.048999786376953,-1,0.0
FACET,162,33,9,0.5757575757575758,0.5,0.7142857142857143,0.588235294117647,11.6,6.3,3.0,0.7087951787552512,0.4031140350877193,0.5454545454545454,0.12074104264831331,1.7222222222222223,2.2160027027130127,2,0.03699922561645508
BestCandidate,162,33,9,0.5757575757575758,0.5,0.7142857142857143,0.588235294117647,11.6,6.3,3.0,0.7087951787552512,0.4031140350877193,1.0,0.07041100893971436,1.2424242424242424,0.13100314140319824,-1,0.0
OCEAN,162,33,9,0.5757575757575758,0.5,0.7142857142857143,0.588235294117647,11.6,6.3,3.0,0.7087951787552512,0.4031140350877193,1.0,0.05370130638645734,1.878787878787879,1.88899827003479,-1,0.0
FACET,162,33,9,0.8181818181818182,0.95,0.7916666666666666,0.8636363636363635,12.6,6.8,3.0,0.21890917363784326,0.3964598997493734,0.36363636363636365,0.02613941470845293,1.6666666666666667,2.2259998321533203,2,0.03500056266784668
BestCandidate,162,33,9,0.8181818181818182,0.95,0.7916666666666666,0.8636363636363635,12.6,6.8,3.0,0.21890917363784326,0.3964598997493734,0.9090909090909091,0.08840025253851408,1.3333333333333333,0.1379990577697754,-1,0.0
OCEAN,162,33,9,0.8181818181818182,0.95,0.7916666666666666,0.8636363636363635,12.6,6.8,3.0,0.21890917363784326,0.3964598997493734,1.0,0.05467557615662141,2.0303030303030303,1.9670002460479736,-1,0.0
FACET,162,33,9,0.696969696969697,0.6190476190476191,0.8666666666666667,0.7222222222222222,11.5,6.25,3.0,0.5988701270763903,0.4174561403508772,0.4242424242424242,0.1366397552481937,1.5714285714285714,2.178999423980713,1,0.041001081466674805
BestCandidate,162,33,9,0.696969696969697,0.6190476190476191,0.8666666666666667,0.7222222222222222,11.5,6.25,3.0,0.5988701270763903,0.4174561403508772,1.0,0.11368547440732454,1.1818181818181819,0.12899994850158691,-1,0.0
OCEAN,162,33,9,0.696969696969697,0.6190476190476191,0.8666666666666667,0.7222222222222222,11.5,6.25,3.0,0.5988701270763903,0.4174561403508772,1.0,0.0833974881464361,2.3636363636363638,1.8719995021820068,-1,0.0
