dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects,cover_xtrain,cover_xtest
vertebral,100,FACETIndex,20,20,6,0.8,0.8,0.9230769230769231,0.8571428571428571,11.9,6.45,3.0,0.6282768536447945,0.5088451178451179,1.0,0.20153568489352894,4.5,0.1350080966949463,0.018999814987182617,-1,-1,-1,-1,-1,100,0.0,0.0
vertebral,100,FACETIndex,20,20,6,0.8,0.8,0.9230769230769231,0.8571428571428571,11.9,6.45,3.0,0.6282768536447945,0.5088451178451179,1.0,0.13971266053214482,4.0,1.1920111179351807,0.16000843048095703,-1,-1,-1,-1,-1,1000,0.0,0.05
vertebral,100,FACETIndex,20,20,6,0.8,0.8,0.9230769230769231,0.8571428571428571,11.9,6.45,3.0,0.6282768536447945,0.5088451178451179,1.0,0.12328705496847565,3.9,5.6713714599609375,0.7390241622924805,-1,-1,-1,-1,-1,5000,0.016194331983805668,0.05
vertebral,100,FACETIndex,20,20,6,0.8,0.8,0.9230769230769231,0.8571428571428571,11.9,6.45,3.0,0.6282768536447945,0.5088451178451179,1.0,0.11127067005017373,3.5,11.224668979644775,1.4840033054351807,-1,-1,-1,-1,-1,10000,0.032388663967611336,0.0
vertebral,100,FACETIndex,20,20,6,0.8,0.8,0.9230769230769231,0.8571428571428571,11.9,6.45,3.0,0.6282768536447945,0.5088451178451179,1.0,0.10321463531868305,3.7,22.413785696029663,2.9569642543792725,-1,-1,-1,-1,-1,20000,0.05263157894736842,0.1
vertebral,100,FACETIndex,20,20,6,0.8,0.8,0.9230769230769231,0.8571428571428571,11.9,6.45,3.0,0.6282768536447945,0.5088451178451179,1.0,0.10215149326386257,3.75,33.700379610061646,4.460986614227295,-1,-1,-1,-1,-1,30000,0.048582995951417005,0.05
vertebral,100,FACETIndex,20,20,6,0.8,0.8,0.9230769230769231,0.8571428571428571,11.9,6.45,3.0,0.6282768536447945,0.5088451178451179,1.0,0.09440466930426995,3.45,44.93549036979675,5.958286762237549,-1,-1,-1,-1,-1,40000,0.06882591093117409,0.05
vertebral,100,FACETIndex,20,20,6,0.8,0.8,0.9230769230769231,0.8571428571428571,11.9,6.45,3.0,0.6282768536447945,0.5088451178451179,1.0,0.09483719869236931,3.3,56.31964921951294,7.481269121170044,-1,-1,-1,-1,-1,50000,0.06882591093117409,0.05
