,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,mean_length
0,2.0,0.9991386735572783,0.9991266375545852,1.0,0.999563128003495,1.0,0.462132949364304,25.5,13.25,7.4,0.9902084560475614,1.0,1.0
1,3.0,0.9991386735572783,0.9991251093613298,1.0,0.999562363238512,1.0,0.47576448603701715,44.2,22.6,10.65,0.3773750845389661,1.0,1.0025839793281655
2,4.0,0.9974160206718347,0.9974003466204506,1.0,0.9986984815618222,1.0,0.4552533160947751,20.1,10.55,6.7,0.9991956849598201,0.8390350877192984,1.0
3,5.0,0.9965546942291128,0.9973799126637555,0.9991251093613298,0.9982517482517483,1.0,0.2766313983555619,18.6,9.8,6.6,0.9985449689710307,0.7328070175438597,1.0060292850990527
4,6.0,0.9991386735572783,0.9991273996509599,1.0,0.9995635093845482,0.9715762273901809,0.3013906477830601,32.8,16.9,9.1,0.8734811351133693,0.8668421052631579,1.1578014184397163
5,7.0,0.9974160206718347,0.9982578397212544,0.999128160418483,0.9986928104575163,1.0,0.49396943598226484,19.9,10.45,6.7,0.9950908831781682,0.5907769423558897,1.0146425495262705
6,8.0,0.9982773471145564,0.998262380538662,1.0,0.9991304347826088,0.9931093884582257,0.3761669484057821,27.1,14.05,7.6,0.9847298832488567,0.7036967418546366,1.5169124024284475
7,9.0,0.9991386735572783,0.9991311902693311,1.0,0.9995654063450673,0.9776055124892334,0.4965176130351908,27.7,14.35,8.25,0.4667420185946582,0.6529761904761905,1.0352422907488987
8,10.0,0.9948320413436692,0.9965095986038395,0.9982517482517482,0.9973799126637554,1.0,0.3472312414257109,24.7,12.85,7.45,0.6703797622734369,0.5711842105263158,1.6270456503014643
9,11.0,0.9974160206718347,0.998256320836966,0.9991273996509599,0.9986916703009159,0.29371231696813094,0.39571860604274256,19.9,10.45,7.0,0.36111397800087963,0.4273473456368193,1.0469208211143695
10,12.0,0.9982773471145564,0.9982486865148862,1.0,0.9991235758106924,0.02067183462532296,0.49831856010051023,19.0,10.0,6.15,0.9964682773312952,0.41905749221538696,2.2916666666666665
11,13.0,0.9991386735572783,0.999128160418483,1.0,0.9995638901003052,0.008613264427217882,0.303036270899921,18.4,9.7,5.7,0.9955634446843835,0.3511057217636166,2.2
12,14.0,0.9991386735572783,0.9991334488734835,1.0,0.9995665366276549,0.009474590869939736,0.4829843222640747,21.4,11.2,6.85,0.99668406804648,0.37397007962797435,2.727272727272727
13,15.0,0.9879414298018949,0.9879414298018949,1.0,0.9939341421143848,0.0,,24.5,12.75,7.5,0.6851118784572071,0.3785705668600406,
14,16.0,0.9991386735572783,0.9991273996509599,1.0,0.9995635093845482,0.02239448751076656,0.6490244211833402,15.4,8.2,5.35,0.9975137186546141,0.24457446062709218,2.923076923076923
15,17.0,0.9982773471145564,0.9982668977469671,1.0,0.9991326973113617,0.013781223083548677,0.43165194472049384,18.5,9.75,6.5,0.9950338830813354,0.3331942764837502,2.375
16,18.0,0.9965546942291128,0.9965277777777778,1.0,0.9982608695652174,0.007751937984496138,0.3943537868523209,14.9,7.95,5.2,0.9954136633346964,0.22004219464745778,1.5555555555555556
17,19.0,0.9974160206718347,0.9973913043478261,1.0,0.9986939486286461,0.03962101636520243,0.6300093407944848,12.9,6.95,4.25,0.954682630044215,0.1870498361287835,1.934782608695652
18,20.0,0.9956933677863911,0.9956521739130435,1.0,0.9978213507625272,0.008613264427217882,0.2122788681531654,12.5,6.75,4.4,0.9966728718955877,0.18072687546371755,1.3
19,21.0,0.9991386735572783,1.0,0.9991304347826087,0.9995650282731622,0.46425495262704564,0.8379426850654323,22.8,11.9,7.3,0.22374750803593987,0.2607741729374856,1.9888682745825603
20,22.0,0.9991386735572783,0.9991311902693311,1.0,0.9995654063450673,0.0051679586563307955,0.2863554012238729,16.1,8.55,5.05,0.8868877995768675,0.24338885529675006,2.0
21,23.0,0.9974160206718347,0.9973799126637555,1.0,0.9986882378662003,0.0051679586563307955,0.2041218765973705,14.0,7.5,4.95,0.9966568224169694,0.16920862762968025,1.3333333333333333
22,24.0,0.9991386735572783,0.999128160418483,1.0,0.9995638901003052,0.006890611541774283,0.3652575236294621,22.8,11.9,7.05,0.6454172517723981,0.271049861437062,1.75
23,25.0,0.9991386735572783,0.9991304347826087,1.0,0.9995650282731622,0.007751937984496138,0.3719320524984502,19.0,10.0,6.0,0.45766940669188133,0.24176521706707463,1.7777777777777777
24,26.0,0.9982773471145564,0.9982532751091703,1.0,0.9991258741258742,0.01464254952627042,0.5236582352446728,19.8,10.4,6.3,0.9920914090254502,0.2190751515336003,3.176470588235294
25,27.0,0.9982773471145564,0.999129677980853,0.999129677980853,0.999129677980853,0.01636520241171402,0.4578034433605306,21.5,11.25,6.7,0.45660026222754996,0.2035150406687803,2.1052631578947367
26,28.0,0.9982773471145564,0.9982471516213848,1.0,0.9991228070175439,0.008613264427217882,0.27501722093807446,17.5,9.25,5.5,0.6136251570917405,0.15666450517599287,2.0
27,29.0,0.9991386735572783,0.9991304347826087,1.0,0.9995650282731622,0.006029285099052539,0.32329025372304404,18.4,9.7,6.2,0.8591290882698891,0.1841323193490376,1.7142857142857142
28,30.0,0.9974160206718347,0.9973867595818815,1.0,0.9986916703009158,0.003445305770887197,0.16592505009637315,14.7,7.85,4.85,0.9966499475823912,0.1591746484509642,1.25
29,31.0,0.9965546942291128,0.9973890339425587,0.999128160418483,0.9982578397212543,0.006890611541774283,0.2828688387772614,16.7,8.85,5.0,0.9930285056566389,0.14729813573079825,1.375
30,32.0,0.9991386735572783,0.9991289198606271,1.0,0.9995642701525055,0.003445305770887197,0.21975054062271024,16.7,8.85,5.2,0.7939165982853428,0.15755226842301145,1.0
31,33.0,1.0,1.0,1.0,1.0,0.003445305770887197,0.22619783219813522,16.0,8.5,5.2,-0.038709296628785986,0.13857065406214014,1.5
32,34.0,0.9853574504737296,0.9853574504737296,1.0,0.9926247288503255,0.0,,22.3,11.65,7.05,0.9952542392732863,0.16653211030003437,
33,35.0,0.9982773471145564,0.998256320836966,1.0,0.99912739965096,0.006029285099052539,0.22232604434106282,16.4,8.7,5.75,0.9892411425029235,0.13710851412089803,1.4285714285714286
34,36.0,0.9991386735572783,0.9991258741258742,1.0,0.9995627459554001,0.006029285099052539,0.1760540978369543,19.0,10.0,6.35,0.4381559356889852,0.15537434103862963,1.2857142857142858
35,2.0,0.9879414298018949,0.9879414298018949,1.0,0.9939341421143848,0.0,,68.3,34.65,11.65,0.9960369344601525,1.0,
