dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.5381937729198827,5.4,0.02008056640625,0.0020017623901367188,-1,-1,-1,-1,-1,2
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.32391408552675116,4.1,0.005585670471191406,0.002512216567993164,-1,-1,-1,-1,-1,5
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.2883956251380192,3.9,0.006001949310302734,0.003997802734375,-1,-1,-1,-1,-1,10
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.29890389982239446,3.6,0.007999658584594727,0.006998300552368164,-1,-1,-1,-1,-1,20
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.23018245081041006,3.55,0.009000301361083984,0.0149993896484375,-1,-1,-1,-1,-1,50
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.18264869332216124,3.75,0.012371540069580078,0.028938770294189453,-1,-1,-1,-1,-1,100
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.181599716827539,3.65,0.019800662994384766,0.056999921798706055,-1,-1,-1,-1,-1,200
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.1760921483239685,3.55,0.02799820899963379,0.09053158760070801,-1,-1,-1,-1,-1,300
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.16642607592468253,3.5,0.03600049018859863,0.12456989288330078,-1,-1,-1,-1,-1,400
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.1675694548005871,3.45,0.04300212860107422,0.14899873733520508,-1,-1,-1,-1,-1,500
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.17318094637403805,4.0,0.060999393463134766,0.22351670265197754,-1,-1,-1,-1,-1,750
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.15446880440605287,3.55,0.07909131050109863,0.28609609603881836,-1,-1,-1,-1,-1,1000
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.15171408421619204,3.25,0.14701247215270996,0.5880591869354248,-1,-1,-1,-1,-1,2000
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.14818610434946708,3.75,0.22718238830566406,0.8656556606292725,-1,-1,-1,-1,-1,3000
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.14571065879603656,3.45,0.2864975929260254,1.1129999160766602,-1,-1,-1,-1,-1,4000
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.13925292016287244,3.45,0.350999116897583,1.374790906906128,-1,-1,-1,-1,-1,5000
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.1341843485279703,2.9,0.6979970932006836,2.7420637607574463,-1,-1,-1,-1,-1,10000
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.13367912062195872,3.2,1.3829994201660156,5.519528865814209,-1,-1,-1,-1,-1,20000
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.12770862755840037,3.35,3.486562490463257,13.786542892456055,-1,-1,-1,-1,-1,50000
magic,20,FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,14.9,7.95,3.0,0.714463101609999,0.43265873015873013,1.0,0.11873679489886912,3.7,6.943819284439087,60.048866271972656,-1,-1,-1,-1,-1,100000
