explainer,n_trees,max_depth,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,ext_min,ext_avg,ext_max,avg_nnodes,avg_nleaves,avg_depth
FACETBranchBound,10,3,20,20,9,0.75,0.7272727272727273,0.8,0.761904761904762,0.6423089766766457,0.32604056437389767,1.0,0.11268119865647741,2.15,0.06299924850463867,0.6230175495147705,445,967.8,1645,11.4,6.2,3.0
FACETBranchBound,10,4,20,20,9,0.75,0.7777777777777778,0.7,0.7368421052631577,0.6044929504788338,0.4686243386243387,1.0,0.1206857849202447,2.8,0.12500786781311035,1.3436355590820312,740,1706.25,4821,16.2,8.6,4.0
FACETBranchBound,10,5,20,20,9,0.85,0.8888888888888888,0.8,0.8421052631578948,0.467930910885006,0.43488536155202806,1.0,0.07520187388408861,2.8,0.1520078182220459,1.8139879703521729,435,1781.05,3991,18.4,9.7,5.0
FACETBranchBound,10,6,20,20,9,0.75,0.8571428571428571,0.6,0.7058823529411764,0.6671549106486878,0.6811287477954144,1.0,0.11277846415126203,3.0,0.34201836585998535,1.904996395111084,675,2581.4,7530,26.4,13.7,6.0
FACETBranchBound,10,7,20,20,9,0.8,0.8,0.8,0.8000000000000002,0.5269198510302617,0.6471781305114639,1.0,0.09826043161727502,2.85,0.2980167865753174,1.7608916759490967,647,2194.1,4170,24.8,12.9,6.3
FACETBranchBound,10,8,20,20,9,0.8,0.875,0.7,0.7777777777777777,0.6122283019194958,0.6869047619047619,1.0,0.09946940371463187,2.4,0.3059990406036377,1.2680010795593262,648,1745.35,4726,24.6,12.8,7.0
FACETBranchBound,10,9,20,20,9,0.85,1.0,0.7,0.8235294117647058,0.6691336152135948,0.627936507936508,1.0,0.08754450597360708,2.5,0.32200026512145996,1.7300434112548828,697,2187.85,6965,25.8,13.4,6.6
FACETBranchBound,10,10,20,20,9,0.75,0.7272727272727273,0.8,0.761904761904762,0.8027462496130567,0.5852292768959437,1.0,0.07227026700275548,2.7,0.22000765800476074,1.4700353145599365,630,1902.5,4417,21.8,11.4,6.0
