dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
magic,20,FACETIndex,20,20,10,0.75,0.6875,1.0,0.8148148148148148,15.0,8.0,3.0,0.8906860931850816,0.48766708437761064,1.0,0.28864716953697017,4.0,0.008997678756713867,0.0050013065338134766,-1,-1,-1,-1,-1,10
magic,20,FACETIndex,20,20,10,0.7,0.7333333333333333,0.8461538461538461,0.7857142857142856,14.9,7.95,3.0,0.6800437205592985,0.39291144527986627,1.0,0.24117365774278646,3.4,0.0260012149810791,0.030001401901245117,-1,-1,-1,-1,-1,100
magic,20,FACETIndex,20,20,10,0.85,0.8235294117647058,1.0,0.9032258064516129,14.9,7.95,3.0,0.9668119301320846,0.4632832080200501,1.0,0.199308087497639,3.5,0.04099869728088379,0.15799927711486816,-1,-1,-1,-1,-1,500
magic,20,FACETIndex,20,20,10,0.8,0.7777777777777778,1.0,0.8750000000000001,15.0,8.0,3.0,0.8043466234399743,0.4582727652464495,1.0,0.14342467203671466,3.65,0.07600021362304688,0.35300111770629883,-1,-1,-1,-1,-1,1000
magic,20,FACETIndex,20,20,10,0.65,0.6666666666666666,0.9230769230769231,0.7741935483870968,14.9,7.95,3.0,0.9007407124478153,0.45624895572263996,1.0,0.14170817959337897,3.15,0.1099998950958252,0.5205132961273193,-1,-1,-1,-1,-1,1500
magic,20,FACETIndex,20,20,10,0.85,0.8461538461538461,0.9166666666666666,0.8799999999999999,15.0,8.0,3.0,0.7917029818544623,0.509250208855472,1.0,0.18254956932735072,3.55,0.1510016918182373,0.5059995651245117,-1,-1,-1,-1,-1,2000
magic,20,FACETIndex,20,20,10,0.75,0.7333333333333333,0.9166666666666666,0.8148148148148148,15.0,8.0,3.0,0.7396101296574075,0.50546992481203,1.0,0.11537925415179065,2.8,0.21300029754638672,0.8482167720794678,-1,-1,-1,-1,-1,3000
magic,20,FACETIndex,20,20,10,0.8,0.7894736842105263,1.0,0.8823529411764706,14.9,7.95,3.0,0.7410759750137188,0.48317251461988303,1.0,0.13620188490848442,3.6,0.28299880027770996,1.4320008754730225,-1,-1,-1,-1,-1,4000
magic,20,FACETIndex,20,20,10,0.7,0.625,1.0,0.7692307692307693,15.0,8.0,3.0,0.7571502534671861,0.4947284878863826,1.0,0.16068689931209662,3.4,0.3470001220703125,1.5058748722076416,-1,-1,-1,-1,-1,5000
magic,20,FACETIndex,20,20,10,0.75,0.6666666666666666,1.0,0.8,14.9,7.95,3.0,0.8322389577789511,0.46473893065998334,1.0,0.1535185554682595,2.95,0.5389981269836426,2.2175285816192627,-1,-1,-1,-1,-1,7500
magic,20,FACETIndex,20,20,10,0.95,0.9375,1.0,0.967741935483871,14.9,7.95,3.0,0.815445311844204,0.44992690058479534,1.0,0.15300886643534223,3.35,0.7020089626312256,3.14487624168396,-1,-1,-1,-1,-1,10000
magic,20,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.9263876617080666,0.4948099415204678,1.0,0.15520623837574438,3.05,1.3959119319915771,6.684086322784424,-1,-1,-1,-1,-1,20000
magic,20,FACETIndex,20,20,10,0.75,0.7647058823529411,0.9285714285714286,0.8387096774193549,15.0,8.0,3.0,0.557278401044254,0.4171177944862155,1.0,0.1093904069669982,3.6,2.1014885902404785,9.765991449356079,-1,-1,-1,-1,-1,30000
magic,20,FACETIndex,20,20,10,0.85,0.875,0.9333333333333333,0.9032258064516129,15.0,8.0,3.0,0.5621284555549756,0.46715956558061816,1.0,0.13233806974506698,2.9,2.8319895267486572,12.176735877990723,-1,-1,-1,-1,-1,40000
