dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
vertebral,20,FACETIndex,20,20,6,0.75,1.0,0.6666666666666666,0.8,13.6,7.3,3.0,0.6689354185935384,0.5511403508771929,1.0,0.28874373329823544,4.3,0.006999969482421875,0.002999544143676758,-1,-1,-1,-1,-1,10
vertebral,20,FACETIndex,20,20,6,0.8,1.0,0.7142857142857143,0.8333333333333333,11.4,6.2,3.0,0.5805011556226907,0.48508771929824557,1.0,0.2398336964666862,2.85,0.012000799179077148,0.020999670028686523,-1,-1,-1,-1,-1,100
vertebral,20,FACETIndex,20,20,6,0.8,0.75,0.9,0.8181818181818182,12.8,6.9,3.0,0.4797505218730669,0.5493859649122806,1.0,0.11046112978406597,2.15,0.040999412536621094,0.08299946784973145,-1,-1,-1,-1,-1,500
vertebral,20,FACETIndex,20,20,6,0.8,0.8461538461538461,0.8461538461538461,0.8461538461538461,12.6,6.8,3.0,0.48023544309846283,0.5019298245614036,1.0,0.12751900674158234,2.8,0.07411384582519531,0.14200043678283691,-1,-1,-1,-1,-1,1000
vertebral,20,FACETIndex,20,20,6,0.8,0.8461538461538461,0.8461538461538461,0.8461538461538461,12.3,6.65,3.0,0.7011068121271452,0.5050877192982456,1.0,0.069128457699702,1.9,0.10830473899841309,0.2143082618713379,-1,-1,-1,-1,-1,1500
vertebral,20,FACETIndex,20,20,6,0.75,1.0,0.7222222222222222,0.8387096774193548,12.1,6.55,3.0,0.7661433668366038,0.5303508771929825,1.0,0.08542886798714862,2.15,0.14500069618225098,0.2878129482269287,-1,-1,-1,-1,-1,2000
vertebral,20,FACETIndex,20,20,6,0.9,1.0,0.8571428571428571,0.923076923076923,12.9,6.95,3.0,0.6821980761372641,0.5868421052631579,1.0,0.09284255918071492,2.5,0.21231317520141602,0.46926069259643555,-1,-1,-1,-1,-1,3000
vertebral,20,FACETIndex,20,20,6,0.85,0.9166666666666666,0.8461538461538461,0.8799999999999999,13.1,7.05,3.0,0.6842718957700338,0.5636842105263158,1.0,0.1343292772860891,2.1,0.28035855293273926,0.636469841003418,-1,-1,-1,-1,-1,4000
vertebral,20,FACETIndex,20,20,6,0.65,0.7692307692307693,0.7142857142857143,0.7407407407407408,13.1,7.05,3.0,0.7063806771839284,0.5441228070175438,1.0,0.12091780218591357,2.8,0.3489964008331299,0.6971139907836914,-1,-1,-1,-1,-1,5000
vertebral,20,FACETIndex,20,20,6,0.7,0.8888888888888888,0.6153846153846154,0.7272727272727274,12.6,6.8,3.0,0.453115027961622,0.5058771929824561,1.0,0.07645388226503456,2.3,0.5178196430206299,1.5790541172027588,-1,-1,-1,-1,-1,7500
vertebral,20,FACETIndex,20,20,6,0.7,0.7692307692307693,0.7692307692307693,0.7692307692307693,12.9,6.95,3.0,0.6660877656474499,0.5459649122807017,1.0,0.08354367292973762,1.8,0.6859080791473389,1.3870909214019775,-1,-1,-1,-1,-1,10000
vertebral,20,FACETIndex,20,20,6,0.85,0.8235294117647058,1.0,0.9032258064516129,11.0,6.0,3.0,0.6472857223209659,0.47166666666666673,1.0,0.1528771627400787,2.75,1.367635726928711,1.2437913417816162,-1,-1,-1,-1,-1,20000
vertebral,20,FACETIndex,20,20,6,0.75,0.8571428571428571,0.8,0.8275862068965518,12.3,6.65,3.0,0.7563917539075853,0.5414912280701754,1.0,0.08243190605062412,2.35,2.065101385116577,3.657466173171997,-1,-1,-1,-1,-1,30000
vertebral,20,FACETIndex,20,20,6,0.8,0.9166666666666666,0.7857142857142857,0.8461538461538461,13.4,7.2,3.0,0.5809403316882237,0.530438596491228,1.0,0.07742046690853184,1.85,2.751394748687744,6.3922905921936035,-1,-1,-1,-1,-1,40000
