dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.09535095879981278,11.5,0.015001535415649414,0.0039997100830078125,-1,-1,-1,-1,-1,2
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.10489094240369065,11.7,0.08099889755249023,0.0049991607666015625,-1,-1,-1,-1,-1,5
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.10874228134014334,11.85,0.17099881172180176,0.007000446319580078,-1,-1,-1,-1,-1,10
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.07431764275495362,11.85,0.04700064659118652,0.009998559951782227,-1,-1,-1,-1,-1,20
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.07482339092015358,12.35,0.02200007438659668,0.026999473571777344,-1,-1,-1,-1,-1,50
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.06361827519473275,11.15,0.02499985694885254,0.04200005531311035,-1,-1,-1,-1,-1,100
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.09012357445507589,11.1,0.03799939155578613,0.08099961280822754,-1,-1,-1,-1,-1,200
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.05961487536558367,12.35,0.04999947547912598,0.13000178337097168,-1,-1,-1,-1,-1,300
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.06174268939332954,10.2,0.061998605728149414,0.16100072860717773,-1,-1,-1,-1,-1,400
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.06550733465389236,12.15,0.07600808143615723,0.21075892448425293,-1,-1,-1,-1,-1,500
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.05828932115977353,10.45,0.10699963569641113,0.30300045013427734,-1,-1,-1,-1,-1,750
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.05865128464560149,9.85,0.1380000114440918,0.42061400413513184,-1,-1,-1,-1,-1,1000
