dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
vertebral,20,FACETIndex,20,20,6,0.75,0.8,0.7272727272727273,0.761904761904762,12.4,6.7,3.0,0.28457260771691373,0.4852631578947368,1.0,0.4206405254356035,4.4,0.017000436782836914,0.0029997825622558594,-1,-1,-1,-1,-1,2
vertebral,20,FACETIndex,20,20,6,0.75,0.8,0.7272727272727273,0.761904761904762,12.4,6.7,3.0,0.28457260771691373,0.4852631578947368,1.0,0.3686711920384928,4.7,0.06799960136413574,0.003999948501586914,-1,-1,-1,-1,-1,5
vertebral,20,FACETIndex,20,20,6,0.75,0.8,0.7272727272727273,0.761904761904762,12.4,6.7,3.0,0.28457260771691373,0.4852631578947368,1.0,0.3155817634642637,4.1,0.04600048065185547,0.005999565124511719,-1,-1,-1,-1,-1,10
vertebral,20,FACETIndex,20,20,6,0.75,0.8,0.7272727272727273,0.761904761904762,12.4,6.7,3.0,0.28457260771691373,0.4852631578947368,1.0,0.24110484233510282,3.85,0.013998985290527344,0.008999109268188477,-1,-1,-1,-1,-1,20
vertebral,20,FACETIndex,20,20,6,0.75,0.8,0.7272727272727273,0.761904761904762,12.4,6.7,3.0,0.28457260771691373,0.4852631578947368,1.0,0.23731399855976282,3.15,0.020998239517211914,0.017000198364257812,-1,-1,-1,-1,-1,50
vertebral,20,FACETIndex,20,20,6,0.75,0.8,0.7272727272727273,0.761904761904762,12.4,6.7,3.0,0.28457260771691373,0.4852631578947368,1.0,0.18324670415779368,2.95,0.023000240325927734,0.03099989891052246,-1,-1,-1,-1,-1,100
vertebral,20,FACETIndex,20,20,6,0.75,0.8,0.7272727272727273,0.761904761904762,12.4,6.7,3.0,0.28457260771691373,0.4852631578947368,1.0,0.21286699299700113,3.25,0.03599905967712402,0.06000018119812012,-1,-1,-1,-1,-1,200
vertebral,20,FACETIndex,20,20,6,0.75,0.8,0.7272727272727273,0.761904761904762,12.4,6.7,3.0,0.28457260771691373,0.4852631578947368,1.0,0.15599396133442797,2.9,0.048999786376953125,0.08799958229064941,-1,-1,-1,-1,-1,300
vertebral,20,FACETIndex,20,20,6,0.75,0.8,0.7272727272727273,0.761904761904762,12.4,6.7,3.0,0.28457260771691373,0.4852631578947368,1.0,0.17052389983089106,3.05,0.06199955940246582,0.11599946022033691,-1,-1,-1,-1,-1,400
vertebral,20,FACETIndex,20,20,6,0.75,0.8,0.7272727272727273,0.761904761904762,12.4,6.7,3.0,0.28457260771691373,0.4852631578947368,1.0,0.12119643019351345,2.7,0.07200002670288086,0.14999747276306152,-1,-1,-1,-1,-1,500
vertebral,20,FACETIndex,20,20,6,0.75,0.8,0.7272727272727273,0.761904761904762,12.4,6.7,3.0,0.28457260771691373,0.4852631578947368,1.0,0.11203040750378565,2.4,0.1020057201385498,0.21399450302124023,-1,-1,-1,-1,-1,750
vertebral,20,FACETIndex,20,20,6,0.75,0.8,0.7272727272727273,0.761904761904762,12.4,6.7,3.0,0.28457260771691373,0.4852631578947368,1.0,0.10989915883298709,2.25,0.13299870491027832,0.2820000648498535,-1,-1,-1,-1,-1,1000
