dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
glass,20,FACETIndex,20,20,9,0.75,0.8571428571428571,0.8,0.8275862068965518,10.1,5.55,3.0,0.6231346414875549,0.3530764411027569,1.0,0.44742176870809985,3.85,0.010998964309692383,0.004000663757324219,-1,-1,-1,-1,-1,2
glass,20,FACETIndex,20,20,9,0.75,0.8571428571428571,0.8,0.8275862068965518,10.1,5.55,3.0,0.6231346414875549,0.3530764411027569,1.0,0.35568056960980027,4.1,0.020001888275146484,0.004998683929443359,-1,-1,-1,-1,-1,5
glass,20,FACETIndex,20,20,9,0.75,0.8571428571428571,0.8,0.8275862068965518,10.1,5.55,3.0,0.6231346414875549,0.3530764411027569,1.0,0.2795453488340389,4.55,0.011771917343139648,0.00700068473815918,-1,-1,-1,-1,-1,10
glass,20,FACETIndex,20,20,9,0.75,0.8571428571428571,0.8,0.8275862068965518,10.1,5.55,3.0,0.6231346414875549,0.3530764411027569,1.0,0.23266637448132493,3.9,0.01703667640686035,0.01200103759765625,-1,-1,-1,-1,-1,20
glass,20,FACETIndex,20,20,9,0.75,0.8571428571428571,0.8,0.8275862068965518,10.1,5.55,3.0,0.6231346414875549,0.3530764411027569,1.0,0.2167232165886061,3.5,0.016999244689941406,0.022999048233032227,-1,-1,-1,-1,-1,50
glass,20,FACETIndex,20,20,9,0.75,0.8571428571428571,0.8,0.8275862068965518,10.1,5.55,3.0,0.6231346414875549,0.3530764411027569,1.0,0.15177613276060836,2.6,0.026999950408935547,0.04300117492675781,-1,-1,-1,-1,-1,100
glass,20,FACETIndex,20,20,9,0.75,0.8571428571428571,0.8,0.8275862068965518,10.1,5.55,3.0,0.6231346414875549,0.3530764411027569,1.0,0.13259955722803157,3.35,0.03999972343444824,0.08700013160705566,-1,-1,-1,-1,-1,200
glass,20,FACETIndex,20,20,9,0.75,0.8571428571428571,0.8,0.8275862068965518,10.1,5.55,3.0,0.6231346414875549,0.3530764411027569,1.0,0.14230573380367567,3.25,0.05099987983703613,0.1289994716644287,-1,-1,-1,-1,-1,300
glass,20,FACETIndex,20,20,9,0.75,0.8571428571428571,0.8,0.8275862068965518,10.1,5.55,3.0,0.6231346414875549,0.3530764411027569,1.0,0.13670519469445236,3.35,0.06499981880187988,0.1659994125366211,-1,-1,-1,-1,-1,400
glass,20,FACETIndex,20,20,9,0.75,0.8571428571428571,0.8,0.8275862068965518,10.1,5.55,3.0,0.6231346414875549,0.3530764411027569,1.0,0.11732724122556289,2.85,0.08100152015686035,0.19891786575317383,-1,-1,-1,-1,-1,500
glass,20,FACETIndex,20,20,9,0.75,0.8571428571428571,0.8,0.8275862068965518,10.1,5.55,3.0,0.6231346414875549,0.3530764411027569,1.0,0.1351373399986214,2.9,0.10801172256469727,0.2849998474121094,-1,-1,-1,-1,-1,750
glass,20,FACETIndex,20,20,9,0.75,0.8571428571428571,0.8,0.8275862068965518,10.1,5.55,3.0,0.6231346414875549,0.3530764411027569,1.0,0.10512917705286604,2.9,0.13899970054626465,0.3920402526855469,-1,-1,-1,-1,-1,1000
