explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime,clique_size,init_time
FACET,568,114,30,0.9385964912280702,0.925,0.9024390243902439,0.9135802469135802,13.2,7.1,3.0,0.811361566710426,0.1346276530487057,0.02631578947368418,0.04258929568931458,1.0,2.3570022583007812,3,0.025000810623168945
AFT,568,114,30,0.9385964912280702,0.925,0.9024390243902439,0.9135802469135802,13.2,7.1,3.0,0.811361566710426,0.1346276530487057,0.1842105263157895,0.08930812026878655,1.380952380952381,0.4519975185394287,-1,0.0010020732879638672
OCEAN,568,114,30,0.9385964912280702,0.925,0.9024390243902439,0.9135802469135802,13.2,7.1,3.0,0.811361566710426,0.1346276530487057,1.0,0.17242236532640842,5.684210526315789,7.677000045776367,-1,0.0
FACET,568,114,30,0.9385964912280702,1.0,0.851063829787234,0.9195402298850576,12.5,6.75,3.0,0.9416505166427755,0.1922353231563758,0.0,,,2.1970009803771973,2,0.029999256134033203
AFT,568,114,30,0.9385964912280702,1.0,0.851063829787234,0.9195402298850576,12.5,6.75,3.0,0.9416505166427755,0.1922353231563758,0.1842105263157895,0.14388090651141522,1.4285714285714286,0.4399983882904053,-1,0.0010006427764892578
OCEAN,568,114,30,0.9385964912280702,1.0,0.851063829787234,0.9195402298850576,12.5,6.75,3.0,0.9416505166427755,0.1922353231563758,1.0,0.20527906386940414,4.684210526315789,7.75800085067749,-1,0.0
FACET,568,114,30,0.956140350877193,1.0,0.8863636363636364,0.9397590361445783,12.8,6.9,3.0,0.9508547583702938,0.15921147565884408,0.0,,,2.324002742767334,3,0.02500009536743164
AFT,568,114,30,0.956140350877193,1.0,0.8863636363636364,0.9397590361445783,12.8,6.9,3.0,0.9508547583702938,0.15921147565884408,0.1842105263157895,0.11441267921606652,1.4761904761904763,0.4399995803833008,-1,0.0
OCEAN,568,114,30,0.956140350877193,1.0,0.8863636363636364,0.9397590361445783,12.8,6.9,3.0,0.9508547583702938,0.15921147565884408,1.0,0.18067364575623135,5.114035087719298,7.631001949310303,-1,0.0
FACET,568,114,30,0.9824561403508771,0.9722222222222222,0.9722222222222222,0.9722222222222222,13.2,7.1,3.0,0.7101859047175786,0.1518501965870387,0.02631578947368418,0.04547434348492108,3.0,2.24399995803833,3,0.0260009765625
AFT,568,114,30,0.9824561403508771,0.9722222222222222,0.9722222222222222,0.9722222222222222,13.2,7.1,3.0,0.7101859047175786,0.1518501965870387,0.14912280701754388,0.08810286602726147,1.588235294117647,0.44099879264831543,-1,0.0
OCEAN,568,114,30,0.9824561403508771,0.9722222222222222,0.9722222222222222,0.9722222222222222,13.2,7.1,3.0,0.7101859047175786,0.1518501965870387,1.0,0.1731395779100091,6.254385964912281,8.29800009727478,-1,0.0
FACET,568,114,30,0.9473684210526315,0.9545454545454546,0.9130434782608695,0.9333333333333332,12.5,6.75,3.0,0.7882271268452952,0.16152540442014127,0.11403508771929827,0.10048409870365307,2.8461538461538463,2.259000062942505,3,0.025000810623168945
AFT,568,114,30,0.9473684210526315,0.9545454545454546,0.9130434782608695,0.9333333333333332,12.5,6.75,3.0,0.7882271268452952,0.16152540442014127,0.16666666666666663,0.1059827417345718,1.4210526315789473,0.43600034713745117,-1,0.0
OCEAN,568,114,30,0.9473684210526315,0.9545454545454546,0.9130434782608695,0.9333333333333332,12.5,6.75,3.0,0.7882271268452952,0.16152540442014127,1.0,0.1479275683775417,4.824561403508772,7.198876142501831,-1,0.0010001659393310547
