explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime,clique_size,init_time
FACET,19019,3804,10,0.8194006309148265,0.7996627318718381,0.9622564935064936,0.873457358629582,14.9,7.95,3.0,0.707226653230144,0.4368316624895571,0.10856992639327023,0.06077474154616313,1.721549636803874,1.1720027923583984,1,0.009999513626098633
BestCandidate,19019,3804,10,0.8194006309148265,0.7996627318718381,0.9622564935064936,0.873457358629582,14.9,7.95,3.0,0.707226653230144,0.4368316624895571,0.9390115667718192,0.15045575422965837,1.5271556550951848,7.493999481201172,-1,0.0
OCEAN,19019,3804,10,0.8194006309148265,0.7996627318718381,0.9622564935064936,0.873457358629582,14.9,7.95,3.0,0.707226653230144,0.4368316624895571,1.0,0.10237700874551482,2.9779179810725553,232.24700021743774,-1,0.0
FACET,19019,3804,10,0.8115141955835962,0.7954694681549573,0.9626539531187922,0.8711127089699803,14.9,7.95,3.0,0.7710316226015218,0.4961319966583123,0.07281808622502628,0.14141361593386378,1.0577617328519855,1.1890006065368652,1,0.009999990463256836
BestCandidate,19019,3804,10,0.8115141955835962,0.7954694681549573,0.9626539531187922,0.8711127089699803,14.9,7.95,3.0,0.7710316226015218,0.4961319966583123,0.9655625657202944,0.1578803996602122,1.5513204465014974,7.41100001335144,-1,0.0
OCEAN,19019,3804,10,0.8115141955835962,0.7954694681549573,0.9626539531187922,0.8711127089699803,14.9,7.95,3.0,0.7710316226015218,0.4961319966583123,1.0,0.11287292147973463,2.8801261829652995,250.0390009880066,-1,0.0
FACET,19019,3804,10,0.7933753943217665,0.7899931926480599,0.9321285140562249,0.855195283714075,14.9,7.95,3.0,0.7382447208950758,0.5082581453634085,0.2478969505783386,0.09662604854676381,1.007423117709438,1.2009992599487305,1,0.011001348495483398
BestCandidate,19019,3804,10,0.7933753943217665,0.7899931926480599,0.9321285140562249,0.855195283714075,14.9,7.95,3.0,0.7382447208950758,0.5082581453634085,0.9710830704521556,0.1401171734098481,1.1543042772062804,7.392000198364258,-1,0.0
OCEAN,19019,3804,10,0.7933753943217665,0.7899931926480599,0.9321285140562249,0.855195283714075,14.9,7.95,3.0,0.7382447208950758,0.5082581453634085,0.9973711882229233,0.10268384527561858,2.440432261465472,233.22800064086914,-1,0.0
FACET,19019,3804,10,0.7967928496319664,0.7739878865157794,0.9743178170144462,0.8626754308047611,14.9,7.95,3.0,0.8572698151022444,0.44124895572264,0.07413249211356465,0.11460243897964044,1.0,1.1650006771087646,1,0.010000228881835938
BestCandidate,19019,3804,10,0.7967928496319664,0.7739878865157794,0.9743178170144462,0.8626754308047611,14.9,7.95,3.0,0.8572698151022444,0.44124895572264,0.9342797055730809,0.16020681876820347,1.4065841305571187,7.362999200820923,-1,0.0
OCEAN,19019,3804,10,0.7967928496319664,0.7739878865157794,0.9743178170144462,0.8626754308047611,14.9,7.95,3.0,0.8572698151022444,0.44124895572264,1.0,0.10885897383642486,3.016298633017876,238.32902216911316,-1,0.0
FACET,19019,3804,10,0.7983701366982124,0.7775596990513576,0.9646915584415584,0.8610758920485421,15.0,8.0,3.0,0.8420155709055163,0.4724519632414369,0.019716088328075698,0.04359930566509581,1.0666666666666667,1.2020015716552734,1,0.011000394821166992
BestCandidate,19019,3804,10,0.7983701366982124,0.7775596990513576,0.9646915584415584,0.8610758920485421,15.0,8.0,3.0,0.8420155709055163,0.4724519632414369,0.9708201892744479,0.1611174657451538,1.3658272407256973,7.474000692367554,-1,0.0
OCEAN,19019,3804,10,0.7983701366982124,0.7775596990513576,0.9646915584415584,0.8610758920485421,15.0,8.0,3.0,0.8420155709055163,0.4724519632414369,1.0,0.1089989917568755,3.2368559411146163,228.09009909629822,-1,0.0
