explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
OCEAN,20,20,9,0.9,0.8888888888888888,0.8888888888888888,0.8888888888888888,22.2,11.6,5.0,0.12490725609195055,0.568295739348371,1.0,0.067344467006388,2.65,0.0,1.7920007705688477,-1,-1,-1,-1,-1
FACETIndex,20,20,9,0.9,0.8888888888888888,0.8888888888888888,0.8888888888888888,22.2,11.6,5.0,0.12490725609195055,0.568295739348371,1.0,0.10155924357778527,3.8,19.561949014663696,0.318889856338501,-1,-1,-1,-1,-1
OCEAN,20,20,9,0.75,0.6666666666666666,0.75,0.7058823529411765,23.6,12.3,5.0,0.3130260267401195,0.7141604010025062,1.0,0.06296051317882337,3.05,0.0,1.8581068515777588,-1,-1,-1,-1,-1
FACETIndex,20,20,9,0.75,0.6666666666666666,0.75,0.7058823529411765,23.6,12.3,5.0,0.3130260267401195,0.7141604010025062,1.0,0.09619432167622573,3.55,17.73091721534729,0.29597902297973633,-1,-1,-1,-1,-1
OCEAN,20,20,9,0.9,0.9166666666666666,0.9166666666666666,0.9166666666666666,20.6,10.8,5.0,0.10880283305110357,0.5971345029239765,1.0,0.026401479044138178,2.75,0.0,1.8451170921325684,-1,-1,-1,-1,-1
FACETIndex,20,20,9,0.9,0.9166666666666666,0.9166666666666666,0.9166666666666666,20.6,10.8,5.0,0.10880283305110357,0.5971345029239765,1.0,0.05980933566078396,3.25,18.125247478485107,0.5275125503540039,-1,-1,-1,-1,-1
OCEAN,20,20,9,1.0,1.0,1.0,1.0,21.9,11.45,5.0,-0.04600198690606943,0.568609022556391,1.0,0.03570495422507963,2.95,0.0,2.1286792755126953,-1,-1,-1,-1,-1
FACETIndex,20,20,9,1.0,1.0,1.0,1.0,21.9,11.45,5.0,-0.04600198690606943,0.568609022556391,1.0,0.07090182276924703,3.55,19.181310176849365,0.32498741149902344,-1,-1,-1,-1,-1
OCEAN,20,20,9,0.85,1.0,0.8125,0.896551724137931,21.6,11.3,5.0,0.13438714036977917,0.5139160401002507,1.0,0.032329728933997326,2.35,0.0,1.6349773406982422,-1,-1,-1,-1,-1
FACETIndex,20,20,9,0.85,1.0,0.8125,0.896551724137931,21.6,11.3,5.0,0.13438714036977917,0.5139160401002507,1.0,0.06721156906385627,3.05,18.91168975830078,0.5625174045562744,-1,-1,-1,-1,-1
