explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
OCEAN,20,20,57,0.95,1.0,0.9,0.9473684210526316,47.1,24.05,5.0,0.038091549801590026,0.3272114732281746,1.0,0.005280261672405755,5.75,0.0,3.522000551223755,-1,-1,-1,-1,-1
FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,47.1,24.05,5.0,0.038091549801590026,0.3272114732281746,1.0,0.020731038987859197,6.35,51.980690002441406,1.0459997653961182,-1,-1,-1,-1,-1
OCEAN,20,20,57,0.9,1.0,0.8,0.888888888888889,47.3,24.15,5.0,0.2840340299369311,0.31065209617651085,1.0,0.0061096358367887845,5.85,0.0,3.6510002613067627,-1,-1,-1,-1,-1
FACETIndex,20,20,57,0.9,1.0,0.8,0.888888888888889,47.3,24.15,5.0,0.2840340299369311,0.31065209617651085,1.0,0.02411474185368283,7.2,54.89327883720398,1.6640002727508545,-1,-1,-1,-1,-1
OCEAN,20,20,57,0.8,0.875,0.7,0.7777777777777777,46.8,23.9,5.0,0.9376245172342967,0.3467393039628399,1.0,0.006456445622600887,5.35,0.0,3.932999849319458,-1,-1,-1,-1,-1
FACETIndex,20,20,57,0.8,0.875,0.7,0.7777777777777777,46.8,23.9,5.0,0.9376245172342967,0.3467393039628399,1.0,0.022377982332318254,5.65,46.63942885398865,1.830906867980957,-1,-1,-1,-1,-1
OCEAN,20,20,57,1.0,1.0,1.0,1.0,44.6,22.8,5.0,-0.19746369974343347,0.34341971536045346,1.0,0.005700128548997891,5.5,0.0,3.534573554992676,-1,-1,-1,-1,-1
FACETIndex,20,20,57,1.0,1.0,1.0,1.0,44.6,22.8,5.0,-0.19746369974343347,0.34341971536045346,1.0,0.02360599600425895,6.75,78.55063438415527,1.873999834060669,-1,-1,-1,-1,-1
OCEAN,20,20,57,1.0,1.0,1.0,1.0,47.3,24.15,5.0,-0.14008338229944878,0.33266950601854894,1.0,0.005782376195185134,6.15,0.0,3.621999502182007,-1,-1,-1,-1,-1
FACETIndex,20,20,57,1.0,1.0,1.0,1.0,47.3,24.15,5.0,-0.14008338229944878,0.33266950601854894,1.0,0.021394633310667054,6.5,51.19905495643616,1.4919025897979736,-1,-1,-1,-1,-1
