explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
OCEAN,20,20,10,0.9,0.8333333333333334,1.0,0.9090909090909091,57.3,29.15,5.0,0.8594788333564727,0.8285380116959064,1.0,0.11393864091071745,3.75,0.0,6.764999628067017,-1,-1,-1,-1,-1
FACETIndex,20,20,10,0.9,0.8333333333333334,1.0,0.9090909090909091,57.3,29.15,5.0,0.8594788333564727,0.8285380116959064,1.0,0.15965438565688758,3.5,22.070481061935425,1.024000644683838,-1,-1,-1,-1,-1
OCEAN,20,20,10,0.9,0.875,1.0,0.9333333333333333,57.2,29.1,5.0,0.8967604003429801,0.8588011695906433,1.0,0.07457529884863551,3.5,0.0,4.6839988231658936,-1,-1,-1,-1,-1
FACETIndex,20,20,10,0.9,0.875,1.0,0.9333333333333333,57.2,29.1,5.0,0.8967604003429801,0.8588011695906433,1.0,0.1096074221453319,4.6,22.889126300811768,0.5840346813201904,-1,-1,-1,-1,-1
OCEAN,20,20,10,0.75,0.6666666666666666,0.8888888888888888,0.761904761904762,58.3,29.65,5.0,0.675377580793565,0.8801169590643275,1.0,0.06429703089376877,3.2,0.0,5.210476398468018,-1,-1,-1,-1,-1
FACETIndex,20,20,10,0.75,0.6666666666666666,0.8888888888888888,0.761904761904762,58.3,29.65,5.0,0.675377580793565,0.8801169590643275,1.0,0.1044214422708388,3.75,22.15385675430298,0.5210001468658447,-1,-1,-1,-1,-1
OCEAN,20,20,10,0.85,0.8125,1.0,0.896551724137931,58.9,29.95,5.0,0.9319225055669806,0.8789473684210526,1.0,0.08832059518117481,4.3,0.0,5.819000005722046,-1,-1,-1,-1,-1
FACETIndex,20,20,10,0.85,0.8125,1.0,0.896551724137931,58.9,29.95,5.0,0.9319225055669806,0.8789473684210526,1.0,0.13044980429185368,3.8,23.081034660339355,1.205000638961792,-1,-1,-1,-1,-1
OCEAN,20,20,10,0.95,0.9333333333333333,1.0,0.9655172413793104,57.5,29.25,5.0,0.6961304470854555,0.8432748538011696,1.0,0.09627880148052739,3.9,0.0,5.524134397506714,-1,-1,-1,-1,-1
FACETIndex,20,20,10,0.95,0.9333333333333333,1.0,0.9655172413793104,57.5,29.25,5.0,0.6961304470854555,0.8432748538011696,1.0,0.13437765422209597,4.2,22.177497625350952,1.076000452041626,-1,-1,-1,-1,-1
