explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
OCEAN,20,20,6,0.8,0.8461538461538461,0.8461538461538461,0.8461538461538461,25.0,13.0,5.0,0.713059952127578,0.8314035087719298,1.0,0.05664829461431194,2.4,0.0,2.0571653842926025,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.8,0.8461538461538461,0.8461538461538461,0.8461538461538461,25.0,13.0,5.0,0.713059952127578,0.8314035087719298,1.0,0.07226748806725983,2.4,17.122069358825684,0.26599955558776855,-1,-1,-1,-1,-1
OCEAN,20,20,6,1.0,1.0,1.0,1.0,27.5,14.25,5.0,-0.059776755643076815,0.8080701754385964,1.0,0.06795748737217192,2.8,0.0,2.3610005378723145,-1,-1,-1,-1,-1
FACETIndex,20,20,6,1.0,1.0,1.0,1.0,27.5,14.25,5.0,-0.059776755643076815,0.8080701754385964,1.0,0.08588752424329438,2.75,17.497887134552002,0.33100008964538574,-1,-1,-1,-1,-1
OCEAN,20,20,6,0.8,0.8,0.9230769230769231,0.8571428571428571,24.5,12.75,5.0,0.4728262254720677,0.8,1.0,0.09868801705592667,1.95,0.0,2.1519997119903564,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.8,0.8,0.9230769230769231,0.8571428571428571,24.5,12.75,5.0,0.4728262254720677,0.8,1.0,0.12065121243110082,2.6,17.41499972343445,0.22099995613098145,-1,-1,-1,-1,-1
OCEAN,20,20,6,0.65,0.7,0.6363636363636364,0.6666666666666666,29.3,15.15,5.0,0.623041087144322,0.9184210526315789,1.0,0.05598684184099887,1.85,0.0,2.314999580383301,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.65,0.7,0.6363636363636364,0.6666666666666666,29.3,15.15,5.0,0.623041087144322,0.9184210526315789,1.0,0.0715490396293065,2.05,17.214999437332153,0.29600000381469727,-1,-1,-1,-1,-1
OCEAN,20,20,6,0.8,0.8333333333333334,0.8333333333333334,0.8333333333333334,28.0,14.5,5.0,0.4979126004429278,0.8436842105263157,1.0,0.04913904676018534,2.55,0.0,2.202000856399536,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.8,0.8333333333333334,0.8333333333333334,0.8333333333333334,28.0,14.5,5.0,0.4979126004429278,0.8436842105263157,1.0,0.07299917169170494,2.8,17.066481351852417,0.3530004024505615,-1,-1,-1,-1,-1
