n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,lb_min,lb_avg,lb_max,bt_min,bt_avg,bt_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
162,5,9,15,3,12.2,6.6,3.0,0.8787878787878788,0.8333333333333334,0.9375,0.8823529411764706,2129,7520.2,15342,2144,7847.0,15408,2144,7847.0,15408,0.16981720924377441,1.6435036659240723,PriorityQueue,1.0,0.18695953106647975,2.0,glass
162,5,9,15,3,12.2,6.6,3.0,0.8787878787878788,0.8333333333333334,0.9375,0.8823529411764706,432,1110.6,2488,2623,10462.8,23974,514,4362.6,16356,0.16981720924377441,1.8755691051483154,Stack,1.0,0.18695953106647975,2.0,glass
162,5,9,15,3,12.2,6.6,3.0,0.8787878787878788,0.8333333333333334,0.9375,0.8823529411764706,331,722.4,1427,2255,8049.4,15796,188,785.8,1312,0.16981720924377441,1.4524261951446533,ModifiedPriorityQueue,1.0,0.18695953106647975,2.0,glass
