n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,lb_min,lb_avg,lb_max,bt_min,bt_avg,bt_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
19019,5,10,15,3,14.866666666666667,7.933333333333334,3.0,0.7555205047318612,0.7281757977122215,0.9889615699100572,0.8387656033287102,3632,13684.8,36722,3885,14084.8,38049,3885,14084.8,38049,0.25000882148742676,3.068767786026001,PriorityQueue,1.0,0.08014927026132179,2.6,magic
19019,5,10,15,3,14.866666666666667,7.933333333333334,3.0,0.7555205047318612,0.7281757977122215,0.9889615699100572,0.8387656033287102,747,1947.6,4168,4730,19529.2,47269,1006,6950.2,10877,0.25000882148742676,3.6974663734436035,Stack,1.0,0.08014927026132179,2.6,magic
19019,5,10,15,3,14.866666666666667,7.933333333333334,3.0,0.7555205047318612,0.7281757977122215,0.9889615699100572,0.8387656033287102,348,1085.4,2889,3885,14093.4,38049,191,270.0,324,0.25000882148742676,2.5639944076538086,ModifiedPriorityQueue,1.0,0.08014927026132179,2.6,magic
