n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,lb_min,lb_avg,lb_max,bt_min,bt_avg,bt_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
4600,5,57,15,3,14.2,7.6,3.0,0.9173913043478261,0.9493670886075949,0.8333333333333334,0.8875739644970415,13482,24560.8,45529,14507,25269.0,45528,14507,25269.0,45528,0.18799853324890137,8.521985292434692,PriorityQueue,1.0,0.009737517120685813,4.2,spambase
4600,5,57,15,3,14.2,7.6,3.0,0.9173913043478261,0.9493670886075949,0.8333333333333334,0.8875739644970415,1307,2197.0,3041,21249,40626.8,58439,9453,25295.8,37934,0.18799853324890137,12.403210639953613,Stack,1.0,0.009737517120685813,4.2,spambase
4600,5,57,15,3,14.2,7.6,3.0,0.9173913043478261,0.9493670886075949,0.8333333333333334,0.8875739644970415,733,1153.2,1772,14507,26209.8,45528,269,2681.6,12034,0.18799853324890137,7.867871522903442,ModifiedPriorityQueue,1.0,0.009737517120685813,4.2,spambase
