n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,lb_min,lb_avg,lb_max,bt_min,bt_avg,bt_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
568,5,30,15,3,12.466666666666667,6.733333333333333,3.0,0.9736842105263158,0.9736842105263158,0.9487179487179487,0.9610389610389611,15402,34449.0,76589,15401,34448.0,76588,15401,34448.0,76588,0.15899944305419922,8.91357707977295,PriorityQueue,1.0,0.15269322786011127,4.6,cancer
568,5,30,15,3,12.466666666666667,6.733333333333333,3.0,0.9736842105263158,0.9736842105263158,0.9487179487179487,0.9610389610389611,1480,3644.0,6768,20380,68358.2,135004,5415,46603.2,101198,0.15899944305419922,15.696898698806763,Stack,1.0,0.15269322786011127,4.6,cancer
568,5,30,15,3,12.466666666666667,6.733333333333333,3.0,0.9736842105263158,0.9736842105263158,0.9487179487179487,0.9610389610389611,795,1895.2,4559,15401,39908.8,95824,250,18862.4,70694,0.15899944305419922,8.85915493965149,ModifiedPriorityQueue,1.0,0.15269322786011127,4.6,cancer
