explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime,clique_size,init_time
FACETPaths,309,62,6,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.8461538461538461,12.7,6.85,3.0,0.5615241618676293,0.515877192982456,1.0,0.5061692016500137,5.048387096774194,296.58174109458923,19.5,0.98699951171875
BestCandidate,309,62,6,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.8461538461538461,12.7,6.85,3.0,0.5615241618676293,0.515877192982456,1.0,0.09715468297801447,1.2096774193548387,0.10999941825866699,-1.0,0.0
OCEAN,309,62,6,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.8461538461538461,12.7,6.85,3.0,0.5615241618676293,0.515877192982456,1.0,0.07850991144894374,1.596774193548387,3.015000104904175,-1.0,0.0
FACETPaths,309,62,6,0.8225806451612904,0.8636363636363636,0.8837209302325582,0.8735632183908046,12.7,6.85,3.0,0.7711968723284397,0.5537719298245614,1.0,0.359679370474039,4.193548387096774,284.1015567779541,18.5,0.9530010223388672
BestCandidate,309,62,6,0.8225806451612904,0.8636363636363636,0.8837209302325582,0.8735632183908046,12.7,6.85,3.0,0.7711968723284397,0.5537719298245614,0.7741935483870968,0.1095112470578321,1.4375,0.10899925231933594,-1.0,0.0
OCEAN,309,62,6,0.8225806451612904,0.8636363636363636,0.8837209302325582,0.8735632183908046,12.7,6.85,3.0,0.7711968723284397,0.5537719298245614,1.0,0.08728804671850371,2.5,3.0219998359680176,-1.0,0.0
FACETPaths,309,62,6,0.8870967741935484,0.875,0.9767441860465116,0.923076923076923,13.4,7.2,3.0,0.39735211426757133,0.5763157894736842,1.0,0.4297404694533746,4.790322580645161,379.37709951400757,20.0,1.0460002422332764
BestCandidate,309,62,6,0.8870967741935484,0.875,0.9767441860465116,0.923076923076923,13.4,7.2,3.0,0.39735211426757133,0.5763157894736842,0.967741935483871,0.13104572641237752,1.2833333333333334,0.10799956321716309,-1.0,0.0
OCEAN,309,62,6,0.8870967741935484,0.875,0.9767441860465116,0.923076923076923,13.4,7.2,3.0,0.39735211426757133,0.5763157894736842,1.0,0.08450831379503396,2.129032258064516,3.1470000743865967,-1.0,0.0
FACETPaths,309,62,6,0.8064516129032258,0.7777777777777778,0.9459459459459459,0.8536585365853658,13.1,7.05,3.0,0.498191587958341,0.5371929824561403,1.0,0.34387830225324556,4.564516129032258,124.09902811050415,18.5,0.9800024032592773
BestCandidate,309,62,6,0.8064516129032258,0.7777777777777778,0.9459459459459459,0.8536585365853658,13.1,7.05,3.0,0.498191587958341,0.5371929824561403,0.9032258064516129,0.11304566136452775,1.4642857142857142,0.10800051689147949,-1.0,0.0
OCEAN,309,62,6,0.8064516129032258,0.7777777777777778,0.9459459459459459,0.8536585365853658,13.1,7.05,3.0,0.498191587958341,0.5371929824561403,1.0,0.07948798011006163,2.7580645161290325,3.0770013332366943,-1.0,0.0
FACETPaths,309,62,6,0.8387096774193549,0.8837209302325582,0.8837209302325582,0.8837209302325582,11.5,6.25,3.0,0.6614208109994034,0.5306140350877193,1.0,0.43363957791908414,5.161290322580645,72.93814206123352,18.0,0.7179999351501465
BestCandidate,309,62,6,0.8387096774193549,0.8837209302325582,0.8837209302325582,0.8837209302325582,11.5,6.25,3.0,0.6614208109994034,0.5306140350877193,0.8548387096774194,0.1397678453934644,1.528301886792453,0.10599899291992188,-1.0,0.0
OCEAN,309,62,6,0.8387096774193549,0.8837209302325582,0.8837209302325582,0.8837209302325582,11.5,6.25,3.0,0.6614208109994034,0.5306140350877193,1.0,0.10282540600733082,2.5,2.8069992065429688,-1.0,0.0
