dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects,cover_xtrain,cover_xtest
spambase,100,FACETIndex,20,20,57,0.95,0.9090909090909091,1.0,0.9523809523809523,48.0,24.5,5.0,-0.01301267259889142,0.3252760680576203,1.0,0.10846684427834799,14.4,19.940625190734863,4.221046447753906,-1,-1,-1,-1,-1,20000,0.08695652173913043,0.0
spambase,100,FACETIndex,20,20,57,0.95,0.9090909090909091,1.0,0.9523809523809523,48.0,24.5,5.0,-0.01301267259889142,0.3252760680576203,1.0,0.10527189332485479,14.15,40.03799605369568,8.501003503799438,-1,-1,-1,-1,-1,40000,0.09891304347826087,0.0
spambase,100,FACETIndex,20,20,57,0.95,0.9090909090909091,1.0,0.9523809523809523,48.0,24.5,5.0,-0.01301267259889142,0.3252760680576203,1.0,0.09778317557826208,14.35,60.2098605632782,12.748999118804932,-1,-1,-1,-1,-1,60000,0.09184782608695652,0.0
spambase,100,FACETIndex,20,20,57,0.95,0.9090909090909091,1.0,0.9523809523809523,48.0,24.5,5.0,-0.01301267259889142,0.3252760680576203,1.0,0.0929025916315792,13.35,80.23999810218811,17.039003610610962,-1,-1,-1,-1,-1,80000,0.1298913043478261,0.0
spambase,100,FACETIndex,20,20,57,0.95,0.9090909090909091,1.0,0.9523809523809523,48.0,24.5,5.0,-0.01301267259889142,0.3252760680576203,1.0,0.09208349657024964,13.05,100.38151216506958,21.229496002197266,-1,-1,-1,-1,-1,100000,0.11766304347826087,0.0
spambase,100,FACETIndex,20,20,57,0.95,0.9090909090909091,1.0,0.9523809523809523,48.0,24.5,5.0,-0.01301267259889142,0.3252760680576203,1.0,0.09190061055355517,13.45,151.1045937538147,31.934003353118896,-1,-1,-1,-1,-1,150000,0.12934782608695652,0.0
spambase,100,FACETIndex,20,20,57,0.95,0.9090909090909091,1.0,0.9523809523809523,48.0,24.5,5.0,-0.01301267259889142,0.3252760680576203,1.0,0.08674648340349067,13.75,201.0639955997467,42.76500391960144,-1,-1,-1,-1,-1,200000,0.13804347826086957,0.05
spambase,100,FACETIndex,20,20,57,0.95,0.9090909090909091,1.0,0.9523809523809523,48.0,24.5,5.0,-0.01301267259889142,0.3252760680576203,1.0,0.08146287344397801,12.2,251.64097595214844,53.30055356025696,-1,-1,-1,-1,-1,250000,0.14918478260869567,0.0
