explainer,n_trees,max_depth,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,ext_min,ext_avg,ext_max,avg_nnodes,avg_nleaves,avg_depth
FACETBranchBound,25,3,309,5,6,0.4,0.4,1.0,0.5714285714285715,0.45777777777777773,0.5022777777777778,1.0,0.22000202735284602,1.6,0.524000883102417,46.11801719665527,1327,13600.0,39307,11.96,6.48,3.0
