dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
magic,20,FACETIndex,20,20,10,0.8,0.7894736842105263,1.0,0.8823529411764706,14.8,7.9,3.0,0.8637397131418436,0.4506683375104428,1.0,0.24617040361499,4.0,0.006001949310302734,0.005002021789550781,-1,-1,-1,-1,-1,10
magic,20,FACETIndex,20,20,10,0.9,0.875,1.0,0.9333333333333333,15.0,8.0,3.0,0.5071776765961826,0.42645572263993314,1.0,0.22645296752543786,4.2,0.013000249862670898,0.03300189971923828,-1,-1,-1,-1,-1,100
magic,20,FACETIndex,20,20,10,0.75,0.6875,1.0,0.8148148148148148,15.0,8.0,3.0,0.8708003915653006,0.44494360902255636,1.0,0.2328350390049398,3.3,0.041001081466674805,0.1480088233947754,-1,-1,-1,-1,-1,500
magic,20,FACETIndex,20,20,10,0.75,0.7777777777777778,0.9333333333333333,0.8484848484848485,15.0,8.0,3.0,0.835711772483028,0.5116791979949874,1.0,0.14633125282741904,3.15,0.0842745304107666,0.33300042152404785,-1,-1,-1,-1,-1,1000
magic,20,FACETIndex,20,20,10,0.85,0.9285714285714286,0.8666666666666667,0.896551724137931,15.0,8.0,3.0,0.3234141594092457,0.490031328320802,1.0,0.12838283812938342,2.85,0.10999894142150879,0.4043745994567871,-1,-1,-1,-1,-1,1500
magic,20,FACETIndex,20,20,10,0.8,0.9230769230769231,0.8,0.8571428571428571,15.0,8.0,3.0,0.7039417159330839,0.4484983291562239,1.0,0.16536606698112893,2.55,0.14299988746643066,0.4908726215362549,-1,-1,-1,-1,-1,2000
magic,20,FACETIndex,20,20,10,0.85,0.8,1.0,0.888888888888889,15.0,8.0,3.0,0.6798006283357078,0.4498746867167919,1.0,0.12856057951190067,3.2,0.2110002040863037,0.8550000190734863,-1,-1,-1,-1,-1,3000
magic,20,FACETIndex,20,20,10,0.7,0.7857142857142857,0.7857142857142857,0.7857142857142857,14.9,7.95,3.0,0.7076885775771878,0.500375939849624,1.0,0.10866302221475901,2.8,0.2800004482269287,1.0510001182556152,-1,-1,-1,-1,-1,4000
magic,20,FACETIndex,20,20,10,0.95,0.9444444444444444,1.0,0.9714285714285714,15.0,8.0,3.0,0.55913897574811,0.4569590643274854,1.0,0.14958826802195757,3.45,0.3483870029449463,1.6514298915863037,-1,-1,-1,-1,-1,5000
magic,20,FACETIndex,20,20,10,1.0,1.0,1.0,1.0,15.0,8.0,3.0,-0.16198830409356726,0.51672096908939,1.0,0.1171124078365324,2.55,0.5189998149871826,2.471163511276245,-1,-1,-1,-1,-1,7500
magic,20,FACETIndex,20,20,10,0.95,0.9285714285714286,1.0,0.962962962962963,15.0,8.0,3.0,0.7454727589058591,0.49495822890559726,1.0,0.1467525057096364,3.9,0.6883771419525146,2.6343164443969727,-1,-1,-1,-1,-1,10000
