dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8888888888888888,0.9411764705882353,14.6,7.8,3.0,-0.05608999743872338,0.13420827710301395,1.0,0.19237175531730016,11.25,0.09261941909790039,0.0039975643157958984,-1,-1,-1,-1,-1,10
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.875,0.9333333333333333,14.5,7.75,3.0,0.6382177152321782,0.1408457186088765,1.0,0.09071947811622977,12.65,0.024999380111694336,0.014999628067016602,-1,-1,-1,-1,-1,100
spambase,20,FACETIndex,20,20,57,0.75,1.0,0.5454545454545454,0.7058823529411764,14.5,7.75,3.0,0.6929527079321265,0.14644317670633458,1.0,0.10390763005119488,15.1,0.040663719177246094,0.10421872138977051,-1,-1,-1,-1,-1,500
spambase,20,FACETIndex,20,20,57,0.8,0.8,0.5714285714285714,0.6666666666666666,14.9,7.95,3.0,0.7841841295864003,0.17340132090132088,1.0,0.07706226023277025,11.95,0.0764615535736084,0.10500288009643555,-1,-1,-1,-1,-1,1000
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8888888888888888,0.9411764705882353,14.3,7.65,3.0,0.0979359108787431,0.160475912975913,1.0,0.10409250436636472,10.95,0.11039233207702637,0.24900007247924805,-1,-1,-1,-1,-1,1500
spambase,20,FACETIndex,20,20,57,0.75,1.0,0.5833333333333334,0.7368421052631579,14.4,7.7,3.0,0.41508638283227345,0.16009151667046406,1.0,0.06337600233790193,11.0,0.14778852462768555,0.49899840354919434,-1,-1,-1,-1,-1,2000
spambase,20,FACETIndex,20,20,57,1.0,1.0,1.0,1.0,14.3,7.65,3.0,-0.03499990623087305,0.1501395534290271,1.0,0.1084192466254239,12.55,0.9051549434661865,0.3530290126800537,-1,-1,-1,-1,-1,3000
spambase,20,FACETIndex,20,20,57,0.95,0.9,1.0,0.9473684210526316,14.9,7.95,3.0,0.31802356357796396,0.17130832617674724,1.0,0.13421170731418347,12.8,0.2913517951965332,0.7950050830841064,-1,-1,-1,-1,-1,4000
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.8571428571428571,0.923076923076923,14.7,7.85,3.0,0.6221909606014069,0.14135484398642295,1.0,0.09958816641352519,12.5,0.37966465950012207,0.7767162322998047,-1,-1,-1,-1,-1,5000
spambase,20,FACETIndex,20,20,57,0.8,0.875,0.7,0.7777777777777777,14.8,7.9,3.0,0.7026331979733,0.1614538531643795,1.0,0.06259325653339605,11.9,0.5472030639648438,1.2021806240081787,-1,-1,-1,-1,-1,7500
spambase,20,FACETIndex,20,20,57,0.8,1.0,0.3333333333333333,0.5,14.8,7.9,3.0,0.6556259453686584,0.1763821412505623,1.0,0.04277484399292103,9.85,0.7289247512817383,0.7281351089477539,-1,-1,-1,-1,-1,10000
