dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.372872229272924,9.65,0.006999015808105469,0.00500035285949707,-1,-1,-1,-1,-1,10
cancer,20,FACETIndex,20,20,30,0.95,0.9,1.0,0.9473684210526316,12.4,6.7,3.0,-0.0018271356221494684,0.14430538759486125,1.0,0.34193509709449,6.95,0.012999534606933594,0.021999835968017578,-1,-1,-1,-1,-1,100
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.875,0.9333333333333333,13.4,7.2,3.0,0.2543859649122807,0.17231127060074433,1.0,0.34655205553657537,8.8,0.041001319885253906,0.1250002384185791,-1,-1,-1,-1,-1,500
cancer,20,FACETIndex,20,20,30,1.0,1.0,1.0,1.0,13.2,7.1,3.0,-0.10818713450292398,0.1668651377861904,1.0,0.26340136000129477,7.1,0.07699894905090332,0.21399831771850586,-1,-1,-1,-1,-1,1000
cancer,20,FACETIndex,20,20,30,0.85,1.0,0.7,0.8235294117647058,13.0,7.0,3.0,0.9932433603772276,0.15365218115218116,1.0,0.26317348021585474,6.1,0.1139988899230957,0.41299891471862793,-1,-1,-1,-1,-1,1500
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.9,0.9473684210526316,12.8,6.9,3.0,0.7479700047567085,0.15847628979207926,1.0,0.3367583424673549,6.1,0.15667104721069336,0.5540003776550293,-1,-1,-1,-1,-1,2000
cancer,20,FACETIndex,20,20,30,0.9,1.0,0.7142857142857143,0.8333333333333333,13.3,7.15,3.0,0.5719259346445303,0.15409090909090908,1.0,0.2855951285653957,7.45,0.23400044441223145,0.9299514293670654,-1,-1,-1,-1,-1,3000
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.875,0.9333333333333333,13.3,7.15,3.0,0.07907048322560788,0.16632268316478843,1.0,0.20714970886903714,6.6,0.28475022315979004,1.0012240409851074,-1,-1,-1,-1,-1,4000
cancer,20,FACETIndex,20,20,30,0.95,0.8888888888888888,1.0,0.9411764705882353,12.4,6.7,3.0,-0.025730994152046792,0.11454925191767298,1.0,0.25591411817769244,6.95,0.36202359199523926,1.0780041217803955,-1,-1,-1,-1,-1,5000
cancer,20,FACETIndex,20,20,30,0.9,0.9,0.9,0.9,12.8,6.9,3.0,0.8595520299952434,0.14847041847041847,1.0,0.20169134839128094,5.75,0.5339789390563965,1.4650249481201172,-1,-1,-1,-1,-1,7500
cancer,20,FACETIndex,20,20,30,1.0,1.0,1.0,1.0,12.9,6.95,3.0,-0.17076023391812864,0.15074485456064404,1.0,0.2754558363815933,6.55,0.7079918384552002,2.2944447994232178,-1,-1,-1,-1,-1,10000
