dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
glass,20,FACETIndex,20,20,9,0.95,1.0,0.9230769230769231,0.9600000000000001,10.8,5.9,3.0,0.4930032019168682,0.43075187969924816,1.0,0.36083247812506514,5.35,0.007001161575317383,0.003998994827270508,-1,-1,-1,-1,-1,10
glass,20,FACETIndex,20,20,9,0.85,0.8571428571428571,0.9230769230769231,0.888888888888889,11.9,6.45,3.0,0.5169266083323253,0.4013095238095237,1.0,0.1278697470940861,3.2,0.011998891830444336,0.028001785278320312,-1,-1,-1,-1,-1,100
glass,20,FACETIndex,20,20,9,0.65,0.75,0.5454545454545454,0.631578947368421,12.1,6.55,3.0,0.5384756520285543,0.3619235588972431,1.0,0.11496647886540509,2.65,0.039999961853027344,0.0820002555847168,-1,-1,-1,-1,-1,500
glass,20,FACETIndex,20,20,9,0.7,0.75,0.8571428571428571,0.7999999999999999,12.6,6.8,3.0,0.5654452313854714,0.44354010025062646,1.0,0.17578908809558286,3.25,0.07500004768371582,0.27699995040893555,-1,-1,-1,-1,-1,1000
glass,20,FACETIndex,20,20,9,0.75,0.7272727272727273,0.8,0.761904761904762,10.6,5.8,3.0,0.41500195455340433,0.37525689223057646,1.0,0.12088864060744116,3.45,0.11399960517883301,0.3185298442840576,-1,-1,-1,-1,-1,1500
glass,20,FACETIndex,20,20,9,0.85,0.875,0.7777777777777778,0.823529411764706,12.5,6.75,3.0,0.46593625878327416,0.4056015037593985,1.0,0.14848144416323045,3.1,0.1450634002685547,0.3390214443206787,-1,-1,-1,-1,-1,2000
glass,20,FACETIndex,20,20,9,0.75,0.75,0.8181818181818182,0.7826086956521738,11.5,6.25,3.0,0.5525304882449179,0.35984962406015036,1.0,0.15270493385454773,3.25,0.21903109550476074,0.6700026988983154,-1,-1,-1,-1,-1,3000
glass,20,FACETIndex,20,20,9,0.9,0.8461538461538461,1.0,0.9166666666666666,11.7,6.35,3.0,0.07957319128139745,0.4022681704260652,1.0,0.17152017150792126,2.75,0.28800010681152344,0.9199051856994629,-1,-1,-1,-1,-1,4000
glass,20,FACETIndex,20,20,9,0.85,0.8461538461538461,0.9166666666666666,0.8799999999999999,12.6,6.8,3.0,0.391627763948453,0.38730367585630743,1.0,0.12142875570875229,3.5,0.3450472354888916,1.1950016021728516,-1,-1,-1,-1,-1,5000
glass,20,FACETIndex,20,20,9,0.85,0.9166666666666666,0.8461538461538461,0.8799999999999999,11.7,6.35,3.0,0.37848078096911414,0.36224937343358393,1.0,0.1666905099703882,3.05,0.5180003643035889,1.7089989185333252,-1,-1,-1,-1,-1,7500
glass,20,FACETIndex,20,20,9,0.65,0.8333333333333334,0.45454545454545453,0.5882352941176471,12.0,6.5,3.0,0.24727568102878622,0.38116541353383454,1.0,0.09476065077069885,3.35,0.6940014362335205,1.5969958305358887,-1,-1,-1,-1,-1,10000
