n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
5,FACETIndex,20,20,6,0.9,0.9333333333333333,0.9333333333333333,0.9333333333333333,11.0,6.0,3.0,0.6346666666666667,0.34500000000000003,1.0,0.06969849801409925,1.35,0.007999897003173828,0.04200005531311035,-1,-1,-1,-1,-1
10,FACETIndex,20,20,6,0.8,1.0,0.7647058823529411,0.8666666666666666,13.4,7.2,3.0,0.7631853758016993,0.6107407407407408,1.0,0.08086760086228398,2.15,0.011993169784545898,0.04600858688354492,-1,-1,-1,-1,-1
15,FACETIndex,20,20,6,0.75,0.8666666666666667,0.8125,0.8387096774193549,12.6,6.8,3.0,0.5345599517959269,0.5158730158730159,1.0,0.09956494879480168,2.35,0.01600027084350586,0.042008399963378906,-1,-1,-1,-1,-1
