n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
5,FACETIndex,20,20,10,0.9,0.8823529411764706,1.0,0.9375,15.0,8.0,3.0,0.8510513024986709,0.518095238095238,1.0,0.08486187521600033,1.5,0.40300869941711426,1.7830009460449219,-1,-1,-1,-1,-1
10,FACETIndex,20,20,10,0.7,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.6593367537151708,0.44112874779541433,1.0,0.08953960204384834,2.8,0.5630064010620117,2.796522855758667,-1,-1,-1,-1,-1
15,FACETIndex,20,20,10,0.6,0.5294117647058824,1.0,0.6923076923076924,14.866666666666667,7.933333333333334,3.0,0.8832048345551488,0.4082199546485261,1.0,0.11229292980110392,2.5,0.6860694885253906,1.4000844955444336,-1,-1,-1,-1,-1
