explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
OCEAN,20,20,30,0.95,1.0,0.6666666666666666,0.8,20.66,10.83,4.9,0.6693905310656069,0.21320334063628463,1.0,0.17623321993526683,10.7,0.0,14.98607850074768,-1,-1,-1,-1,-1
FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,20.66,10.83,4.9,0.6693905310656069,0.21320334063628463,1.0,0.35865099593090644,12.15,19.570093393325806,3.644901752471924,-1,-1,-1,-1,-1
OCEAN,20,20,30,0.95,1.0,0.8,0.888888888888889,22.62,11.81,4.95,0.42505572526100566,0.22368830166855308,1.0,0.16106765629926814,8.85,0.0,15.336012363433838,-1,-1,-1,-1,-1
FACETIndex,20,20,30,0.95,1.0,0.8,0.888888888888889,22.62,11.81,4.95,0.42505572526100566,0.22368830166855308,1.0,0.3747964000692143,13.4,19.28487753868103,4.207000017166138,-1,-1,-1,-1,-1
OCEAN,20,20,30,0.95,1.0,0.9090909090909091,0.9523809523809523,22.64,11.82,4.99,0.6953927181514594,0.22491022386469894,1.0,0.21925354275305992,11.55,0.0,17.54784655570984,-1,-1,-1,-1,-1
FACETIndex,20,20,30,0.95,1.0,0.9090909090909091,0.9523809523809523,22.64,11.82,4.99,0.6953927181514594,0.22491022386469894,1.0,0.4460742993969727,13.9,19.493977069854736,3.902127504348755,-1,-1,-1,-1,-1
OCEAN,20,20,30,0.95,0.8333333333333334,1.0,0.9090909090909091,19.62,10.31,4.86,0.3134455667789001,0.21267244709542296,1.0,0.26217671653706465,11.05,0.0,20.369227647781372,-1,-1,-1,-1,-1
FACETIndex,20,20,30,0.95,0.8333333333333334,1.0,0.9090909090909091,19.62,10.31,4.86,0.3134455667789001,0.21267244709542296,1.0,0.45895523643059766,14.0,19.871644735336304,3.6280009746551514,-1,-1,-1,-1,-1
OCEAN,20,20,30,0.95,1.0,0.8571428571428571,0.923076923076923,22.44,11.72,4.97,0.22933843403640922,0.22626980144903758,1.0,0.24103222910188307,11.6,0.0,19.46100354194641,-1,-1,-1,-1,-1
FACETIndex,20,20,30,0.95,1.0,0.8571428571428571,0.923076923076923,22.44,11.72,4.97,0.22933843403640922,0.22626980144903758,1.0,0.4581011538302171,14.0,19.49700164794922,3.7015113830566406,-1,-1,-1,-1,-1
OCEAN,20,20,30,1.0,1.0,1.0,1.0,21.96,11.48,4.97,0.016154557268592357,0.2155159752840586,1.0,0.19228718967859815,9.2,0.0,15.982491493225098,-1,-1,-1,-1,-1
FACETIndex,20,20,30,1.0,1.0,1.0,1.0,21.96,11.48,4.97,0.016154557268592357,0.2155159752840586,1.0,0.3779095533739463,10.9,19.645671606063843,4.5896315574646,-1,-1,-1,-1,-1
OCEAN,20,20,30,0.9,0.8571428571428571,0.8571428571428571,0.8571428571428571,22.04,11.52,4.87,0.36571880791058203,0.21095013518308384,1.0,0.150195660862517,10.7,0.0,15.498084545135498,-1,-1,-1,-1,-1
FACETIndex,20,20,30,0.9,0.8571428571428571,0.8571428571428571,0.8571428571428571,22.04,11.52,4.87,0.36571880791058203,0.21095013518308384,1.0,0.38796649125718385,15.1,19.316481113433838,3.7270753383636475,-1,-1,-1,-1,-1
OCEAN,20,20,30,0.95,1.0,0.8571428571428571,0.923076923076923,23.72,12.36,4.99,0.28365278476292094,0.2298049530341755,1.0,0.16556251151991289,10.25,0.0,15.702233076095581,-1,-1,-1,-1,-1
FACETIndex,20,20,30,0.95,1.0,0.8571428571428571,0.923076923076923,23.72,12.36,4.99,0.28365278476292094,0.2298049530341755,1.0,0.37449923340385305,13.55,19.5341956615448,4.427687644958496,-1,-1,-1,-1,-1
OCEAN,20,20,30,1.0,1.0,1.0,1.0,19.44,10.22,4.91,-0.008010783002808521,0.19981291469768342,1.0,0.2564994808300506,12.7,0.0,19.65555214881897,-1,-1,-1,-1,-1
FACETIndex,20,20,30,1.0,1.0,1.0,1.0,19.44,10.22,4.91,-0.008010783002808521,0.19981291469768342,1.0,0.5006589705288794,14.55,19.8167564868927,3.6230716705322266,-1,-1,-1,-1,-1
OCEAN,20,20,30,0.85,1.0,0.4,0.5714285714285715,21.58,11.29,4.92,0.5996362470272715,0.21539234133530036,1.0,0.1888068455757007,9.4,0.0,16.436017274856567,-1,-1,-1,-1,-1
FACETIndex,20,20,30,0.85,1.0,0.4,0.5714285714285715,21.58,11.29,4.92,0.5996362470272715,0.21539234133530036,1.0,0.4167180414931046,11.4,19.41132688522339,4.210444927215576,-1,-1,-1,-1,-1
