explainer,n_trees,max_depth,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,ext_min,ext_avg,ext_max,avg_nnodes,avg_nleaves,avg_depth
FACETBranchBound,5,3,568,10,30,1.0,1.0,1.0,1.0,0.075,0.12333333333333334,1.0,0.07639674733471222,2.4,0.013999223709106445,0.05899977684020996,49,60.2,89,12.2,6.6,3.0
FACETBranchBound,10,3,568,10,30,0.9,1.0,0.5,0.6666666666666666,0.18888888888888888,0.1487950937950938,1.0,0.09901161145805161,2.7,0.0690007209777832,1.8240001201629639,269,501.8,672,13.0,7.0,3.0
FACETBranchBound,15,3,568,10,30,0.8,0.5,0.5,0.5,0.24761904761904763,0.14053219267504982,1.0,0.14378926346538773,4.4,0.1699998378753662,17.558006763458252,576,2230.0,3520,12.733333333333333,6.866666666666666,3.0
