explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
FACETGrow,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,15.0,8.0,3.0,0.8434143834115537,0.48806878306878293,1.0,0.4221071455862123,5.25,0.08699989318847656,0.03000044822692871,1.15,9.9,-1,-1,-1
OCEAN,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,15.0,8.0,3.0,0.8434143834115537,0.48806878306878293,1.0,0.12058444702091249,2.5,0.0,0.5629990100860596,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,15.0,8.0,3.0,0.8434143834115537,0.48806878306878293,1.0,0.15435751349346963,2.75,17.334998846054077,6.177000522613525,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,15.0,8.0,3.0,0.8434143834115537,0.48806878306878293,1.0,0.1267109619546762,2.5,0.11999893188476562,1.0250027179718018,-1.0,-1.0,94,154.1,192
FACETGrow,20,20,10,0.85,0.8235294117647058,1.0,0.9032258064516129,15.0,8.0,3.0,0.7513054881848709,0.47641093474426793,1.0,0.5770816655421035,5.2,0.07699918746948242,0.031000137329101562,1.05,9.9,-1,-1,-1
OCEAN,20,20,10,0.85,0.8235294117647058,1.0,0.9032258064516129,15.0,8.0,3.0,0.7513054881848709,0.47641093474426793,1.0,0.09483435563109079,2.25,0.0,0.5499999523162842,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,10,0.85,0.8235294117647058,1.0,0.9032258064516129,15.0,8.0,3.0,0.7513054881848709,0.47641093474426793,1.0,0.13826493732858816,2.95,19.879998445510864,8.09000301361084,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,10,0.85,0.8235294117647058,1.0,0.9032258064516129,15.0,8.0,3.0,0.7513054881848709,0.47641093474426793,1.0,0.10306352353001699,1.9,0.1009986400604248,1.4330003261566162,-1.0,-1.0,106,178.95,260
FACETGrow,20,20,10,0.5,0.47058823529411764,0.8888888888888888,0.6153846153846153,15.0,8.0,3.0,0.6269547564486521,0.53505291005291,1.0,0.25392624729348634,3.35,0.08400130271911621,0.0299990177154541,1.95,9.75,-1,-1,-1
OCEAN,20,20,10,0.5,0.47058823529411764,0.8888888888888888,0.6153846153846153,15.0,8.0,3.0,0.6269547564486521,0.53505291005291,1.0,0.07700508074052274,1.85,0.0,0.5469989776611328,-1.0,-1.0,-1,-1,-1
