explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
FACETGrow,20,20,9,0.8,0.7272727272727273,0.8888888888888888,0.7999999999999999,12.2,6.6,3.0,0.508722512643881,0.41161375661375654,1.0,0.32890717471432873,3.5,0.04999899864196777,0.023000001907348633,2.05,9.25,-1,-1,-1
OCEAN,20,20,9,0.8,0.7272727272727273,0.8888888888888888,0.7999999999999999,12.2,6.6,3.0,0.508722512643881,0.41161375661375654,1.0,0.050393497395374465,1.9,0.0,0.739999532699585,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.8,0.7272727272727273,0.8888888888888888,0.7999999999999999,12.2,6.6,3.0,0.508722512643881,0.41161375661375654,1.0,0.07345354723525599,2.5,16.822998762130737,5.494999170303345,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.8,0.7272727272727273,0.8888888888888888,0.7999999999999999,12.2,6.6,3.0,0.508722512643881,0.41161375661375654,1.0,0.05503576735969562,2.25,0.07199835777282715,0.9860002994537354,-1.0,-1.0,84,130.25,192
FACETGrow,20,20,9,0.75,0.6363636363636364,0.875,0.7368421052631579,10.0,5.5,3.0,0.6945293682233928,0.34059082892416226,0.95,0.4008646495745116,3.4210526315789473,0.03400015830993652,0.02299976348876953,2.0,9.45,-1,-1,-1
OCEAN,20,20,9,0.75,0.6363636363636364,0.875,0.7368421052631579,10.0,5.5,3.0,0.6945293682233928,0.34059082892416226,1.0,0.08203697117496178,2.25,0.0,0.36600255966186523,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.75,0.6363636363636364,0.875,0.7368421052631579,10.0,5.5,3.0,0.6945293682233928,0.34059082892416226,0.95,0.09796971235546685,2.1052631578947367,13.896999835968018,4.972998857498169,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.75,0.6363636363636364,0.875,0.7368421052631579,10.0,5.5,3.0,0.6945293682233928,0.34059082892416226,1.0,0.08250269891436128,1.9,0.04900050163269043,0.711998701095581,-1.0,-1.0,60,119.15,251
FACETGrow,20,20,9,0.8,0.9,0.75,0.8181818181818182,11.8,6.4,3.0,0.2127533657201425,0.3916402116402116,1.0,0.20825729129011944,3.35,0.04999947547912598,0.021999120712280273,2.4,9.25,-1,-1,-1
OCEAN,20,20,9,0.8,0.9,0.75,0.8181818181818182,11.8,6.4,3.0,0.2127533657201425,0.3916402116402116,1.0,0.026491861426777924,1.95,0.0,0.4420020580291748,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.8,0.9,0.75,0.8181818181818182,11.8,6.4,3.0,0.2127533657201425,0.3916402116402116,1.0,0.03247504884315091,1.6,13.575998067855835,4.009000062942505,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.8,0.9,0.75,0.8181818181818182,11.8,6.4,3.0,0.2127533657201425,0.3916402116402116,1.0,0.028774110115879725,1.8,0.06599974632263184,0.8529989719390869,-1.0,-1.0,74,112.4,164
FACETGrow,20,20,9,0.95,0.9285714285714286,1.0,0.962962962962963,11.4,6.2,3.0,0.030975308883805616,0.32275132275132273,1.0,0.27830987018859665,3.65,0.04500126838684082,0.021999835968017578,2.2,9.35,-1,-1,-1
OCEAN,20,20,9,0.95,0.9285714285714286,1.0,0.962962962962963,11.4,6.2,3.0,0.030975308883805616,0.32275132275132273,1.0,0.03355903991550836,2.0,0.0,0.4090003967285156,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.95,0.9285714285714286,1.0,0.962962962962963,11.4,6.2,3.0,0.030975308883805616,0.32275132275132273,1.0,0.04019666232971243,2.1,12.532001733779907,3.7839999198913574,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.95,0.9285714285714286,1.0,0.962962962962963,11.4,6.2,3.0,0.030975308883805616,0.32275132275132273,1.0,0.02949366203867091,1.75,0.05899858474731445,0.6540002822875977,-1.0,-1.0,81,108.75,140
FACETGrow,20,20,9,0.85,0.9333333333333333,0.875,0.9032258064516129,12.2,6.6,3.0,0.5109907349659238,0.4292063492063492,1.0,0.28107684572837804,3.35,0.05099892616271973,0.02500009536743164,1.5,9.8,-1,-1,-1
OCEAN,20,20,9,0.85,0.9333333333333333,0.875,0.9032258064516129,12.2,6.6,3.0,0.5109907349659238,0.4292063492063492,1.0,0.05208451464933803,2.3,0.0,0.6820023059844971,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.85,0.9333333333333333,0.875,0.9032258064516129,12.2,6.6,3.0,0.5109907349659238,0.4292063492063492,1.0,0.07731010178635045,2.85,13.142998218536377,4.197000741958618,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.85,0.9333333333333333,0.875,0.9032258064516129,12.2,6.6,3.0,0.5109907349659238,0.4292063492063492,1.0,0.06065968365423178,2.2,0.06899833679199219,1.0420012474060059,-1.0,-1.0,87,146.1,285
FACETGrow,20,20,9,0.75,0.7692307692307693,0.8333333333333334,0.8,12.6,6.8,3.0,0.6283845985413954,0.4502910052910053,1.0,0.3781250492243759,3.5,0.06000018119812012,0.025999784469604492,1.8,9.65,-1,-1,-1
OCEAN,20,20,9,0.75,0.7692307692307693,0.8333333333333334,0.8,12.6,6.8,3.0,0.6283845985413954,0.4502910052910053,1.0,0.09357069478325783,2.0,0.0,0.7560012340545654,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.75,0.7692307692307693,0.8333333333333334,0.8,12.6,6.8,3.0,0.6283845985413954,0.4502910052910053,1.0,0.10337972775162423,1.9,13.843998432159424,5.443999767303467,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.75,0.7692307692307693,0.8333333333333334,0.8,12.6,6.8,3.0,0.6283845985413954,0.4502910052910053,1.0,0.0944894748448101,1.85,0.08000016212463379,1.0799999237060547,-1.0,-1.0,94,156.3,273
FACETGrow,20,20,9,0.85,0.8,0.8888888888888888,0.8421052631578948,11.0,6.0,3.0,0.0920184426760534,0.34047619047619043,1.0,0.20660730618995476,3.3,0.04700160026550293,0.01999831199645996,2.95,9.0,-1,-1,-1
OCEAN,20,20,9,0.85,0.8,0.8888888888888888,0.8421052631578948,11.0,6.0,3.0,0.0920184426760534,0.34047619047619043,1.0,0.027760749703982828,1.7,0.0,0.3839986324310303,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.85,0.8,0.8888888888888888,0.8421052631578948,11.0,6.0,3.0,0.0920184426760534,0.34047619047619043,1.0,0.029553709989518583,1.95,16.842998266220093,5.728999853134155,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.85,0.8,0.8888888888888888,0.8421052631578948,11.0,6.0,3.0,0.0920184426760534,0.34047619047619043,1.0,0.02284985677231522,1.65,0.056998491287231445,0.6690003871917725,-1.0,-1.0,85,116.45,153
