explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
FACETGrow,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.4,6.7,3.0,0.675577026301664,0.1462313612313612,1.0,0.5220891205367171,7.0,0.04300045967102051,0.030001401901245117,0.55,10.0,-1,-1,-1
OCEAN,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.4,6.7,3.0,0.675577026301664,0.1462313612313612,1.0,0.1546097173231694,2.95,0.0,0.5639989376068115,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.4,6.7,3.0,0.675577026301664,0.1462313612313612,1.0,0.1631713873147511,2.9,22.07532501220703,7.717233896255493,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.4,6.7,3.0,0.675577026301664,0.1462313612313612,1.0,0.15770179752315214,3.05,0.060999393463134766,3.612529754638672,-1.0,-1.0,166,254.4,556
FACETGrow,20,20,30,0.95,1.0,0.8,0.888888888888889,13.6,7.3,3.0,0.2776733840684039,0.21093844427177752,1.0,0.33027612379216753,7.25,0.056000709533691406,0.0279996395111084,1.25,10.0,-1,-1,-1
OCEAN,20,20,30,0.95,1.0,0.8,0.888888888888889,13.6,7.3,3.0,0.2776733840684039,0.21093844427177752,1.0,0.1350274194493553,4.15,0.0,0.527998685836792,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,0.95,1.0,0.8,0.888888888888889,13.6,7.3,3.0,0.2776733840684039,0.21093844427177752,1.0,0.15861195623122562,4.65,22.400705814361572,7.689000129699707,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,0.95,1.0,0.8,0.888888888888889,13.6,7.3,3.0,0.2776733840684039,0.21093844427177752,1.0,0.13080519032450452,4.15,0.07400012016296387,3.409003257751465,-1.0,-1.0,126,249.15,563
FACETGrow,20,20,30,0.95,1.0,0.9090909090909091,0.9523809523809523,12.6,6.8,3.0,0.4409876543209876,0.17130030463363796,1.0,0.40927243410683173,6.3,0.04499983787536621,0.028999805450439453,0.6,9.9,-1,-1,-1
OCEAN,20,20,30,0.95,1.0,0.9090909090909091,0.9523809523809523,12.6,6.8,3.0,0.4409876543209876,0.17130030463363796,1.0,0.1698384520439804,3.8,0.0,0.5159971714019775,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,0.95,1.0,0.9090909090909091,0.9523809523809523,12.6,6.8,3.0,0.4409876543209876,0.17130030463363796,1.0,0.2013524138824288,4.5,22.120998859405518,7.735003471374512,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,0.95,1.0,0.9090909090909091,0.9523809523809523,12.6,6.8,3.0,0.4409876543209876,0.17130030463363796,1.0,0.1683624132967563,4.1,0.06500005722045898,2.740999937057495,-1.0,-1.0,147,212.95,353
FACETGrow,20,20,30,1.0,1.0,1.0,1.0,12.6,6.8,3.0,0.044444444444444446,0.12816578483245147,1.0,0.5395590637072039,7.8,0.044997215270996094,0.029999971389770508,0.3,10.0,-1,-1,-1
OCEAN,20,20,30,1.0,1.0,1.0,1.0,12.6,6.8,3.0,0.044444444444444446,0.12816578483245147,1.0,0.16514970051085573,4.35,0.0,0.49699831008911133,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,1.0,1.0,1.0,1.0,12.6,6.8,3.0,0.044444444444444446,0.12816578483245147,1.0,0.18761000391260232,4.15,22.187029361724854,7.847999572753906,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,1.0,1.0,1.0,1.0,12.6,6.8,3.0,0.044444444444444446,0.12816578483245147,1.0,0.15995867721435914,3.65,0.06399846076965332,2.629000663757324,-1.0,-1.0,144,211.7,319
FACETGrow,20,20,30,1.0,1.0,1.0,1.0,12.4,6.7,3.0,-0.08888888888888889,0.17627144460477795,1.0,0.43320924068024746,6.85,0.042999982833862305,0.029000282287597656,0.5,9.4,-1,-1,-1
