explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
OCEAN,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.8,7.9,3.0,0.32791954634059894,0.1589927356594023,1.0,0.012260278951904612,3.75,0.0,0.5269992351531982,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.8,7.9,3.0,0.32791954634059894,0.1589927356594023,1.0,0.013456238627307975,4.45,22.746999502182007,7.854000091552734,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.95,1.0,0.8333333333333334,0.9090909090909091,14.8,7.9,3.0,0.32791954634059894,0.1589927356594023,1.0,0.008679725109222703,3.55,0.08500075340270996,3.5779988765716553,-1.0,-1.0,151,224.55,357
FACETGrow,20,20,57,1.0,1.0,1.0,1.0,14.6,7.8,3.0,0.0671604938271605,0.15963653630320296,1.0,0.17941166349962778,8.2,0.06000018119812012,0.029999971389770508,1.0,9.55,-1,-1,-1
OCEAN,20,20,57,1.0,1.0,1.0,1.0,14.6,7.8,3.0,0.0671604938271605,0.15963653630320296,1.0,0.01076212736805086,3.2,0.0,0.541999340057373,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,1.0,1.0,1.0,1.0,14.6,7.8,3.0,0.0671604938271605,0.15963653630320296,1.0,0.013044291003867937,3.3,22.947999477386475,7.831000089645386,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,1.0,1.0,1.0,1.0,14.6,7.8,3.0,0.0671604938271605,0.15963653630320296,1.0,0.0061737615050487735,2.75,0.0819997787475586,3.2049999237060547,-1.0,-1.0,117,217.65,377
FACETGrow,20,20,57,1.0,1.0,1.0,1.0,14.4,7.7,3.0,-0.48282828282828283,0.1540809807476474,1.0,0.10379934515569197,8.7,0.05800008773803711,0.032000064849853516,1.05,9.95,-1,-1,-1
OCEAN,20,20,57,1.0,1.0,1.0,1.0,14.4,7.7,3.0,-0.48282828282828283,0.1540809807476474,1.0,0.007417010514894172,4.4,0.0,0.5209994316101074,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,1.0,1.0,1.0,1.0,14.4,7.7,3.0,-0.48282828282828283,0.1540809807476474,1.0,0.011205335692807145,4.85,22.800058126449585,7.809999942779541,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,1.0,1.0,1.0,1.0,14.4,7.7,3.0,-0.48282828282828283,0.1540809807476474,1.0,0.004437209230286938,3.5,0.07699966430664062,2.6110000610351562,-1.0,-1.0,152,186.75,229
FACETGrow,20,20,57,0.9,1.0,0.6666666666666666,0.8,14.4,7.7,3.0,0.7502743812392935,0.17715537548870877,1.0,0.14983457293365376,5.65,0.0579988956451416,0.029000520706176758,1.0,9.9,-1,-1,-1
OCEAN,20,20,57,0.9,1.0,0.6666666666666666,0.8,14.4,7.7,3.0,0.7502743812392935,0.17715537548870877,1.0,0.0051711709507310955,3.85,0.0,0.5349991321563721,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.9,1.0,0.6666666666666666,0.8,14.4,7.7,3.0,0.7502743812392935,0.17715537548870877,1.0,0.007209994667215313,3.25,23.681998252868652,8.746999979019165,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.9,1.0,0.6666666666666666,0.8,14.4,7.7,3.0,0.7502743812392935,0.17715537548870877,1.0,0.005025556571965294,2.95,0.07899832725524902,3.3320019245147705,-1.0,-1.0,147,213.3,296
FACETGrow,20,20,57,0.9,1.0,0.7142857142857143,0.8333333333333333,14.4,7.7,3.0,0.2032891610258784,0.14008762842096176,1.0,0.1416579783550557,6.2,0.05499887466430664,0.029000520706176758,1.95,9.9,-1,-1,-1
OCEAN,20,20,57,0.9,1.0,0.7142857142857143,0.8333333333333333,14.4,7.7,3.0,0.2032891610258784,0.14008762842096176,1.0,0.008328521501653207,2.6,0.0,0.5380001068115234,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.9,1.0,0.7142857142857143,0.8333333333333333,14.4,7.7,3.0,0.2032891610258784,0.14008762842096176,1.0,0.008266778476513387,2.65,23.421998977661133,7.875509023666382,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.9,1.0,0.7142857142857143,0.8333333333333333,14.4,7.7,3.0,0.2032891610258784,0.14008762842096176,1.0,0.004064475048978467,2.35,0.07599997520446777,2.68900203704834,-1.0,-1.0,137,206.6,370
FACETGrow,20,20,57,0.85,1.0,0.5,0.6666666666666666,14.0,7.5,3.0,0.7476382251051603,0.13967452300785632,1.0,0.12889747804708185,8.3,0.052999019622802734,0.03100109100341797,1.3,9.95,-1,-1,-1
OCEAN,20,20,57,0.85,1.0,0.5,0.6666666666666666,14.0,7.5,3.0,0.7476382251051603,0.13967452300785632,1.0,0.005584238962816562,3.75,0.0,0.5369999408721924,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.85,1.0,0.5,0.6666666666666666,14.0,7.5,3.0,0.7476382251051603,0.13967452300785632,1.0,0.009142338210927966,4.1,22.918006420135498,7.809999704360962,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.85,1.0,0.5,0.6666666666666666,14.0,7.5,3.0,0.7476382251051603,0.13967452300785632,1.0,0.005609168603515287,3.75,0.07199645042419434,5.7050018310546875,-1.0,-1.0,135,303.55,601
