n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,lb_min,lb_avg,lb_max,bt_min,bt_avg,bt_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
309,5,6,15,3,12.866666666666667,6.933333333333334,3.0,0.7741935483870968,0.8666666666666667,0.8297872340425532,0.8478260869565217,2400,4048.6,7061,2755,4179.6,7060,2755,4179.6,7060,0.6011710166931152,12.794013261795044,PriorityQueue,1.0,0.044712823659105595,2.6,vertebral
309,5,6,15,3,12.866666666666667,6.933333333333334,3.0,0.7741935483870968,0.8666666666666667,0.8297872340425532,0.8478260869565217,559,1048.6,1781,4387,7352.4,10824,1789,3754.0,8377,0.6011710166931152,23.51081395149231,Stack,1.0,0.044712823659105595,2.6,vertebral
309,5,6,15,3,12.866666666666667,6.933333333333334,3.0,0.7741935483870968,0.8666666666666667,0.8297872340425532,0.8478260869565217,334,488.4,864,2755,4838.0,8935,157,903.0,2192,0.6011710166931152,15.568213701248169,ModifiedPriorityQueue,1.0,0.044712823659105595,2.6,vertebral
