n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,lb_min,lb_avg,lb_max,bt_min,bt_avg,bt_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
4600,5,57,15,3,14.6,7.8,3.0,0.8923913043478261,0.9207920792079208,0.788135593220339,0.8493150684931506,9756,23059.4,44384,12135,24938.4,47395,12135,24938.4,47395,0.7129995822906494,103.97395944595337,PriorityQueue,1.0,0.0041900603412329904,4.0,spambase
4600,5,57,15,3,14.6,7.8,3.0,0.8923913043478261,0.9207920792079208,0.788135593220339,0.8493150684931506,1123,1931.4,3378,15322,31874.0,54246,4158,12605.6,31498,0.7129995822906494,138.79517078399658,Stack,1.0,0.0041900603412329904,4.0,spambase
4600,5,57,15,3,14.6,7.8,3.0,0.8923913043478261,0.9207920792079208,0.788135593220339,0.8493150684931506,579,1249.6,2796,12135,26464.4,54506,248,4339.2,16735,0.7129995822906494,110.2032082080841,ModifiedPriorityQueue,1.0,0.0041900603412329904,4.0,spambase
