explainer,n_trees,max_depth,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,ext_min,ext_avg,ext_max
FACETBranchBound,5,3,20,20,6,0.7,0.6875,0.9166666666666666,0.7857142857142857,0.29198329573698184,0.4766666666666667,1.0,0.04879178307458129,1.35,0.017999887466430664,0.04500126838684082,31,51.45,74
FACETBranchBound,5,3,20,20,6,0.9,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.13734942194195163,0.4766666666666667,1.0,0.11094357111582165,2.1,0.018999099731445312,0.047000885009765625,23,48.45,71
FACETBranchBound,5,3,20,20,6,0.8,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.4691325823934519,0.49499999999999994,1.0,0.05629071899793882,1.2,0.022000551223754883,0.04600095748901367,30,51.65,74
FACETBranchBound,5,3,20,20,6,0.75,0.7692307692307693,0.8333333333333334,0.8,0.8421997929606626,0.49833333333333335,1.0,0.08551277869216804,1.65,0.016000032424926758,0.04800128936767578,28,56.75,141
FACETBranchBound,5,3,20,20,6,0.95,0.9230769230769231,1.0,0.9600000000000001,-0.2875,0.47333333333333333,1.0,0.05382989075519144,1.8,0.018999814987182617,0.06299901008605957,24,69.15,111
