dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.3,6.65,3.0,0.7594504779566777,0.15145659895659896,1.0,0.5721679557069809,15.3,0.03733229637145996,0.008003950119018555,-1,-1,-1,-1,-1,10
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.3,6.65,3.0,0.7594504779566777,0.15145659895659896,1.0,0.5524534523653488,15.15,0.09599685668945312,0.01800084114074707,-1,-1,-1,-1,-1,20
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.3,6.65,3.0,0.7594504779566777,0.15145659895659896,1.0,0.47840174807496505,14.2,0.10600042343139648,0.02100062370300293,-1,-1,-1,-1,-1,50
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.3,6.65,3.0,0.7594504779566777,0.15145659895659896,1.0,0.4771502200890313,13.5,0.15799880027770996,0.041001081466674805,-1,-1,-1,-1,-1,100
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.3,6.65,3.0,0.7594504779566777,0.15145659895659896,1.0,0.44409401434069606,13.1,0.2960093021392822,0.07400131225585938,-1,-1,-1,-1,-1,200
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.3,6.65,3.0,0.7594504779566777,0.15145659895659896,1.0,0.4441108208945339,12.35,0.394028902053833,0.10700035095214844,-1,-1,-1,-1,-1,300
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.3,6.65,3.0,0.7594504779566777,0.15145659895659896,1.0,0.42367728808016125,13.2,0.49373602867126465,0.14200997352600098,-1,-1,-1,-1,-1,400
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.3,6.65,3.0,0.7594504779566777,0.15145659895659896,1.0,0.4323904620791958,13.8,0.5982909202575684,0.1725475788116455,-1,-1,-1,-1,-1,500
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.3,6.65,3.0,0.7594504779566777,0.15145659895659896,1.0,0.4325682729295869,12.9,0.8739528656005859,0.2580091953277588,-1,-1,-1,-1,-1,750
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.3,6.65,3.0,0.7594504779566777,0.15145659895659896,1.0,0.4068315071123748,13.1,1.159045696258545,0.33600735664367676,-1,-1,-1,-1,-1,1000
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.3,6.65,3.0,0.7594504779566777,0.15145659895659896,1.0,0.4123190281201796,12.8,2.2874345779418945,0.6720016002655029,-1,-1,-1,-1,-1,2000
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.3,6.65,3.0,0.7594504779566777,0.15145659895659896,1.0,0.3897850905126643,12.2,3.4549994468688965,1.0129995346069336,-1,-1,-1,-1,-1,3000
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.3,6.65,3.0,0.7594504779566777,0.15145659895659896,1.0,0.3736441209478504,11.85,4.5675623416900635,1.366495132446289,-1,-1,-1,-1,-1,4000
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.3,6.65,3.0,0.7594504779566777,0.15145659895659896,1.0,0.3632741779282489,10.75,5.755938529968262,1.7045071125030518,-1,-1,-1,-1,-1,5000
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.3,6.65,3.0,0.7594504779566777,0.15145659895659896,1.0,0.3546643997767501,11.65,11.469497680664062,3.3745381832122803,-1,-1,-1,-1,-1,10000
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.3,6.65,3.0,0.7594504779566777,0.15145659895659896,1.0,0.35593645917049543,11.9,22.79674792289734,6.750236749649048,-1,-1,-1,-1,-1,20000
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.3,6.65,3.0,0.7594504779566777,0.15145659895659896,1.0,0.3403376583588816,10.95,57.07944679260254,16.84505009651184,-1,-1,-1,-1,-1,50000
