explainer,n_samples,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime
MACE,6870,16,1.0,1.0,1.0,1.0,29.8,15.4,6.55,0.0,0.4722401428980376,0.0,,,1221.2929368019104
GraphMerge,6870,16,1.0,1.0,1.0,1.0,29.8,15.4,6.55,0.0,0.4722401428980376,1.0,0.4640704014659215,1.6,1.0860135555267334
BestCandidate,6870,16,1.0,1.0,1.0,1.0,29.8,15.4,6.55,0.0,0.4722401428980376,0.25,0.7961228467496708,2.6,0.061010122299194336
OCEAN,6870,16,1.0,1.0,1.0,1.0,29.8,15.4,6.55,0.0,0.4722401428980376,1.0,0.7713194980236172,6.85,3.4969191551208496
