n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,lb_min,lb_avg,lb_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
568,5,30,15,3,11.8,6.4,3.0,0.9298245614035088,0.96875,0.8157894736842105,0.8857142857142857,26322,32671.4,44635,26321,32670.4,44634,0.14299941062927246,8.292593002319336,PriorityQueue,1.0,0.2995814469697476,5.8,cancer
568,5,30,15,3,11.8,6.4,3.0,0.9298245614035088,0.96875,0.8157894736842105,0.8857142857142857,2556,2904.6,3467,42618,51762.2,65118,0.14299941062927246,11.891305685043335,Stack,1.0,0.2995814469697476,5.8,cancer
