,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,mean_length
0,2.0,0.9810771470160117,0.9810771470160117,1.0,0.9904481998530492,0.0,,153.3,77.15,20.7,0.9860337091713122,1.0,
1,3.0,0.9788937409024745,0.9788937409024745,1.0,0.989334314086061,0.0,,166.4,83.7,18.2,0.9757289477965314,1.0,
2,4.0,0.9839883551673945,0.9839883551673945,1.0,0.991929567131328,0.0,,129.2,65.1,18.45,0.9695224141580007,1.0,
3,5.0,0.9788937409024745,0.9837758112094396,0.9947800149142431,0.989247311827957,1.0,0.8112432476942091,114.5,57.75,14.75,0.9665505530976152,1.0,1.9687045123726346
4,6.0,0.99490538573508,0.996299037749815,0.9985163204747775,0.9974064468321602,0.9337700145560408,0.8544110168938099,56.3,28.65,9.0,0.9490361097732055,0.9833333333333333,2.437256430241621
5,7.0,0.9985443959243085,0.9985196150999259,1.0,0.9992592592592592,0.9745269286754003,0.9355928485403401,66.7,33.85,9.4,0.7637489445226318,0.9857142857142857,2.739357729648992
6,8.0,0.9978165938864629,0.9985096870342772,0.9992542878448919,0.9988818486768543,0.6375545851528384,0.7824232911520408,59.4,30.2,10.05,0.6805944040346896,0.9875,2.271689497716895
7,9.0,0.9956331877729258,0.9962935507783544,0.9992565055762082,0.9977728285077951,0.5232896652110626,0.6999323957522627,54.0,27.5,8.8,0.9008874721282825,0.9578947368421052,2.500695410292072
8,10.0,0.9956331877729258,0.9970282317979198,0.9985119047619048,0.9977695167286246,0.9941775836972343,0.828850787113687,52.4,26.7,8.8,0.9133006481266589,0.8911695906432751,2.2225475841874083
9,11.0,0.9970887918486172,0.997039230199852,1.0,0.9985174203113417,0.6084425036390102,0.9590520072313791,47.2,24.1,8.15,0.8711310096449381,0.8283785220627327,3.7607655502392343
10,12.0,0.9970887918486172,0.9970304380103935,1.0,0.9985130111524164,0.7561863173216885,0.8691169529916882,44.6,22.8,8.2,0.7450789064363391,0.7422169059011167,3.4302213666987487
11,13.0,0.9985443959243085,0.9985119047619048,1.0,0.9992553983618765,0.24745269286754001,0.7950017685538786,47.1,24.05,7.45,0.6033000842468484,0.7391025641025639,2.7823529411764705
12,14.0,0.9985443959243085,0.9985218033998522,1.0,0.9992603550295858,0.5334788937409025,0.9010409722044661,44.1,22.55,7.7,0.9398770871962929,0.6421793119161541,2.723055934515689
13,15.0,0.9970887918486172,0.997037037037037,1.0,0.9985163204747775,0.37845705967976706,0.9074017009575472,46.3,23.65,8.05,0.9266890238156755,0.6503634085213033,2.6596153846153845
14,16.0,0.9992721979621543,0.9992576095025983,1.0,0.9996286669142221,0.08151382823871911,0.7059597119380826,28.5,14.75,6.1,0.6180197870392461,0.47235666380403213,2.1964285714285716
15,2.0,0.9781659388646288,0.9781659388646288,1.0,0.988962472406181,0.0,,189.0,95.0,19.15,0.9815678354370945,1.0,
16,3.0,0.992721979621543,0.9947526236881559,0.9977443609022556,0.9962462462462462,1.0,0.6997431715117642,54.8,27.9,8.8,0.9841781217674053,1.0,1.5283842794759825
17,4.0,0.99490538573508,0.997039230199852,0.9977777777777778,0.9974083672713809,1.0,0.6728064042871437,66.7,33.85,8.95,0.9681676571800581,1.0,1.549490538573508
18,5.0,0.9956331877729258,0.996301775147929,0.9992581602373887,0.9977777777777777,0.9963609898107715,0.8339928548966925,52.1,26.55,8.15,0.9459295148809701,1.0,2.0051132213294376
19,6.0,0.992721979621543,0.9932885906040269,0.9992498124531133,0.9962602842183993,0.6426491994177583,0.8098228353404627,57.5,29.25,8.75,0.9696114869613349,0.9833333333333334,2.0135900339750847
