,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,mean_length
0,2.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,0.0,,12.8,6.9,4.75,0.9829976016548444,1.0,
1,3.0,0.9868421052631579,0.9868421052631579,1.0,0.9933774834437086,0.0,,24.4,12.7,6.55,0.3249763014205038,0.9666666666666668,
2,4.0,0.9868421052631579,0.9864864864864865,1.0,0.9931972789115647,0.9868421052631579,0.43068517845054194,10.9,5.95,3.65,0.4084431287113349,0.6964912280701755,1.0133333333333334
3,5.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,0.0,,11.8,6.4,3.95,0.9874407248410388,0.6208771929824561,
4,6.0,1.0,1.0,1.0,1.0,0.0,,15.9,8.45,4.85,-0.033342347134799166,0.615701754385965,
5,7.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,0.0,,12.7,6.85,4.65,0.4482288848421532,0.4960401002506266,
6,8.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,0.0,,10.8,5.9,4.05,0.9778148373501028,0.3271741854636592,
7,9.0,0.9868421052631579,0.9864864864864865,1.0,0.9931972789115647,0.9210526315789473,0.40328892693601287,10.6,5.8,3.75,0.41807321773966155,0.3329949874686716,1.042857142857143
8,10.0,0.9078947368421053,0.9078947368421053,1.0,0.9517241379310345,0.0,,7.0,4.0,2.55,0.9965982431686731,0.23697368421052634,
9,11.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,0.0,,12.1,6.55,4.0,0.6779137066894256,0.2978738512949039,
10,12.0,0.9868421052631579,0.9868421052631579,1.0,0.9933774834437086,0.0,,10.0,5.5,3.6,0.31170620865715226,0.23972013366750206,
11,13.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,0.0,,13.1,7.05,4.3,0.595649602410467,0.24760157970684282,
12,14.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,0.0,,12.1,6.55,3.85,0.37396753130018817,0.25688653451811344,
13,15.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,0.0,,9.2,5.1,3.35,0.8682036664228749,0.1694968481810587,
14,16.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,0.0,,7.0,4.0,2.65,0.9771824622954425,0.17762740183792813,
15,17.0,0.9868421052631579,0.9864864864864865,1.0,0.9931972789115647,0.06578947368421051,0.25771822417686796,7.2,4.1,2.8,0.6197587486191938,0.1601002506265664,1.6
16,18.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,0.0,,10.7,5.85,3.6,0.13632433575831085,0.19112687020581756,
