,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,mean_length
0,2.0,0.9236111111111112,0.9236111111111112,1.0,0.9602888086642599,0.0,,666.9,333.95,20.6,0.9610831280506822,1.0,
1,3.0,0.9319444444444445,0.9319444444444445,1.0,0.9647735442127966,0.0,,728.5,364.75,22.4,0.9578093488236675,1.0,
2,4.0,0.925,0.925,1.0,0.961038961038961,0.0,,568.9,284.95,21.55,0.913128387701494,1.0,
3,5.0,0.9784722222222222,0.9932228915662651,0.9835943325876212,0.9883851629823904,1.0,0.03898085627340466,139.1,70.05,15.85,0.9720015025363409,1.0,1.1083333333333334
4,6.0,0.9833333333333333,0.9931921331316188,0.9887048192771084,0.990943396226415,1.0,0.03821372770957932,140.7,70.85,13.55,0.945996509583736,1.0,1.4104166666666667
5,2.0,0.9680555555555556,0.981245311327832,0.9841986455981941,0.9827197595792637,1.0,0.081041186609876,188.4,94.7,18.2,0.9807242000616034,1.0,1.0034722222222223
6,3.0,0.9708333333333333,0.9857784431137725,0.9828358208955223,0.9843049327354259,1.0,0.06268333906518836,200.6,100.8,17.75,0.9630027925891799,1.0,1.1527777777777777
7,4.0,0.9868055555555556,0.9925428784489188,0.9932835820895523,0.9929130921298023,1.0,0.05066087891291442,124.8,62.9,14.6,0.968816965516557,1.0,1.398611111111111
8,5.0,0.98125,0.9954441913439636,0.9842342342342343,0.9898074745186863,1.0,0.03302087190547579,111.2,56.1,13.1,0.9649041069443477,1.0,1.3027777777777778
9,6.0,0.9791666666666666,0.9925093632958801,0.9851301115241635,0.9888059701492536,1.0,0.05610751740315851,139.9,70.45,13.6,0.9668672168994727,1.0,1.429861111111111
10,2.0,0.9284722222222223,0.9284722222222223,1.0,0.9629096146921139,0.0,,753.8,377.4,23.25,0.9517132599921196,1.0,
11,3.0,0.9763888888888889,0.9946564885496183,0.9796992481203007,0.9871212121212122,1.0,0.18176045489880824,174.6,87.8,17.95,0.9679881202180977,1.0,1.09375
12,4.0,0.9798611111111111,0.9924069855732726,0.9856711915535445,0.9890276201286416,1.0,0.04748765298671545,103.1,52.05,12.8,0.9766148272592748,1.0,1.3972222222222221
13,5.0,0.9902777777777778,0.9969719909159728,0.9924642049736248,0.994712990936556,1.0,0.0683608056562353,123.1,62.05,13.25,0.9532205427691154,1.0,1.3597222222222223
14,6.0,0.9791666666666666,0.9939804364183596,0.9836187639612807,0.9887724550898203,1.0,0.05299535995965253,128.9,64.95,13.3,0.966868035017223,1.0,1.4159722222222222
15,2.0,0.9215277777777777,0.9215277777777777,1.0,0.9591615468015902,0.0,,590.8,295.9,18.75,0.9686185261407527,1.0,
16,3.0,0.9402777777777778,0.954248366013072,0.9827973074046372,0.9683124539425204,1.0,0.06795526773072563,654.5,327.75,21.15,0.9034391016872587,1.0,1.0645833333333334
17,4.0,0.9347222222222222,0.9450469992769343,0.9864150943396226,0.9652880354505169,1.0,0.034627018145932845,516.0,258.5,20.05,0.9250821028751454,1.0,1.0048611111111112
18,5.0,0.9833333333333333,0.9954785229841748,0.9865571321882002,0.9909977494373594,1.0,0.06326191733428427,114.0,57.5,13.4,0.9720368156281002,1.0,1.4986111111111111
19,6.0,0.98125,0.9947249434815373,0.9850746268656716,0.9898762654668166,1.0,0.056509707272728534,141.8,71.4,14.25,0.9602132346498948,1.0,1.3902777777777777
20,2.0,0.91875,0.91875,1.0,0.9576547231270358,0.0,,549.3,275.15,18.75,0.9740388050535317,1.0,
21,3.0,0.9388888888888889,0.9480894015861572,0.9879789631855748,0.9676232523914643,1.0,0.05062566911379446,612.4,306.7,20.4,0.919063208309665,1.0,1.0104166666666667
22,4.0,0.9513888888888888,0.9637418419144308,0.9851742031134173,0.9743401759530791,1.0,0.062363482182963934,545.8,273.4,20.65,0.8610379417640086,1.0,1.0013888888888889
23,5.0,0.9388888888888889,0.9496764917325665,0.9865571321882002,0.9677655677655678,1.0,0.03583299697293909,496.4,248.7,20.0,0.8975179724840787,1.0,1.0090277777777779
24,6.0,0.9868055555555556,0.9954887218045113,0.9902767389678384,0.9928758905136857,1.0,0.06245932600276494,139.4,70.2,14.4,0.9567874410486679,1.0,1.4055555555555554
