explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
FACETGrow,20,20,57,0.9,0.9,0.9,0.9,14.4,7.7,3.0,0.07690577453735349,0.16722481222481222,1.0,0.11782278184596531,7.85,0.05700111389160156,0.030001163482666016,1.85,9.95,-1,-1,-1
OCEAN,20,20,57,0.9,0.9,0.9,0.9,14.4,7.7,3.0,0.07690577453735349,0.16722481222481222,1.0,0.007315382916239453,3.25,0.0,0.5529999732971191,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.9,0.9,0.9,0.9,14.4,7.7,3.0,0.07690577453735349,0.16722481222481222,1.0,0.01124954061763708,3.45,132.35699725151062,7.642002105712891,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.9,0.9,0.9,0.9,14.4,7.7,3.0,0.07690577453735349,0.16722481222481222,1.0,0.005700246689911639,2.9,0.08299851417541504,2.4080002307891846,-1.0,-1.0,133,188.25,278
FACETGrow,20,20,57,0.8,0.875,0.7,0.7777777777777777,14.4,7.7,3.0,0.4887131723023152,0.1897979797979798,1.0,0.13078234171670702,7.35,0.05900001525878906,0.03200364112854004,1.5,10.0,-1,-1,-1
OCEAN,20,20,57,0.8,0.875,0.7,0.7777777777777777,14.4,7.7,3.0,0.4887131723023152,0.1897979797979798,1.0,0.010884759564723139,4.0,0.0,0.5409996509552002,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.8,0.875,0.7,0.7777777777777777,14.4,7.7,3.0,0.4887131723023152,0.1897979797979798,1.0,0.011987241083416459,4.15,113.99421715736389,7.865001201629639,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.8,0.875,0.7,0.7777777777777777,14.4,7.7,3.0,0.4887131723023152,0.1897979797979798,1.0,0.006274004048444004,3.2,0.07999897003173828,2.8590011596679688,-1.0,-1.0,125,207.2,330
FACETGrow,20,20,57,0.8,0.875,0.7,0.7777777777777777,14.8,7.9,3.0,0.8435564253117955,0.19083879083879082,1.0,0.1737452513994388,7.4,0.06299996376037598,0.03300023078918457,0.7,10.0,-1,-1,-1
OCEAN,20,20,57,0.8,0.875,0.7,0.7777777777777777,14.8,7.9,3.0,0.8435564253117955,0.19083879083879082,1.0,0.009407276932776935,3.55,0.0,0.55899977684021,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,57,0.8,0.875,0.7,0.7777777777777777,14.8,7.9,3.0,0.8435564253117955,0.19083879083879082,1.0,0.013679176150065591,3.7,122.71603417396545,7.913000822067261,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,57,0.8,0.875,0.7,0.7777777777777777,14.8,7.9,3.0,0.8435564253117955,0.19083879083879082,1.0,0.008352995282018777,3.45,0.09000062942504883,2.7719998359680176,-1.0,-1.0,154,213.15,307
