explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
FACETGrow,20,20,6,0.75,0.8333333333333334,0.7692307692307693,0.8,12.0,6.5,3.0,0.7360685334202003,0.46851851851851856,1.0,0.21190873400139604,3.2,0.05599713325500488,0.02200150489807129,1.75,9.5,-1,-1,-1
OCEAN,20,20,6,0.75,0.8333333333333334,0.7692307692307693,0.8,12.0,6.5,3.0,0.7360685334202003,0.46851851851851856,1.0,0.05550648200195929,1.55,0.0,0.4669985771179199,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,6,0.75,0.8333333333333334,0.7692307692307693,0.8,12.0,6.5,3.0,0.7360685334202003,0.46851851851851856,1.0,0.06028737788359897,1.7,18.969998598098755,1.5820002555847168,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,6,0.75,0.8333333333333334,0.7692307692307693,0.8,12.0,6.5,3.0,0.7360685334202003,0.46851851851851856,1.0,0.05309379837410107,1.45,0.07899856567382812,0.7470037937164307,-1.0,-1.0,64,114.9,222
FACETGrow,20,20,6,0.9,0.9,0.9,0.9,12.2,6.6,3.0,0.8225467232713609,0.47407407407407404,1.0,0.3013493017000896,4.15,0.055999755859375,0.027001619338989258,0.9,9.8,-1,-1,-1
OCEAN,20,20,6,0.9,0.9,0.9,0.9,12.2,6.6,3.0,0.8225467232713609,0.47407407407407404,1.0,0.07848560004116222,1.65,0.0,0.45800042152404785,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,6,0.9,0.9,0.9,0.9,12.2,6.6,3.0,0.8225467232713609,0.47407407407407404,1.0,0.08829856160698465,2.0,25.786998510360718,2.5259997844696045,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,6,0.9,0.9,0.9,0.9,12.2,6.6,3.0,0.8225467232713609,0.47407407407407404,1.0,0.07867051760815727,1.85,0.07599878311157227,0.8149998188018799,-1.0,-1.0,76,133.9,203
FACETGrow,20,20,6,0.85,1.0,0.7692307692307693,0.8695652173913044,13.8,7.4,3.0,0.21783433363353757,0.524814814814815,1.0,0.2695045354168916,3.0,0.06800007820129395,0.02500009536743164,2.0,9.25,-1,-1,-1
OCEAN,20,20,6,0.85,1.0,0.7692307692307693,0.8695652173913044,13.8,7.4,3.0,0.21783433363353757,0.524814814814815,1.0,0.10018902510377876,2.3,0.0,0.5309994220733643,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,6,0.85,1.0,0.7692307692307693,0.8695652173913044,13.8,7.4,3.0,0.21783433363353757,0.524814814814815,1.0,0.11180198967663695,2.2,29.60999870300293,2.939000368118286,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,6,0.85,1.0,0.7692307692307693,0.8695652173913044,13.8,7.4,3.0,0.21783433363353757,0.524814814814815,1.0,0.056512189077727204,1.95,0.08999991416931152,0.8249988555908203,-1.0,-1.0,60,135.75,249
FACETGrow,20,20,6,0.75,0.875,0.6363636363636364,0.7368421052631579,13.6,7.3,3.0,0.5044303315891916,0.6496296296296296,1.0,0.2366158337183908,3.55,0.07300162315368652,0.02499985694885254,2.05,9.5,-1,-1,-1
OCEAN,20,20,6,0.75,0.875,0.6363636363636364,0.7368421052631579,13.6,7.3,3.0,0.5044303315891916,0.6496296296296296,1.0,0.0655807466501803,1.9,0.0,0.5000004768371582,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,6,0.75,0.875,0.6363636363636364,0.7368421052631579,13.6,7.3,3.0,0.5044303315891916,0.6496296296296296,1.0,0.07754284856578104,2.0,32.78799819946289,3.7820003032684326,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,6,0.75,0.875,0.6363636363636364,0.7368421052631579,13.6,7.3,3.0,0.5044303315891916,0.6496296296296296,1.0,0.058505474550268534,1.6,0.09299993515014648,0.8620002269744873,-1.0,-1.0,73,135.75,224
FACETGrow,20,20,6,0.7,0.875,0.5833333333333334,0.7000000000000001,14.2,7.6,3.0,0.6880411837599593,0.5888888888888889,1.0,0.2832036470880187,3.25,0.06999683380126953,0.026999950408935547,1.75,9.7,-1,-1,-1
OCEAN,20,20,6,0.7,0.875,0.5833333333333334,0.7000000000000001,14.2,7.6,3.0,0.6880411837599593,0.5888888888888889,1.0,0.05770156715330763,1.75,0.0,0.5189981460571289,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,6,0.7,0.875,0.5833333333333334,0.7000000000000001,14.2,7.6,3.0,0.6880411837599593,0.5888888888888889,1.0,0.07110268390526844,2.15,31.35605812072754,3.4669997692108154,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,6,0.7,0.875,0.5833333333333334,0.7000000000000001,14.2,7.6,3.0,0.6880411837599593,0.5888888888888889,1.0,0.057861459560523354,1.8,0.09399986267089844,1.0849997997283936,-1.0,-1.0,73,153.7,270
FACETGrow,20,20,6,0.6,1.0,0.3333333333333333,0.5,13.0,7.0,3.0,0.4070504093883875,0.5262962962962963,1.0,0.1580776969806656,2.8,0.06599998474121094,0.024000167846679688,2.25,9.4,-1,-1,-1
OCEAN,20,20,6,0.6,1.0,0.3333333333333333,0.5,13.0,7.0,3.0,0.4070504093883875,0.5262962962962963,1.0,0.027573927311539237,1.2,0.0,0.4719979763031006,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,6,0.6,1.0,0.3333333333333333,0.5,13.0,7.0,3.0,0.4070504093883875,0.5262962962962963,1.0,0.033965874266500135,1.35,24.079999446868896,3.052999973297119,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,6,0.6,1.0,0.3333333333333333,0.5,13.0,7.0,3.0,0.4070504093883875,0.5262962962962963,1.0,0.02941794671014658,1.4,0.08700013160705566,1.2829997539520264,-1.0,-1.0,83,140.55,197
FACETGrow,20,20,6,0.95,0.9285714285714286,1.0,0.962962962962963,12.6,6.8,3.0,0.5618447448963411,0.5396296296296295,1.0,0.19416636620429148,2.75,0.06300020217895508,0.02299976348876953,1.25,9.4,-1,-1,-1
OCEAN,20,20,6,0.95,0.9285714285714286,1.0,0.962962962962963,12.6,6.8,3.0,0.5618447448963411,0.5396296296296295,1.0,0.06158756926534127,1.5,0.0,0.47699999809265137,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,6,0.95,0.9285714285714286,1.0,0.962962962962963,12.6,6.8,3.0,0.5618447448963411,0.5396296296296295,1.0,0.06718890957886796,2.0,29.395187616348267,1.8899998664855957,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,6,0.95,0.9285714285714286,1.0,0.962962962962963,12.6,6.8,3.0,0.5618447448963411,0.5396296296296295,1.0,0.05711446458916768,1.55,0.0839998722076416,0.6549999713897705,-1.0,-1.0,52,113.55,180
FACETGrow,20,20,6,0.9,0.9375,0.9375,0.9375,11.8,6.4,3.0,0.2602010919554779,0.5292592592592592,1.0,0.45168752171841514,3.5,0.05500006675720215,0.02400040626525879,1.15,9.85,-1,-1,-1
OCEAN,20,20,6,0.9,0.9375,0.9375,0.9375,11.8,6.4,3.0,0.2602010919554779,0.5292592592592592,1.0,0.10757963710979868,2.05,0.0,0.47299861907958984,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,6,0.9,0.9375,0.9375,0.9375,11.8,6.4,3.0,0.2602010919554779,0.5292592592592592,1.0,0.12582519560846714,2.4,20.696594953536987,0.9679989814758301,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,6,0.9,0.9375,0.9375,0.9375,11.8,6.4,3.0,0.2602010919554779,0.5292592592592592,1.0,0.09102452280652047,1.8,0.08000016212463379,0.8026108741760254,-1.0,-1.0,58,106.5,231
FACETGrow,20,20,6,0.8,0.9090909090909091,0.7692307692307693,0.8333333333333333,11.8,6.4,3.0,0.6252264948615062,0.5411111111111111,1.0,0.2430306613203892,3.3,0.07300114631652832,0.03599715232849121,1.75,9.6,-1,-1,-1
OCEAN,20,20,6,0.8,0.9090909090909091,0.7692307692307693,0.8333333333333333,11.8,6.4,3.0,0.6252264948615062,0.5411111111111111,1.0,0.09228577457981564,2.0,0.0,0.5539999008178711,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,6,0.8,0.9090909090909091,0.7692307692307693,0.8333333333333333,11.8,6.4,3.0,0.6252264948615062,0.5411111111111111,1.0,0.09583223605960031,2.05,24.58578085899353,3.0740585327148438,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,6,0.8,0.9090909090909091,0.7692307692307693,0.8333333333333333,11.8,6.4,3.0,0.6252264948615062,0.5411111111111111,1.0,0.07518141130918943,1.7,0.08199882507324219,1.4300026893615723,-1.0,-1.0,66,118.35,197
FACETGrow,20,20,6,0.65,0.8888888888888888,0.5714285714285714,0.6956521739130435,12.2,6.6,3.0,0.4043358924030431,0.5540740740740742,1.0,0.30228465826941686,3.55,0.06399869918823242,0.02500128746032715,2.25,9.65,-1,-1,-1
