explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
OCEAN,20,20,10,0.8,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.7785805480919225,0.527504409171076,1.0,0.06944165278515226,2.2,0.0,0.5689964294433594,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,10,0.8,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.7785805480919225,0.527504409171076,1.0,0.08921280140701329,2.35,51.16399550437927,5.32200026512146,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,10,0.8,0.6666666666666666,1.0,0.8,15.0,8.0,3.0,0.7785805480919225,0.527504409171076,1.0,0.07184607382071367,2.1,0.1099998950958252,1.0440003871917725,-1.0,-1.0,99,157.0,365
FACETGrow,20,20,10,0.85,0.8888888888888888,0.9411764705882353,0.9142857142857143,15.0,8.0,3.0,0.9058489658489658,0.5830423280423279,1.0,0.28523094623081635,3.7,0.08300042152404785,0.032000064849853516,0.85,9.85,-1,-1,-1
OCEAN,20,20,10,0.85,0.8888888888888888,0.9411764705882353,0.9142857142857143,15.0,8.0,3.0,0.9058489658489658,0.5830423280423279,1.0,0.08823117585933354,2.45,0.0,0.5879945755004883,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,10,0.85,0.8888888888888888,0.9411764705882353,0.9142857142857143,15.0,8.0,3.0,0.9058489658489658,0.5830423280423279,1.0,0.10304176003865899,2.75,30.069996118545532,4.1469995975494385,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,10,0.85,0.8888888888888888,0.9411764705882353,0.9142857142857143,15.0,8.0,3.0,0.9058489658489658,0.5830423280423279,1.0,0.08184226747461543,2.5,0.10999894142150879,1.0420000553131104,-1.0,-1.0,96,146.6,194
FACETGrow,20,20,10,0.9,0.8823529411764706,1.0,0.9375,15.0,8.0,3.0,0.3485716659243374,0.5008201058201058,1.0,0.31289141052452774,4.25,0.08299994468688965,0.031000137329101562,1.5,9.65,-1,-1,-1
OCEAN,20,20,10,0.9,0.8823529411764706,1.0,0.9375,15.0,8.0,3.0,0.3485716659243374,0.5008201058201058,1.0,0.0768651969765753,2.25,0.0,0.5709960460662842,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,10,0.9,0.8823529411764706,1.0,0.9375,15.0,8.0,3.0,0.3485716659243374,0.5008201058201058,1.0,0.09962537542207389,3.0,67.49599575996399,6.662002086639404,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,10,0.9,0.8823529411764706,1.0,0.9375,15.0,8.0,3.0,0.3485716659243374,0.5008201058201058,1.0,0.07128772143686098,2.4,0.1119999885559082,1.0220003128051758,-1.0,-1.0,121,161.9,241
FACETGrow,20,20,10,0.6,0.5882352941176471,0.9090909090909091,0.7142857142857143,15.0,8.0,3.0,0.9001107259517992,0.4766490299823633,1.0,0.4195318925844119,4.55,0.08300018310546875,0.030001163482666016,1.0,9.45,-1,-1,-1
OCEAN,20,20,10,0.6,0.5882352941176471,0.9090909090909091,0.7142857142857143,15.0,8.0,3.0,0.9001107259517992,0.4766490299823633,1.0,0.08444334144189886,2.0,0.0,0.6129992008209229,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,10,0.6,0.5882352941176471,0.9090909090909091,0.7142857142857143,15.0,8.0,3.0,0.9001107259517992,0.4766490299823633,1.0,0.122552435466176,2.9,58.024999141693115,6.694001913070679,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,10,0.6,0.5882352941176471,0.9090909090909091,0.7142857142857143,15.0,8.0,3.0,0.9001107259517992,0.4766490299823633,1.0,0.08700293062043496,2.05,0.10799574851989746,0.8519999980926514,-1.0,-1.0,100,139.4,186
FACETGrow,20,20,10,0.7,0.6842105263157895,1.0,0.8125000000000001,15.0,8.0,3.0,0.853178959363802,0.546031746031746,1.0,0.2642995090890765,3.1,0.08599996566772461,0.029999971389770508,0.85,9.65,-1,-1,-1
OCEAN,20,20,10,0.7,0.6842105263157895,1.0,0.8125000000000001,15.0,8.0,3.0,0.853178959363802,0.546031746031746,1.0,0.08106356451599685,2.0,0.0,0.5529961585998535,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,10,0.7,0.6842105263157895,1.0,0.8125000000000001,15.0,8.0,3.0,0.853178959363802,0.546031746031746,1.0,0.10679223510080353,1.9,40.63599705696106,5.251000881195068,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,10,0.7,0.6842105263157895,1.0,0.8125000000000001,15.0,8.0,3.0,0.853178959363802,0.546031746031746,1.0,0.08712869012806645,1.9,0.10699844360351562,1.081002950668335,-1.0,-1.0,97,154.05,236
