explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
FACETBranchBound,20,20,30,1.0,1.0,1.0,1.0,11.4,6.2,3.0,0.044444444444444446,0.12990299823633158,1.0,0.15711560345193748,3.75,0.05100059509277344,3.200000047683716,-1.0,-1.0,118,247.75,679
FACETGrow,20,20,30,0.85,0.8333333333333334,0.7142857142857143,0.7692307692307692,12.8,6.9,3.0,0.3802744098216651,0.184997594997595,1.0,0.288267395320002,6.6,0.04900002479553223,0.026999950408935547,1.2,10.0,-1,-1,-1
OCEAN,20,20,30,0.85,0.8333333333333334,0.7142857142857143,0.7692307692307692,12.8,6.9,3.0,0.3802744098216651,0.184997594997595,1.0,0.13420930884224397,4.55,0.0,0.49499940872192383,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,0.85,0.8333333333333334,0.7142857142857143,0.7692307692307692,12.8,6.9,3.0,0.3802744098216651,0.184997594997595,1.0,0.1739376489461971,5.15,79.60818481445312,3.7260000705718994,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,0.85,0.8333333333333334,0.7142857142857143,0.7692307692307692,12.8,6.9,3.0,0.3802744098216651,0.184997594997595,1.0,0.1499724115552036,5.0,0.06800007820129395,4.597999811172485,-1.0,-1.0,102,336.4,1144
FACETGrow,20,20,30,0.9,0.8571428571428571,0.8571428571428571,0.8571428571428571,12.8,6.9,3.0,0.4573605621431708,0.11065175565175565,1.0,0.40650219368109797,8.25,0.04199981689453125,0.029999732971191406,0.95,10.0,-1,-1,-1
OCEAN,20,20,30,0.9,0.8571428571428571,0.8571428571428571,0.8571428571428571,12.8,6.9,3.0,0.4573605621431708,0.11065175565175565,1.0,0.10988672589895909,3.75,0.0,0.4499986171722412,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,0.9,0.8571428571428571,0.8571428571428571,0.8571428571428571,12.8,6.9,3.0,0.4573605621431708,0.11065175565175565,1.0,0.1349490277919592,4.35,118.13303065299988,7.7729997634887695,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,0.9,0.8571428571428571,0.8571428571428571,0.8571428571428571,12.8,6.9,3.0,0.4573605621431708,0.11065175565175565,1.0,0.1054590239375445,3.7,0.06299901008605957,2.7550008296966553,-1.0,-1.0,119,220.5,340
FACETGrow,20,20,30,1.0,1.0,1.0,1.0,13.2,7.1,3.0,0.044444444444444446,0.14072150072150072,0.30000000000000004,0.45974850591488997,7.666666666666667,0.04999995231628418,0.03100109100341797,0.3,9.95,-1,-1,-1
OCEAN,20,20,30,1.0,1.0,1.0,1.0,13.2,7.1,3.0,0.044444444444444446,0.14072150072150072,1.0,0.1757119248381674,4.1,0.0,0.4980001449584961,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,1.0,1.0,1.0,1.0,13.2,7.1,3.0,0.044444444444444446,0.14072150072150072,1.0,0.2179791671577555,4.9,85.35137152671814,6.042998790740967,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,1.0,1.0,1.0,1.0,13.2,7.1,3.0,0.044444444444444446,0.14072150072150072,1.0,0.18605399527588268,3.95,0.07599902153015137,4.079001426696777,-1.0,-1.0,152,289.0,503
FACETGrow,20,20,30,0.85,1.0,0.4,0.5714285714285715,14.0,7.5,3.0,0.8152637485970821,0.1460955710955711,1.0,0.5316231109238825,8.8,0.06499838829040527,0.03099989891052246,0.65,10.0,-1,-1,-1
OCEAN,20,20,30,0.85,1.0,0.4,0.5714285714285715,14.0,7.5,3.0,0.8152637485970821,0.1460955710955711,1.0,0.16280799839831644,4.9,0.0,0.5260012149810791,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,30,0.85,1.0,0.4,0.5714285714285715,14.0,7.5,3.0,0.8152637485970821,0.1460955710955711,1.0,0.1900968101124097,4.9,127.09952020645142,7.831000089645386,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,30,0.85,1.0,0.4,0.5714285714285715,14.0,7.5,3.0,0.8152637485970821,0.1460955710955711,1.0,0.1609088020420528,4.6,0.07399964332580566,4.5,-1.0,-1.0,155,270.7,517
