accuracy,precision,recall,f1,per_valid,avg_dist,avg_manhattan,avg_length,prep_time,explain_time,sample_time,n_explain,dataset,explainer,min_robust,iteration
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.170760393,0.15853802,20,cancer,facetindex,0.205,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.177719355,0.158885968,20,cancer,facetindex,0.21,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.178042889,0.158902144,20,cancer,facetindex,0.215,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.190444946,0.159522247,20,cancer,facetindex,0.22,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.185510874,0.159275544,20,cancer,facetindex,0.225,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.185012817,0.159250641,20,cancer,facetindex,0.23,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.175116301,0.158755815,20,cancer,facetindex,0.235,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.163164139,0.158158207,20,cancer,facetindex,0.24,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.166142464,0.158307123,20,cancer,facetindex,0.245,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.169295788,0.158464789,20,cancer,facetindex,0.25,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.170552492,0.158527625,20,cancer,facetindex,0.255,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.166688442,0.158334422,20,cancer,facetindex,0.26,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.146170616,0.157308531,20,cancer,facetindex,0.265,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.160151005,0.15800755,20,cancer,facetindex,0.27,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.166429281,0.158321464,20,cancer,facetindex,0.275,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.158222437,0.157911122,20,cancer,facetindex,0.28,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.151623487,0.157581174,20,cancer,facetindex,0.285,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.170778751,0.158538938,20,cancer,facetindex,0.29,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.160660982,0.158033049,20,cancer,facetindex,0.295,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.146123886,0.157306194,20,cancer,facetindex,0.3,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.156787872,0.157839394,20,cancer,facetindex,0.305,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.147936344,0.157396817,20,cancer,facetindex,0.31,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.154507399,0.15772537,20,cancer,facetindex,0.315,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.153867722,0.157693386,20,cancer,facetindex,0.32,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.156301975,0.157815099,20,cancer,facetindex,0.325,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.147274017,0.157363701,20,cancer,facetindex,0.33,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.140836477,0.157041824,20,cancer,facetindex,0.335,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.168448448,0.158422422,20,cancer,facetindex,0.34,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.159751415,0.157987571,20,cancer,facetindex,0.345,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.15827632,0.157913816,20,cancer,facetindex,0.35,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.154388905,0.157719445,20,cancer,facetindex,0.355,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.151334763,0.157566738,20,cancer,facetindex,0.36,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.16388154,0.158194077,20,cancer,facetindex,0.365,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.160424471,0.158021224,20,cancer,facetindex,0.37,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.147125959,0.157356298,20,cancer,facetindex,0.375,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.14029789,0.157014894,20,cancer,facetindex,0.38,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.145657301,0.157282865,20,cancer,facetindex,0.385,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.150769472,0.157538474,20,cancer,facetindex,0.39,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.136991978,0.156849599,20,cancer,facetindex,0.395,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.148427725,0.157421386,20,cancer,facetindex,0.4,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.149950027,0.157497501,20,cancer,facetindex,0.405,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.162351847,0.158117592,20,cancer,facetindex,0.41,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.124027252,0.156201363,20,cancer,facetindex,0.415,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.15988183,0.157994092,20,cancer,facetindex,0.42,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.137147427,0.156857371,20,cancer,facetindex,0.425,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.151937723,0.157596886,20,cancer,facetindex,0.43,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.147035837,0.157351792,20,cancer,facetindex,0.435,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.152231216,0.157611561,20,cancer,facetindex,0.44,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.140962839,0.157048142,20,cancer,facetindex,0.445,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.14009738,0.157004869,20,cancer,facetindex,0.45,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.136107683,0.156805384,20,cancer,facetindex,0.455,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.139134884,0.156956744,20,cancer,facetindex,0.46,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.134774923,0.156738746,20,cancer,facetindex,0.465,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.136340141,0.156817007,20,cancer,facetindex,0.47,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.136590719,0.156829536,20,cancer,facetindex,0.475,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.142786503,0.157139325,20,cancer,facetindex,0.48,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.146944284,0.157347214,20,cancer,facetindex,0.485,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.152534485,0.157626724,20,cancer,facetindex,0.49,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.134742975,0.156737149,20,cancer,facetindex,0.495,1
0.956140351,0.939393939,0.911764706,0.925373134,1,0.408851611,,13.1,50.06257057,3.126814365,0.156340718,20,cancer,facetindex,0.5,1
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.622252941,0.231112647,20,cancer,facetindex,1.00E-05,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.628363848,0.231418192,20,cancer,facetindex,2.00E-05,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.648180962,0.232409048,20,cancer,facetindex,3.00E-05,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.609840393,0.23049202,20,cancer,facetindex,4.00E-05,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.634554386,0.231727719,20,cancer,facetindex,5.00E-05,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.614630699,0.230731535,20,cancer,facetindex,6.00E-05,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.648266315,0.232413316,20,cancer,facetindex,7.00E-05,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.624210596,0.23121053,20,cancer,facetindex,8.00E-05,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.652564287,0.232628214,20,cancer,facetindex,9.00E-05,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.621021032,0.231051052,20,cancer,facetindex,0.0001,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.624939203,0.23124696,20,cancer,facetindex,0.00011,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.628357649,0.231417882,20,cancer,facetindex,0.00012,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.643123627,0.232156181,20,cancer,facetindex,0.00013,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.636663914,0.231833196,20,cancer,facetindex,0.00014,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.644364357,0.232218218,20,cancer,facetindex,0.00015,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.623850346,0.231192517,20,cancer,facetindex,0.00016,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.627762318,0.231388116,20,cancer,facetindex,0.00017,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.63680625,0.231840312,20,cancer,facetindex,0.00018,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.650349855,0.232517493,20,cancer,facetindex,0.00019,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.627449989,0.231372499,20,cancer,facetindex,0.0002,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.652505636,0.232625282,20,cancer,facetindex,0.00021,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.63409853,0.231704926,20,cancer,facetindex,0.00022,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.620692015,0.231034601,20,cancer,facetindex,0.00023,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.620807648,0.231040382,20,cancer,facetindex,0.00024,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.647011757,0.232350588,20,cancer,facetindex,0.00025,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.6319139,0.231595695,20,cancer,facetindex,0.00026,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.638452768,0.231922638,20,cancer,facetindex,0.00027,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.647463799,0.23237319,20,cancer,facetindex,0.00028,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.632113457,0.231605673,20,cancer,facetindex,0.00029,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.644485235,0.232224262,20,cancer,facetindex,0.0003,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.645687819,0.232284391,20,cancer,facetindex,0.00031,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.655146837,0.232757342,20,cancer,facetindex,0.00032,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.627090931,0.231354547,20,cancer,facetindex,0.00033,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.64537096,0.232268548,20,cancer,facetindex,0.00034,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.678148031,0.233907402,20,cancer,facetindex,0.00035,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.625857353,0.231292868,20,cancer,facetindex,0.00036,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.66351223,0.233175611,20,cancer,facetindex,0.00037,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.665796995,0.23328985,20,cancer,facetindex,0.00038,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.644307137,0.232215357,20,cancer,facetindex,0.00039,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.649992466,0.232499623,20,cancer,facetindex,0.0004,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.639364481,0.231968224,20,cancer,facetindex,0.00041,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.644341946,0.232217097,20,cancer,facetindex,0.00042,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.656841278,0.232842064,20,cancer,facetindex,0.00043,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.626859426,0.231342971,20,cancer,facetindex,0.00044,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.650552273,0.232527614,20,cancer,facetindex,0.00045,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.624468327,0.231223416,20,cancer,facetindex,0.00046,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.660377979,0.233018899,20,cancer,facetindex,0.00047,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.634153366,0.231707668,20,cancer,facetindex,0.00048,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.647955418,0.232397771,20,cancer,facetindex,0.00049,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.671002388,0.233550119,20,cancer,facetindex,0.0005,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.651292086,0.232564604,20,cancer,facetindex,0.001,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.662584305,0.233129215,20,cancer,facetindex,0.0015,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.661350012,0.233067501,20,cancer,facetindex,0.002,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.678426504,0.233921325,20,cancer,facetindex,0.0025,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.663109541,0.233155477,20,cancer,facetindex,0.003,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.652203321,0.232610166,20,cancer,facetindex,0.0035,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.638699532,0.231934977,20,cancer,facetindex,0.004,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.65346694,0.232673347,20,cancer,facetindex,0.0045,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.649560928,0.232478046,20,cancer,facetindex,0.005,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.633710861,0.231685543,20,cancer,facetindex,0.0055,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.637160063,0.231858003,20,cancer,facetindex,0.006,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.640344143,0.232017207,20,cancer,facetindex,0.0065,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.642107725,0.232105386,20,cancer,facetindex,0.007,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.613166332,0.230658317,20,cancer,facetindex,0.0075,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.656185627,0.232809281,20,cancer,facetindex,0.008,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.599970341,0.229998517,20,cancer,facetindex,0.0085,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.636465549,0.231823277,20,cancer,facetindex,0.009,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.602835655,0.230141783,20,cancer,facetindex,0.0095,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.617294788,0.230864739,20,cancer,facetindex,0.01,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.60466814,0.230233407,20,cancer,facetindex,0.0105,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.618240118,0.230912006,20,cancer,facetindex,0.011,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.626592159,0.231329608,20,cancer,facetindex,0.0115,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.598305702,0.229915285,20,cancer,facetindex,0.012,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.615887403,0.23079437,20,cancer,facetindex,0.0125,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.639831305,0.231991565,20,cancer,facetindex,0.013,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.59508872,0.229754436,20,cancer,facetindex,0.0135,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.628965139,0.231448257,20,cancer,facetindex,0.014,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.613918543,0.230695927,20,cancer,facetindex,0.0145,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.623438597,0.23117193,20,cancer,facetindex,0.015,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.606939316,0.230346966,20,cancer,facetindex,0.0155,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.617291212,0.230864561,20,cancer,facetindex,0.016,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.623418093,0.231170905,20,cancer,facetindex,0.0165,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.588063002,0.22940315,20,cancer,facetindex,0.017,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.598729372,0.229936469,20,cancer,facetindex,0.0175,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.619745255,0.230987263,20,cancer,facetindex,0.018,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.599332571,0.229966629,20,cancer,facetindex,0.0185,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.592128038,0.229606402,20,cancer,facetindex,0.019,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.60123682,0.230061841,20,cancer,facetindex,0.0195,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.587948561,0.229397428,20,cancer,facetindex,0.02,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.561753273,0.228087664,20,cancer,facetindex,0.0205,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.615118742,0.230755937,20,cancer,facetindex,0.021,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.573920727,0.228696036,20,cancer,facetindex,0.0215,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.621668816,0.231083441,20,cancer,facetindex,0.022,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.594321012,0.229716051,20,cancer,facetindex,0.0225,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.57747364,0.228873682,20,cancer,facetindex,0.023,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.530272961,0.226513648,20,cancer,facetindex,0.0235,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.535860538,0.226793027,20,cancer,facetindex,0.024,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.550871611,0.227543581,20,cancer,facetindex,0.0245,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.542306662,0.227115333,20,cancer,facetindex,0.025,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.577256203,0.22886281,20,cancer,facetindex,0.0255,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.567975521,0.228398776,20,cancer,facetindex,0.026,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.544121027,0.227206051,20,cancer,facetindex,0.0265,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.560166597,0.22800833,20,cancer,facetindex,0.027,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.57151556,0.228575778,20,cancer,facetindex,0.0275,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.567677498,0.228383875,20,cancer,facetindex,0.028,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.545454025,0.227272701,20,cancer,facetindex,0.0285,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.559958696,0.227997935,20,cancer,facetindex,0.029,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.568316936,0.228415847,20,cancer,facetindex,0.0295,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.568771601,0.22843858,20,cancer,facetindex,0.03,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.568274975,0.228413749,20,cancer,facetindex,0.0305,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.575591087,0.228779554,20,cancer,facetindex,0.031,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.542452812,0.227122641,20,cancer,facetindex,0.0315,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.583616257,0.229180813,20,cancer,facetindex,0.032,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.653251171,0.232662559,20,cancer,facetindex,0.0325,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.541132212,0.227056611,20,cancer,facetindex,0.033,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.544099808,0.22720499,20,cancer,facetindex,0.0335,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.525565386,0.226278269,20,cancer,facetindex,0.034,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.547256708,0.227362835,20,cancer,facetindex,0.0345,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.537493944,0.226874697,20,cancer,facetindex,0.035,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.506969929,0.225348496,20,cancer,facetindex,0.0355,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.539396048,0.226969802,20,cancer,facetindex,0.036,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.515726089,0.225786304,20,cancer,facetindex,0.0365,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.517129898,0.225856495,20,cancer,facetindex,0.037,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.527440548,0.226372027,20,cancer,facetindex,0.0375,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.548326731,0.227416337,20,cancer,facetindex,0.038,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.520102739,0.226005137,20,cancer,facetindex,0.0385,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.52137661,0.22606883,20,cancer,facetindex,0.039,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.516367435,0.225818372,20,cancer,facetindex,0.0395,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.530250072,0.226512504,20,cancer,facetindex,0.04,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.523868561,0.226193428,20,cancer,facetindex,0.0405,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.541397572,0.227069879,20,cancer,facetindex,0.041,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.515324593,0.22576623,20,cancer,facetindex,0.0415,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.537657022,0.226882851,20,cancer,facetindex,0.042,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.501900911,0.225095046,20,cancer,facetindex,0.0425,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.515042543,0.225752127,20,cancer,facetindex,0.043,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.508492708,0.225424635,20,cancer,facetindex,0.0435,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.51152277,0.225576138,20,cancer,facetindex,0.044,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.505110741,0.225255537,20,cancer,facetindex,0.0445,2
0.98245614,1,0.956521739,0.977777778,1,0.465152918,,12.65,52.79947376,4.522134781,0.226106739,20,cancer,facetindex,0.045,2
