dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects,cover_xtrain,cover_xtest
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.509177655149593,0.14327086656034024,1.0,0.5163685086374321,10.5,0.43500494956970215,0.042998552322387695,-1,-1,-1,-1,-1,100,0.0,0.0
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.509177655149593,0.14327086656034024,1.0,0.33401508419126186,6.95,2.543998956680298,0.3875126838684082,-1,-1,-1,-1,-1,1000,0.41629955947136565,0.45
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.509177655149593,0.14327086656034024,1.0,0.273188231643732,6.05,11.241008043289185,1.9350001811981201,-1,-1,-1,-1,-1,5000,0.42070484581497797,0.45
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.509177655149593,0.14327086656034024,1.0,0.2720528175197815,6.0,22.017998695373535,3.865999937057495,-1,-1,-1,-1,-1,10000,0.46916299559471364,0.55
