n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
19019,5,10,20,3,15.0,8.0,3.0,0.7944269190325972,0.7703889585947302,0.9800478850758181,0.8626624517035477,236248,324427.6,549737,0.49500179290771484,84.78733563423157,PriorityQueue,1.0,0.1078305976579355,2.8,magic
19019,5,10,20,3,15.0,8.0,3.0,0.7944269190325972,0.7703889585947302,0.9800478850758181,0.8626624517035477,19757,26956.0,39809,0.49500179290771484,112.77631950378418,Stack,1.0,0.1078305976579355,2.8,magic
